26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
4886.000000, 3.662109, 7.171631, 10.528564, 32.806396, 43.945313, 46.997070, 48.522949, 31.738281, 37.384033, 2.136230, 0.654088, 0.673632, -0.000242, 0.001448, 0.000000
5067.000000, 3.509521, 7.324219, 10.223389, 34.179688, 44.403076, 46.997070, 49.896240, 32.043457, 36.773682, 2.136230, 0.642202, 0.672509, 0.011886, 0.001821, 0.000000
5248.000000, 3.509521, 7.171631, 10.375977, 33.874512, 44.555664, 46.691895, 50.048828, 31.738281, 37.689209, 2.136230, 0.634146, 0.671187, 0.008056, 0.002036, 0.000000
5430.000000, 3.509521, 7.171631, 10.375977, 33.416748, 44.860840, 47.454834, 50.811768, 31.890869, 39.062500, 2.441406, 0.627628, 0.669735, 0.006519, 0.002185, 0.000000
5612.000000, 3.662109, 7.171631, 10.375977, 33.264160, 45.166016, 48.065186, 51.269531, 32.348633, 39.062500, 2.441406, 0.630952, 0.668484, -0.003325, 0.002007, 0.000000
5795.000000, 3.662109, 7.019043, 10.223389, 32.196045, 45.623779, 47.760010, 50.201416, 32.501221, 39.520264, 2.441406, 0.647416, 0.667825, -0.016464, 0.001430, 0.000000
5976.000000, 3.662109, 6.866455, 10.223389, 31.585693, 44.708252, 47.607422, 49.591064, 32.043457, 40.130615, 2.441406, 0.646154, 0.667169, 0.001263, 0.001425, 0.000000
6157.000000, 3.662109, 6.866455, 10.375977, 31.738281, 45.166016, 47.912598, 50.811768, 32.348633, 40.435791, 2.441406, 0.636637, 0.666271, 0.009517, 0.001663, 0.000000
6339.000000, 3.662109, 7.019043, 10.223389, 32.043457, 45.623779, 49.133301, 52.185059, 32.653809, 39.215088, 2.441406, 0.625731, 0.665112, 0.010906, 0.001927, 0.000000
6521.000000, 3.814697, 7.019043, 10.375977, 32.348633, 45.623779, 50.048828, 52.490234, 33.264160, 39.672852, 2.441406, 0.633721, 0.664240, -0.007990, 0.001652, 0.000000
6702.000000, 3.814697, 7.019043, 10.070801, 32.348633, 45.471191, 49.896240, 52.642822, 32.958984, 39.672852, 2.441406, 0.626087, 0.663209, 0.007634, 0.001813, 0.000000
6883.000000, 3.662109, 7.019043, 10.070801, 32.348633, 45.928955, 49.896240, 53.710938, 33.416748, 39.978027, 2.441406, 0.622159, 0.662129, 0.003928, 0.001869, 0.000000
7064.000000, 3.814697, 7.019043, 10.223389, 32.501221, 46.539307, 50.964355, 54.626465, 33.874512, 40.130615, 2.441406, 0.620112, 0.661052, 0.002047, 0.001874, 0.000000
7244.000000, 3.814697, 7.171631, 10.223389, 33.111572, 46.539307, 51.574707, 55.084229, 33.874512, 39.978027, 2.441406, 0.614958, 0.659899, 0.005153, 0.001956, 0.000000
7424.000000, 3.814697, 7.171631, 10.070801, 33.264160, 46.539307, 52.185059, 55.084229, 34.027100, 40.435791, 2.441406, 0.617729, 0.658871, -0.002770, 0.001840, 0.000000
7607.000000, 3.967285, 7.019043, 10.223389, 32.653809, 46.234131, 54.931641, 56.610107, 34.790039, 41.809082, 2.441406, 0.614555, 0.657816, 0.003173, 0.001872, 0.000000
7788.000000, 3.967285, 7.019043, 10.375977, 32.348633, 46.997070, 54.931641, 57.220459, 34.637451, 42.266846, 2.441406, 0.605333, 0.656595, 0.009222, 0.002043, 0.000000
7970.000000, 3.814697, 7.019043, 10.223389, 32.806396, 47.302246, 52.032471, 56.915283, 34.179688, 41.656494, 2.746582, 0.600536, 0.655321, 0.004797, 0.002106, 0.000000
8152.000000, 3.814697, 7.019043, 10.070801, 32.653809, 46.844482, 52.032471, 56.457520, 34.179688, 42.266846, 2.441406, 0.605405, 0.654212, -0.004869, 0.001951, 0.000000
8335.000000, 3.814697, 6.866455, 10.070801, 31.585693, 46.997070, 53.253174, 57.220459, 33.874512, 40.130615, 2.441406, 0.592000, 0.652859, 0.013405, 0.002200, 0.000000
8517.000000, 3.814697, 6.866455, 9.918213, 31.738281, 46.386719, 54.321289, 57.830811, 34.179688, 40.588379, 2.441406, 0.591029, 0.651544, 0.000971, 0.002173, 0.000000
8698.000000, 3.814697, 7.019043, 10.070801, 32.653809, 46.539307, 52.795410, 57.678223, 34.179688, 41.351318, 2.441406, 0.592593, 0.650316, -0.001564, 0.002096, 0.000000
8879.000000, 3.814697, 7.019043, 10.070801, 32.348633, 47.607422, 52.947998, 58.135986, 34.942627, 42.572021, 2.441406, 0.601050, 0.649310, -0.008457, 0.001880, 0.000000
9063.000000, 3.814697, 7.019043, 10.070801, 31.890869, 47.607422, 53.710938, 58.898926, 34.790039, 41.656494, 2.441406, 0.590674, 0.648137, 0.010376, 0.002050, 0.000000
9242.000000, 3.967285, 7.019043, 10.223389, 31.585693, 48.370361, 55.999756, 60.272217, 35.095215, 43.029785, 2.746582, 0.582278, 0.646846, 0.008395, 0.002175, 0.000000
9424.000000, 3.967285, 7.019043, 10.223389, 32.043457, 48.370361, 54.931641, 60.119629, 35.095215, 43.334961, 2.746582, 0.583756, 0.645633, -0.001478, 0.002104, 0.000000
9605.000000, 3.967285, 7.019043, 10.223389, 31.433105, 49.133301, 55.236816, 61.035156, 35.247803, 43.945313, 2.746582, 0.577500, 0.644347, 0.006256, 0.002183, 0.000000
9786.000000, 3.967285, 7.019043, 10.070801, 31.890869, 48.828125, 56.304932, 61.340332, 35.400391, 43.487549, 2.746582, 0.577114, 0.643102, 0.000386, 0.002149, 0.000000
9967.000000, 3.967285, 7.171631, 10.070801, 32.653809, 48.828125, 57.067871, 61.645508, 35.705566, 42.572021, 2.746582, 0.579208, 0.641941, -0.002093, 0.002072, 0.000000
10149.000000, 3.967285, 7.019043, 10.070801, 32.348633, 49.285889, 57.525635, 61.950684, 35.705566, 43.029785, 2.746582, 0.576355, 0.640769, 0.002853, 0.002086, 0.000000
10332.000000, 4.119873, 7.019043, 10.070801, 32.043457, 49.438477, 58.135986, 62.713623, 35.858154, 42.877197, 2.746582, 0.571776, 0.639559, 0.004579, 0.002130, 0.000000
10516.000000, 4.119873, 7.171631, 10.070801, 32.501221, 49.285889, 58.898926, 62.713623, 36.315918, 43.487549, 2.746582, 0.579075, 0.638516, -0.007299, 0.001967, 0.000000
10699.000000, 3.967285, 7.171631, 10.070801, 32.806396, 49.285889, 58.288574, 63.323975, 36.163330, 43.029785, 2.746582, 0.571084, 0.637373, 0.007991, 0.002069, 0.000000
10882.000000, 4.119873, 7.019043, 10.223389, 32.348633, 49.591064, 58.746338, 64.086914, 36.163330, 43.487549, 2.746582, 0.564286, 0.636155, 0.006799, 0.002148, 0.000000
11064.000000, 4.119873, 7.171631, 10.223389, 32.348633, 49.591064, 58.593750, 64.086914, 36.315918, 43.792725, 2.746582, 0.566667, 0.635016, -0.002381, 0.002074, 0.000000
11247.000000, 4.119873, 7.019043, 10.223389, 31.890869, 49.896240, 59.204102, 64.544678, 36.468506, 43.945313, 2.746582, 0.565012, 0.633887, 0.001655, 0.002067, 0.000000
11430.000000, 4.119873, 7.019043, 10.223389, 31.890869, 49.438477, 61.187744, 64.697266, 37.231445, 43.945313, 2.746582, 0.575472, 0.632960, -0.010460, 0.001868, 0.000000
11613.000000, 4.119873, 7.171631, 10.223389, 32.196045, 50.201416, 60.882568, 65.155029, 37.231445, 43.945313, 2.746582, 0.571429, 0.631998, 0.004043, 0.001902, 0.000000
11794.000000, 4.119873, 7.171631, 10.223389, 32.501221, 49.896240, 59.967041, 64.849854, 37.231445, 43.792725, 2.746582, 0.574118, 0.631108, -0.002689, 0.001832, 0.000000
11976.000000, 4.119873, 7.171631, 10.223389, 32.653809, 50.048828, 60.577393, 64.849854, 37.536621, 43.792725, 2.746582, 0.578824, 0.629348, -0.004706, 0.001759, 0.000000
