Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
25906.000000, 4.425049, 12.359619, 11.596680, 46.844482, 73.852539, 114.898680, 77.514648, 56.457520, 32.043457, 2.746582, 0.728346, 0.786186, -0.000712, 0.002562, 0.000000
26093.000000, 4.425049, 12.359619, 11.596680, 46.997070, 74.615479, 115.509030, 78.582764, 56.762695, 32.501221, 2.746582, 0.722330, 0.783505, 0.006016, 0.002680, 0.000000
26276.000000, 4.425049, 12.512207, 11.444092, 46.997070, 74.462891, 115.356450, 79.498291, 56.762695, 32.806396, 2.746582, 0.714011, 0.781011, 0.008319, 0.002494, 0.000000
26461.000000, 4.425049, 12.359619, 11.444092, 46.844482, 74.005127, 115.509030, 79.193115, 56.610107, 32.806396, 2.746582, 0.714836, 0.778440, -0.000825, 0.002572, 0.000000
26646.000000, 4.425049, 12.359619, 11.444092, 46.539307, 73.394775, 115.509030, 78.582764, 56.762695, 32.501221, 2.746582, 0.722330, 0.776306, -0.007494, 0.002134, 0.000000
26832.000000, 4.425049, 12.359619, 11.291504, 46.234131, 73.242188, 115.661620, 78.582764, 56.610107, 32.501221, 2.746582, 0.720388, 0.774033, 0.001942, 0.002272, 0.000000
27017.000000, 4.425049, 12.207031, 11.291504, 45.928955, 73.242188, 115.356450, 78.430176, 56.457520, 32.806396, 2.746582, 0.719844, 0.772183, 0.000544, 0.001850, 0.000000
27202.000000, 4.425049, 12.207031, 11.291504, 45.776367, 73.089600, 115.051270, 78.430176, 56.304932, 32.806396, 2.746582, 0.717899, 0.769517, 0.001945, 0.002666, 0.000000
27387.000000, 4.425049, 12.207031, 11.291504, 45.623779, 73.089600, 115.051270, 78.735352, 56.304932, 32.806396, 2.746582, 0.715116, 0.767459, 0.002783, 0.002058, 0.000000
27571.000000, 4.425049, 12.207031, 11.291504, 45.776367, 73.394775, 115.356450, 79.193115, 56.457520, 33.111572, 2.746582, 0.712909, 0.765648, 0.002207, 0.001811, 0.000000
27756.000000, 4.577637, 12.207031, 11.291504, 45.928955, 73.547363, 115.966800, 79.498291, 56.610107, 33.111572, 2.746582, 0.712092, 0.763939, 0.000817, 0.001709, 0.000000
RXN DONE
Calculated Distance: 27.04
TIMETORUN: 47806.05
28002.000000, 4.425049, 12.207031, 11.291504, 46.081543, 73.699951, 116.577150, 80.108643, 56.762695, 33.264160, 2.746582, 0.708571, 0.761231, 0.003521, 0.002708, 0.000000
28188.000000, 4.425049, 12.207031, 11.291504, 46.234131, 74.005127, 117.187500, 80.413818, 57.067871, 33.569336, 2.746582, 0.709677, 0.759392, -0.001106, 0.001839, 0.000000
28374.000000, 4.577637, 12.359619, 11.291504, 46.234131, 74.157715, 117.492680, 80.718994, 57.067871, 33.569336, 2.746582, 0.706994, 0.757601, 0.002683, 0.001790, 0.000000
28558.000000, 4.577637, 12.359619, 11.291504, 46.234131, 74.157715, 117.797850, 80.718994, 57.220459, 33.264160, 2.746582, 0.708885, 0.755639, -0.001890, 0.001963, 0.000000
28745.000000, 4.577637, 12.359619, 11.291504, 46.386719, 74.157715, 117.797850, 80.871582, 57.373047, 33.264160, 2.746582, 0.709434, 0.753883, -0.000549, 0.001755, 0.000000
28930.000000, 4.577637, 12.359619, 11.291504, 46.081543, 74.157715, 117.950440, 80.718994, 57.373047, 33.264160, 2.746582, 0.710775, 0.752025, -0.001341, 0.001858, 0.000000
29115.000000, 4.577637, 12.359619, 11.291504, 45.928955, 74.157715, 118.255620, 80.871582, 57.220459, 33.721924, 2.746582, 0.707547, 0.750338, 0.003228, 0.001687, 0.000000
29301.000000, 4.577637, 12.359619, 11.291504, 45.928955, 74.005127, 117.645260, 80.718994, 57.220459, 33.569336, 2.746582, 0.708885, 0.749006, -0.001338, 0.001332, 0.000000
29487.000000, 4.577637, 12.359619, 11.291504, 46.081543, 73.852539, 117.492680, 81.024170, 57.525635, 33.569336, 2.746582, 0.709981, 0.747805, -0.001096, 0.001201, 0.000000
29674.000000, 4.577637, 12.359619, 11.291504, 45.928955, 74.157715, 117.950440, 81.024170, 57.525635, 34.027100, 2.746582, 0.709981, 0.746343, 0.000000, 0.001463, 0.000000
29857.000000, 4.577637, 12.359619, 11.291504, 45.623779, 73.852539, 118.560790, 81.024170, 57.373047, 33.874512, 2.746582, 0.708098, 0.744734, 0.001883, 0.001609, 0.000000
30042.000000, 4.577637, 12.359619, 11.291504, 45.318604, 74.157715, 119.323730, 81.024170, 57.220459, 33.721924, 2.746582, 0.706215, 0.743075, 0.001883, 0.001659, 0.000000
30228.000000, 4.577637, 12.359619, 11.444092, 45.471191, 74.157715, 119.323730, 81.024170, 57.525635, 33.721924, 2.746582, 0.709981, 0.741558, -0.003766, 0.001517, 0.000000
30414.000000, 4.577637, 12.359619, 11.444092, 45.928955, 74.462891, 119.781490, 81.481934, 57.678223, 33.721924, 2.746582, 0.707865, 0.739936, 0.002116, 0.001622, 0.000000
30597.000000, 4.577637, 12.359619, 11.444092, 45.928955, 74.768066, 120.544430, 81.176758, 57.830811, 33.874512, 2.746582, 0.712406, 0.738596, -0.004541, 0.001340, 0.000000
30782.000000, 4.577637, 12.359619, 11.444092, 46.234131, 74.920654, 121.002200, 81.481934, 57.983398, 34.332275, 2.746582, 0.711610, 0.737510, 0.000796, 0.001086, 0.000000
30966.000000, 4.730225, 12.359619, 11.444092, 46.234131, 75.073242, 121.459960, 82.244873, 58.288574, 34.484863, 2.746582, 0.708720, 0.736350, 0.002891, 0.001160, 0.000000
31151.000000, 4.577637, 12.359619, 11.444092, 46.539307, 75.378418, 121.765140, 82.397461, 58.135986, 34.484863, 2.746582, 0.705556, 0.735125, 0.003164, 0.001225, 0.000000
31335.000000, 4.730225, 12.512207, 11.444092, 46.386719, 75.378418, 121.917720, 82.702637, 58.441162, 34.484863, 2.746582, 0.706642, 0.733939, -0.001087, 0.001187, 0.000000
31522.000000, 4.577637, 12.512207, 11.444092, 46.386719, 75.225830, 121.917720, 82.702637, 58.441162, 34.332275, 3.051758, 0.706642, 0.732693, 0.000000, 0.001245, 0.000000
31707.000000, 4.577637, 12.512207, 11.444092, 46.386719, 75.225830, 121.612550, 82.550049, 58.441162, 34.332275, 2.746582, 0.707948, 0.731484, -0.001306, 0.001210, 0.000000
31892.000000, 4.577637, 12.512207, 11.444092, 46.234131, 75.073242, 121.307370, 82.397461, 58.135986, 34.027100, 2.746582, 0.705556, 0.730440, 0.002393, 0.001043, 0.000000
32077.000000, 4.577637, 12.512207, 11.444092, 46.234131, 75.073242, 121.307370, 82.550049, 57.983398, 34.332275, 2.746582, 0.702403, 0.729174, 0.003153, 0.001266, 0.000000
32260.000000, 4.730225, 12.359619, 11.444092, 46.081543, 75.073242, 121.307370, 82.550049, 57.983398, 34.484863, 2.746582, 0.702403, 0.727959, 0.000000, 0.001215, 0.000000
32446.000000, 4.730225, 12.512207, 11.444092, 46.234131, 75.378418, 121.459960, 82.855225, 57.983398, 34.484863, 2.746582, 0.699816, 0.726668, 0.002587, 0.001291, 0.000000
32631.000000, 4.730225, 12.512207, 11.444092, 46.234131, 75.683594, 121.917720, 83.312988, 58.288574, 34.790039, 3.051758, 0.699634, 0.725474, 0.000182, 0.001194, 0.000000
32814.000000, 4.577637, 12.512207, 11.444092, 46.386719, 75.683594, 122.222900, 83.618164, 58.288574, 34.942627, 2.746582, 0.697080, 0.724253, 0.002553, 0.001221, 0.000000
32997.000000, 4.577637, 12.512207, 11.444092, 46.386719, 75.531006, 122.375490, 83.465576, 58.441162, 34.637451, 2.746582, 0.700183, 0.723083, -0.003102, 0.001170, 0.000000
33184.000000, 4.577637, 12.664795, 11.444092, 46.691895, 75.378418, 122.680660, 83.465576, 58.746338, 34.637451, 2.746582, 0.703839, 0.721910, -0.003656, 0.001173, 0.000000
33370.000000, 4.577637, 12.512207, 11.444092, 46.386719, 75.531006, 122.528080, 83.465576, 58.593750, 34.942627, 2.746582, 0.702011, 0.720881, 0.001828, 0.001029, 0.000000
33553.000000, 4.577637, 12.512207, 11.444092, 46.081543, 75.531006, 122.070310, 83.312988, 58.441162, 34.790039, 2.746582, 0.701465, 0.720074, 0.000546, 0.000807, 0.000000
33739.000000, 4.730225, 12.512207, 11.444092, 46.234131, 75.531006, 122.070310, 83.007813, 58.135986, 34.637451, 2.746582, 0.700368, 0.719163, 0.001098, 0.000911, 0.000000
33922.000000, 4.730225, 12.512207, 11.444092, 46.081543, 75.378418, 122.070310, 83.312988, 58.135986, 35.095215, 3.051758, 0.697802, 0.718309, 0.002565, 0.000854, 0.000000
34107.000000, 4.730225, 12.512207, 11.444092, 46.081543, 75.378418, 122.222900, 83.160400, 58.135986, 34.637451, 2.746582, 0.699083, 0.717432, -0.001280, 0.000877, 0.000000
34293.000000, 4.730225, 12.512207, 11.444092, 46.386719, 75.988770, 122.528080, 83.923340, 58.288574, 35.247803, 3.051758, 0.694545, 0.716536, 0.004537, 0.000896, 0.000000
34476.000000, 4.577637, 12.512207, 11.444092, 46.386719, 76.141357, 122.680660, 84.228516, 58.441162, 35.552979, 3.051758, 0.693841, 0.715630, 0.000705, 0.000906, 0.000000
34659.000000, 4.577637, 12.664795, 11.444092, 46.234131, 75.988770, 122.833250, 84.075928, 58.441162, 35.400391, 3.051758, 0.695100, 0.714835, -0.001259, 0.000794, 0.000000
34846.000000, 4.577637, 12.664795, 11.444092, 46.386719, 75.683594, 122.528080, 84.075928, 58.441162, 35.247803, 3.051758, 0.695100, 0.714174, 0.000000, 0.000661, 0.000000
35031.000000, 4.577637, 12.664795, 11.444092, 46.386719, 75.531006, 122.528080, 83.923340, 58.135986, 34.790039, 3.051758, 0.692727, 0.713492, 0.002373, 0.000682, 0.000000
35216.000000, 4.730225, 12.664795, 11.444092, 46.081543, 75.683594, 122.680660, 84.075928, 58.441162, 34.942627, 3.051758, 0.695100, 0.712901, -0.002373, 0.000590, 0.000000
35402.000000, 4.730225, 12.664795, 11.444092, 46.081543, 76.141357, 123.138430, 84.075928, 58.593750, 35.552979, 3.051758, 0.696915, 0.712304, -0.001815, 0.000597, 0.000000
35588.000000, 4.730225, 12.664795, 11.444092, 46.234131, 76.141357, 123.138430, 83.770752, 58.593750, 35.400391, 3.051758, 0.699454, 0.711704, -0.002539, 0.000601, 0.000000
35775.000000, 4.577637, 12.664795, 11.444092, 46.234131, 75.378418, 122.833250, 83.923340, 58.441162, 35.400391, 3.051758, 0.696364, 0.710975, 0.003090, 0.000729, 0.000000
35960.000000, 4.577637, 12.664795, 11.444092, 46.234131, 75.683594, 123.138430, 84.075928, 58.593750, 35.552979, 3.051758, 0.696915, 0.710343, -0.000551, 0.000631, 0.000000
36146.000000, 4.577637, 12.664795, 11.444092, 46.234131, 75.988770, 123.138430, 84.228516, 58.746338, 35.552979, 3.051758, 0.697464, 0.709722, -0.000549, 0.000621, 0.000000
36330.000000, 4.730225, 12.664795, 11.444092, 46.234131, 75.988770, 122.680660, 84.075928, 58.441162, 34.332275, 3.051758, 0.695100, 0.709014, 0.002364, 0.000708, 0.000000
36514.000000, 4.730225, 12.664795, 11.444092, 45.928955, 76.141357, 122.680660, 84.075928, 58.288574, 34.179688, 3.051758, 0.693285, 0.708362, 0.001815, 0.000652, 0.000000
36696.000000, 4.730225, 12.664795, 11.444092, 46.081543, 75.988770, 122.528080, 84.075928, 58.288574, 34.790039, 3.051758, 0.693285, 0.707765, 0.000000, 0.000597, 0.000000
36881.000000, 4.730225, 12.664795, 11.444092, 46.234131, 75.836182, 122.833250, 84.228516, 58.288574, 34.942627, 3.051758, 0.692029, 0.707125, 0.001256, 0.000640, 0.000000
37065.000000, 4.577637, 12.512207, 11.444092, 46.234131, 75.683594, 123.291020, 84.686279, 58.441162, 35.247803, 2.746582, 0.690090, 0.706493, 0.001939, 0.000632, 0.000000
37249.000000, 4.730225, 12.664795, 11.444092, 46.386719, 75.988770, 123.443600, 84.381104, 58.593750, 34.942627, 2.746582, 0.694394, 0.706044, -0.004304, 0.000449, 0.000000
37433.000000, 4.577637, 12.664795, 11.444092, 46.386719, 75.988770, 123.291020, 84.228516, 58.593750, 34.484863, 3.051758, 0.695652, 0.705515, -0.001258, 0.000529, 0.000000
37620.000000, 4.577637, 12.817383, 11.444092, 46.386719, 75.988770, 122.985840, 84.228516, 58.593750, 34.942627, 3.051758, 0.695652, 0.704997, 0.000000, 0.000518, 0.000000
37805.000000, 4.730225, 12.664795, 11.444092, 46.234131, 76.141357, 122.985840, 84.075928, 58.441162, 34.942627, 3.051758, 0.695100, 0.704497, 0.000552, 0.000501, 0.000000
37990.000000, 4.730225, 12.664795, 11.444092, 46.081543, 76.141357, 123.138430, 84.381104, 58.441162, 34.942627, 3.051758, 0.692586, 0.703947, 0.002514, 0.000550, 0.000000
38175.000000, 4.730225, 12.817383, 11.444092, 46.081543, 75.988770, 122.985840, 84.228516, 58.441162, 34.790039, 3.051758, 0.693841, 0.703508, -0.001255, 0.000438, 0.000000
38360.000000, 4.730225, 12.817383, 11.444092, 46.386719, 76.141357, 123.291020, 84.228516, 58.593750, 34.637451, 3.051758, 0.695652, 0.703226, -0.001812, 0.000282, 0.000000
38543.000000, 4.730225, 12.817383, 11.444092, 46.386719, 75.836182, 123.291020, 84.381104, 58.593750, 34.637451, 3.051758, 0.694394, 0.702912, 0.001258, 0.000314, 0.000000
38725.000000, 4.730225, 12.817383, 11.596680, 46.081543, 75.683594, 122.985840, 83.923340, 58.441162, 34.637451, 3.051758, 0.696364, 0.702512, -0.001969, 0.000399, 0.000000
38910.000000, 4.730225, 12.664795, 11.596680, 45.928955, 75.988770, 123.138430, 83.770752, 58.441162, 34.484863, 3.051758, 0.697632, 0.702162, -0.001268, 0.000350, 0.000000
39096.000000, 4.730225, 12.817383, 11.596680, 45.776367, 75.836182, 123.138430, 84.075928, 58.441162, 34.790039, 3.051758, 0.695100, 0.701781, 0.002532, 0.000381, 0.000000
39280.000000, 4.730225, 12.817383, 11.596680, 45.928955, 75.836182, 123.291020, 84.075928, 58.441162, 34.942627, 2.746582, 0.695100, 0.701430, 0.000000, 0.000351, 0.000000
39465.000000, 4.730225, 12.817383, 11.444092, 46.234131, 75.836182, 123.291020, 84.228516, 58.441162, 35.095215, 2.746582, 0.693841, 0.701103, 0.001259, 0.000327, 0.000000
39648.000000, 4.730225, 12.817383, 11.596680, 46.234131, 75.988770, 123.291020, 84.381104, 58.593750, 35.247803, 2.746582, 0.694394, 0.700818, -0.000554, 0.000285, 0.000000
39832.000000, 4.730225, 12.817383, 11.596680, 46.234131, 75.988770, 123.291020, 84.381104, 58.441162, 34.942627, 3.051758, 0.692586, 0.700518, 0.001808, 0.000300, 0.000000
40017.000000, 4.730225, 12.817383, 11.596680, 46.386719, 76.293945, 123.443600, 84.533691, 58.441162, 34.790039, 3.051758, 0.691336, 0.700253, 0.001250, 0.000265, 0.000000
40200.000000, 4.730225, 12.817383, 11.596680, 46.386719, 76.293945, 123.596190, 84.686279, 58.593750, 34.790039, 3.051758, 0.691892, 0.699980, -0.000556, 0.000274, 0.000000
40387.000000, 4.730225, 12.969971, 11.596680, 46.539307, 76.599121, 123.748780, 84.838867, 58.593750, 35.095215, 3.051758, 0.690647, 0.699728, 0.001244, 0.000251, 0.000000
40572.000000, 4.730225, 12.969971, 11.596680, 46.691895, 76.599121, 124.053960, 84.991455, 58.593750, 35.400391, 3.051758, 0.689408, 0.699428, 0.001240, 0.000300, 0.000000
40757.000000, 4.730225, 12.969971, 11.596680, 46.691895, 76.599121, 124.053960, 84.991455, 58.746338, 35.247803, 3.051758, 0.691203, 0.699148, -0.001795, 0.000280, 0.000000
40942.000000, 4.730225, 12.969971, 11.596680, 46.691895, 76.751709, 124.053960, 84.991455, 58.746338, 35.552979, 3.051758, 0.691203, 0.698847, 0.000000, 0.000301, 0.000000
41125.000000, 4.730225, 12.969971, 11.749268, 46.844482, 76.904297, 123.901370, 85.296631, 58.746338, 35.705566, 3.051758, 0.688730, 0.698557, 0.002473, 0.000289, 0.000000
41309.000000, 4.730225, 13.122559, 11.596680, 46.691895, 77.056885, 123.901370, 85.296631, 58.746338, 35.095215, 3.051758, 0.688730, 0.698247, 0.000000, 0.000310, 0.000000
41493.000000, 4.730225, 13.122559, 11.749268, 46.997070, 77.056885, 124.969480, 85.144043, 58.898926, 35.095215, 3.051758, 0.691756, 0.697967, -0.003026, 0.000280, 0.000000
41679.000000, 4.730225, 13.122559, 11.749268, 46.844482, 77.209473, 124.664310, 84.991455, 58.746338, 34.637451, 3.051758, 0.691203, 0.697678, 0.000553, 0.000289, 0.000000
41864.000000, 4.730225, 13.122559, 11.749268, 46.997070, 76.904297, 124.359130, 85.296631, 58.441162, 34.942627, 3.051758, 0.685152, 0.697325, 0.006051, 0.000353, 0.000000
42050.000000, 4.730225, 13.122559, 11.749268, 46.997070, 77.056885, 124.816890, 85.449219, 58.898926, 35.858154, 3.051758, 0.689286, 0.697064, -0.004134, 0.000260, 0.000000
42235.000000, 4.730225, 13.122559, 11.749268, 46.997070, 77.056885, 125.122070, 85.601807, 59.051514, 36.468506, 3.051758, 0.689840, 0.696755, -0.000554, 0.000310, 0.000000
42421.000000, 4.730225, 13.122559, 11.749268, 46.844482, 77.362061, 124.359130, 85.144043, 58.898926, 35.247803, 3.051758, 0.691756, 0.696507, -0.001917, 0.000248, 0.000000
42608.000000, 4.730225, 13.122559, 11.749268, 46.844482, 77.362061, 124.206540, 85.296631, 59.051514, 35.552979, 3.051758, 0.692308, 0.696198, -0.000551, 0.000309, 0.000000
42794.000000, 4.730225, 13.275146, 11.749268, 46.539307, 77.209473, 124.359130, 85.296631, 58.898926, 35.400391, 3.051758, 0.690519, 0.695873, 0.001789, 0.000324, 0.000000
42979.000000, 4.730225, 13.122559, 11.749268, 46.844482, 77.056885, 124.664310, 84.991455, 58.898926, 35.552979, 3.051758, 0.692998, 0.695631, -0.002479, 0.000242, 0.000000
43165.000000, 4.577637, 12.969971, 11.749268, 46.997070, 77.362061, 124.511720, 85.144043, 58.593750, 35.705566, 3.051758, 0.688172, 0.695364, 0.004826, 0.000267, 0.000000
43350.000000, 4.730225, 13.122559, 11.749268, 47.149658, 77.362061, 124.511720, 85.449219, 58.593750, 35.552979, 3.051758, 0.685714, 0.695042, 0.002458, 0.000322, 0.000000
43535.000000, 4.730225, 13.122559, 11.901855, 47.149658, 77.514648, 124.511720, 85.601807, 58.593750, 35.705566, 3.051758, 0.684492, 0.694701, 0.001222, 0.000341, 0.000000
43721.000000, 4.730225, 13.275146, 11.901855, 47.149658, 77.667236, 124.511720, 85.601807, 58.746338, 35.400391, 3.051758, 0.686275, 0.694368, -0.001783, 0.000333, 0.000000
43907.000000, 4.730225, 13.275146, 11.901855, 47.302246, 77.667236, 124.206540, 85.754395, 58.746338, 35.705566, 3.051758, 0.685053, 0.694052, 0.001221, 0.000315, 0.000000
44090.000000, 4.730225, 13.275146, 11.901855, 46.997070, 77.667236, 124.206540, 85.754395, 58.898926, 35.552979, 3.051758, 0.686833, 0.693812, -0.001779, 0.000240, 0.000000
44277.000000, 4.730225, 13.275146, 11.901855, 47.149658, 77.819824, 125.122070, 85.906982, 58.746338, 35.858154, 3.051758, 0.683837, 0.693527, 0.002996, 0.000286, 0.000000
44462.000000, 4.730225, 13.275146, 11.901855, 47.149658, 77.819824, 125.427250, 85.906982, 58.746338, 35.858154, 3.051758, 0.683837, 0.693281, 0.000000, 0.000246, 0.000000
44645.000000, 4.730225, 13.275146, 11.901855, 47.302246, 77.819824, 125.274660, 85.754395, 58.593750, 35.858154, 3.051758, 0.683274, 0.693029, 0.000563, 0.000252, 0.000000
44829.000000, 4.730225, 13.275146, 11.901855, 47.149658, 77.514648, 125.122070, 85.754395, 58.593750, 35.552979, 3.051758, 0.683274, 0.692817, 0.000000, 0.000212, 0.000000
45014.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.362061, 125.122070, 85.754395, 58.746338, 36.010742, 3.051758, 0.685053, 0.692584, -0.001779, 0.000233, 0.000000
45197.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.362061, 125.122070, 85.906982, 58.746338, 35.858154, 3.051758, 0.683837, 0.692276, 0.001217, 0.000308, 0.000000
45381.000000, 4.882813, 13.427734, 11.901855, 47.302246, 77.667236, 124.664310, 85.601807, 58.898926, 36.010742, 3.051758, 0.688057, 0.692062, -0.004220, 0.000215, 0.000000
45564.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.819824, 124.511720, 85.449219, 58.898926, 35.858154, 3.051758, 0.689286, 0.691874, -0.001229, 0.000187, 0.000000
45750.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.667236, 124.359130, 84.991455, 59.051514, 35.705566, 3.051758, 0.694794, 0.691789, -0.005508, 0.000086, 0.000000
45937.000000, 4.730225, 13.427734, 11.901855, 47.149658, 77.667236, 124.664310, 84.991455, 58.746338, 36.010742, 3.051758, 0.691203, 0.691687, 0.003591, 0.000102, 0.000000
46122.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.362061, 124.816890, 85.144043, 58.746338, 35.705566, 3.051758, 0.689964, 0.691547, 0.001239, 0.000140, 0.000000
46306.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.514648, 125.122070, 85.449219, 58.746338, 36.010742, 3.051758, 0.687500, 0.691438, 0.002464, 0.000108, 0.000000
46492.000000, 4.730225, 13.427734, 11.901855, 47.302246, 77.667236, 125.274660, 85.601807, 58.746338, 36.163330, 3.051758, 0.686275, 0.691322, 0.001225, 0.000116, 0.000000
46676.000000, 4.882813, 13.427734, 11.901855, 47.302246, 77.667236, 124.969480, 85.449219, 58.746338, 36.010742, 3.051758, 0.687500, 0.691205, -0.001225, 0.000117, 0.000000
46861.000000, 4.730225, 13.580322, 12.054443, 47.454834, 77.667236, 124.969480, 85.449219, 58.898926, 35.705566, 3.051758, 0.689286, 0.691116, -0.001786, 0.000089, 0.000000
47048.000000, 4.730225, 13.580322, 12.054443, 47.454834, 77.819824, 125.122070, 85.754395, 58.746338, 36.010742, 3.051758, 0.685053, 0.690998, 0.004232, 0.000118, 0.000000
47231.000000, 4.730225, 13.580322, 11.901855, 47.454834, 77.972412, 125.274660, 85.906982, 59.051514, 36.163330, 3.051758, 0.687389, 0.690879, -0.002336, 0.000119, 0.000000
47417.000000, 4.730225, 13.580322, 12.054443, 47.302246, 77.972412, 125.122070, 85.906982, 59.051514, 36.163330, 3.051758, 0.687389, 0.690732, 0.000000, 0.000147, 0.000000
47603.000000, 4.730225, 13.580322, 12.054443, 47.454834, 77.819824, 125.122070, 85.754395, 59.051514, 36.010742, 3.051758, 0.688612, 0.690566, -0.001223, 0.000167, 0.000000
47787.000000, 4.882813, 13.580322, 12.054443, 47.454834, 78.125000, 125.427250, 86.059570, 59.051514, 36.163330, 3.051758, 0.686170, 0.690409, 0.002442, 0.000157, 0.000000
47971.000000, 4.882813, 13.732910, 12.054443, 47.607422, 78.125000, 125.427250, 86.059570, 59.204102, 36.315918, 3.051758, 0.687943, 0.690271, -0.001773, 0.000138, 0.000000
48156.000000, 4.730225, 13.732910, 12.054443, 47.607422, 77.972412, 125.427250, 85.906982, 59.051514, 35.858154, 3.051758, 0.687389, 0.690116, 0.000554, 0.000155, 0.000000
48341.000000, 4.882813, 13.732910, 12.054443, 47.760010, 78.125000, 125.579830, 85.906982, 59.051514, 35.858154, 3.051758, 0.687389, 0.689997, 0.000000, 0.000119, 0.000000
48526.000000, 4.882813, 13.732910, 12.054443, 47.760010, 78.125000, 125.579830, 86.059570, 59.204102, 36.315918, 3.051758, 0.687943, 0.689915, -0.000554, 0.000082, 0.000000
48712.000000, 4.882813, 13.732910, 12.054443, 47.760010, 78.125000, 125.885010, 86.059570, 59.051514, 36.163330, 3.051758, 0.686170, 0.689806, 0.001773, 0.000109, 0.000000
48894.000000, 4.882813, 13.732910, 12.054443, 47.760010, 78.277588, 125.885010, 85.906982, 59.051514, 36.315918, 3.051758, 0.687389, 0.689734, -0.001219, 0.000071, 0.000000
49080.000000, 4.882813, 13.885498, 12.054443, 47.760010, 78.125000, 125.732420, 85.754395, 59.051514, 35.858154, 3.051758, 0.688612, 0.689712, -0.001223, 0.000023, 0.000000
49267.000000, 4.882813, 13.732910, 12.207031, 47.760010, 78.277588, 125.885010, 85.906982, 59.204102, 36.163330, 3.051758, 0.689165, 0.689631, -0.000553, 0.000080, 0.000000
49451.000000, 4.882813, 13.885498, 12.054443, 47.760010, 78.277588, 125.885010, 85.906982, 59.204102, 36.315918, 3.051758, 0.689165, 0.689531, 0.000000, 0.000100, 0.000000
49635.000000, 4.882813, 13.732910, 12.207031, 47.912598, 78.430176, 125.885010, 86.059570, 59.204102, 36.163330, 3.051758, 0.687943, 0.689413, 0.001222, 0.000119, 0.000000
49817.000000, 4.882813, 14.038086, 12.054443, 47.912598, 78.582764, 126.037600, 86.059570, 59.204102, 36.315918, 3.051758, 0.687943, 0.689303, 0.000000, 0.000110, 0.000000
50002.000000, 4.882813, 14.038086, 12.207031, 47.912598, 78.430176, 126.037600, 86.212158, 59.204102, 36.315918, 3.051758, 0.686726, 0.689212, 0.001218, 0.000090, 0.000000
50187.000000, 4.882813, 14.038086, 12.207031, 47.912598, 78.430176, 126.037600, 86.212158, 59.204102, 36.010742, 3.051758, 0.686726, 0.689103, 0.000000, 0.000109, 0.000000
50371.000000, 4.882813, 14.038086, 12.207031, 48.065186, 78.430176, 126.037600, 86.212158, 59.204102, 36.010742, 3.051758, 0.686726, 0.688966, 0.000000, 0.000137, 0.000000
50553.000000, 4.882813, 14.038086, 12.207031, 48.065186, 78.582764, 126.190190, 86.059570, 59.204102, 36.468506, 3.051758, 0.687943, 0.688866, -0.001218, 0.000099, 0.000000
50739.000000, 4.882813, 14.038086, 12.207031, 48.065186, 78.582764, 126.190190, 86.212158, 59.204102, 36.163330, 3.051758, 0.686726, 0.688718, 0.001218, 0.000148, 0.000000
50923.000000, 4.882813, 14.038086, 12.207031, 48.065186, 78.430176, 126.037600, 86.059570, 59.051514, 35.858154, 3.051758, 0.686170, 0.688542, 0.000555, 0.000176, 0.000000
51107.000000, 4.882813, 14.038086, 12.207031, 48.065186, 78.582764, 126.190190, 86.059570, 59.204102, 36.163330, 3.051758, 0.687943, 0.688432, -0.001773, 0.000110, 0.000000
51291.000000, 4.882813, 14.190674, 12.207031, 48.065186, 78.735352, 126.190190, 86.059570, 59.204102, 36.315918, 3.051758, 0.687943, 0.688322, 0.000000, 0.000110, 0.000000
51475.000000, 4.882813, 14.190674, 12.207031, 48.065186, 78.887939, 126.342770, 86.212158, 59.204102, 36.926270, 3.051758, 0.686726, 0.688212, 0.001218, 0.000109, 0.000000
51660.000000, 4.882813, 14.190674, 12.207031, 48.065186, 78.582764, 126.037600, 86.059570, 59.204102, 36.315918, 3.051758, 0.687943, 0.688113, -0.001218, 0.000099, 0.000000
51846.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.430176, 126.037600, 85.754395, 59.204102, 35.705566, 3.051758, 0.690391, 0.688079, -0.002448, 0.000034, 0.000000
52033.000000, 4.882813, 14.038086, 12.207031, 48.217773, 78.735352, 126.342770, 86.059570, 59.204102, 36.468506, 3.051758, 0.687943, 0.688027, 0.002448, 0.000052, 0.000000
52218.000000, 4.882813, 14.038086, 12.207031, 48.217773, 78.582764, 126.342770, 85.906982, 59.204102, 36.621094, 3.051758, 0.689165, 0.687985, -0.001222, 0.000042, 0.000000
52402.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.735352, 126.495360, 86.059570, 59.204102, 36.773682, 3.051758, 0.687943, 0.687943, 0.001222, 0.000042, 0.000000
52586.000000, 4.882813, 14.190674, 12.207031, 48.217773, 78.582764, 126.190190, 85.906982, 59.051514, 36.010742, 3.051758, 0.687389, 0.687912, 0.000554, 0.000031, 0.000000
