ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
25163.000000, 1.220703, 1.525879, 3.662109, 14.801025, 18.157959, 8.239746, 12.054443, 11.596680, 16.937256, 0.915527, 0.962025, 1.177894, 0.012334, 0.008496
25332.000000, 1.220703, 1.525879, 3.814697, 14.648438, 18.463135, 8.392334, 12.207031, 11.749268, 17.242432, 0.915527, 0.962500, 1.170480, -0.000475, 0.007415
25503.000000, 1.220703, 1.525879, 3.814697, 14.801025, 18.463135, 8.544922, 12.512207, 11.901855, 17.242432, 0.915527, 0.951219, 1.163251, 0.011280, 0.007228
25672.000000, 1.220703, 1.525879, 3.662109, 14.801025, 18.615723, 8.697510, 12.512207, 11.901855, 17.395020, 0.915527, 0.951219, 1.156189, 0.000000, 0.007062
25842.000000, 1.220703, 1.525879, 3.662109, 14.648438, 18.615723, 8.850098, 12.664795, 11.901855, 17.395020, 0.915527, 0.939759, 1.149594, 0.011460, 0.006595
26013.000000, 1.220703, 1.525879, 3.814697, 14.801025, 18.920898, 9.002686, 12.969971, 12.054443, 17.547607, 0.915527, 0.929412, 1.142197, 0.010347, 0.007398
26183.000000, 1.220703, 1.525879, 3.662109, 14.801025, 19.073486, 9.155273, 13.122559, 12.207031, 17.547607, 0.915527, 0.930233, 1.134812, -0.000821, 0.007385
26353.000000, 1.220703, 1.525879, 3.814697, 14.801025, 19.378662, 9.307861, 13.427734, 12.207031, 17.700195, 0.915527, 0.909091, 1.127259, 0.021142, 0.007552
26520.000000, 1.220703, 1.525879, 3.662109, 14.953613, 19.531250, 9.460449, 13.580322, 12.359619, 17.852783, 0.915527, 0.910112, 1.119723, -0.001021, 0.007537
26691.000000, 1.220703, 1.525879, 3.662109, 14.953613, 19.683838, 9.460449, 13.732910, 12.359619, 17.852783, 0.915527, 0.900000, 1.113175, 0.010112, 0.006547
26862.000000, 1.220703, 1.525879, 3.967285, 14.953613, 19.683838, 9.613037, 13.885498, 12.512207, 17.547607, 0.915527, 0.901099, 1.106525, -0.001099, 0.006650
27032.000000, 1.220703, 1.525879, 3.662109, 14.801025, 19.836426, 9.765625, 13.885498, 12.359619, 17.852783, 0.915527, 0.890110, 1.099468, 0.010989, 0.007057
27201.000000, 1.220703, 1.525879, 3.662109, 14.801025, 19.836426, 9.918213, 14.190674, 12.512207, 17.852783, 0.915527, 0.881720, 1.092753, 0.008389, 0.006715
27369.000000, 1.220703, 1.525879, 3.662109, 14.801025, 19.836426, 9.918213, 14.190674, 12.512207, 18.005371, 0.915527, 0.881720, 1.086251, 0.000000, 0.006502
27538.000000, 1.220703, 1.525879, 3.662109, 14.801025, 19.989014, 10.070801, 14.343262, 12.512207, 18.310547, 0.915527, 0.872340, 1.079271, 0.009380, 0.006981
27708.000000, 1.220703, 1.525879, 3.662109, 14.648438, 19.989014, 10.223389, 14.495850, 12.512207, 18.310547, 0.915527, 0.863158, 1.072483, 0.009183, 0.006788
