Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
26235.000000, 1.831055, 3.814697, 4.730225, 19.378662, 33.264160, 41.046143, 32.196045, 19.531250, 16.021729, 1.525879, 0.606635, 0.668374, -0.002861, 0.002662, 0.000000
26418.000000, 1.831055, 3.814697, 4.730225, 19.378662, 33.416748, 41.503906, 32.348633, 19.683838, 16.326904, 1.525879, 0.608491, 0.665842, -0.001855, 0.002533, 0.000000
26600.000000, 1.831055, 3.814697, 4.730225, 19.073486, 33.416748, 41.351318, 32.501221, 19.531250, 16.326904, 1.525879, 0.600939, 0.663025, 0.007552, 0.002816, 0.000000
26781.000000, 1.831055, 3.814697, 4.730225, 19.073486, 33.569336, 41.503906, 32.653809, 19.683838, 16.326904, 1.525879, 0.602804, 0.660347, -0.001865, 0.002679, 0.000000
26965.000000, 1.831055, 3.814697, 4.730225, 19.226074, 33.569336, 41.503906, 32.958984, 19.683838, 16.632080, 1.525879, 0.597222, 0.657996, 0.005582, 0.002350, 0.000000
27147.000000, 1.831055, 3.814697, 4.730225, 19.073486, 33.416748, 41.656494, 32.958984, 19.683838, 16.784668, 1.525879, 0.597222, 0.655529, 0.000000, 0.002467, 0.000000
27328.000000, 1.831055, 3.662109, 4.730225, 18.768311, 33.416748, 41.351318, 32.958984, 19.531250, 16.784668, 1.831055, 0.592593, 0.652812, 0.004630, 0.002718, 0.000000
27509.000000, 1.831055, 3.662109, 4.577637, 18.920898, 33.569336, 41.351318, 33.264160, 19.531250, 16.784668, 1.525879, 0.587156, 0.650393, 0.005437, 0.002419, 0.000000
27691.000000, 1.831055, 3.662109, 4.730225, 18.768311, 33.721924, 41.809082, 33.264160, 19.683838, 16.784668, 1.525879, 0.591743, 0.648131, -0.004587, 0.002263, 0.000000
27874.000000, 1.831055, 3.662109, 4.730225, 18.768311, 33.874512, 41.809082, 33.569336, 19.683838, 16.784668, 1.831055, 0.586364, 0.645642, 0.005379, 0.002489, 0.000000
28056.000000, 1.831055, 3.662109, 4.730225, 18.768311, 33.874512, 41.961670, 33.721924, 19.683838, 16.937256, 1.525879, 0.583710, 0.643554, 0.002653, 0.002088, 0.000000
28238.000000, 1.831055, 3.662109, 4.730225, 18.768311, 34.027100, 42.266846, 33.874512, 19.836426, 16.937256, 1.525879, 0.585586, 0.641244, -0.001875, 0.002310, 0.000000
28420.000000, 1.831055, 3.662109, 4.730225, 18.768311, 34.179688, 42.419434, 34.027100, 19.836426, 16.937256, 1.525879, 0.582960, 0.638756, 0.002626, 0.002488, 0.000000
28600.000000, 1.831055, 3.662109, 4.730225, 18.768311, 34.179688, 42.266846, 34.179688, 19.836426, 16.937256, 1.525879, 0.580357, 0.636417, 0.002603, 0.002339, 0.000000
28780.000000, 1.831055, 3.662109, 4.730225, 18.768311, 34.179688, 42.419434, 34.332275, 19.836426, 16.937256, 1.525879, 0.577778, 0.634207, 0.002579, 0.002210, 0.000000
28962.000000, 1.831055, 3.662109, 4.730225, 18.768311, 34.332275, 42.572021, 34.332275, 19.836426, 17.089844, 1.525879, 0.577778, 0.632217, 0.000000, 0.001990, 0.000000
29145.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.179688, 42.572021, 34.484863, 19.836426, 17.089844, 1.525879, 0.575221, 0.630077, 0.002557, 0.002139, 0.000000
29326.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.332275, 42.572021, 34.637451, 19.836426, 16.937256, 1.525879, 0.572687, 0.628086, 0.002534, 0.001991, 0.000000
29508.000000, 1.831055, 3.662109, 4.730225, 18.615723, 34.484863, 42.877197, 34.790039, 19.989014, 16.937256, 1.831055, 0.574561, 0.626177, -0.001874, 0.001909, 0.000000
29691.000000, 1.831055, 3.662109, 4.577637, 18.615723, 34.332275, 43.029785, 34.942627, 19.989014, 17.089844, 1.525879, 0.572052, 0.623751, 0.002509, 0.002426, 0.000000
29874.000000, 1.983643, 3.662109, 4.730225, 18.768311, 34.484863, 43.029785, 35.247803, 20.141602, 17.089844, 1.525879, 0.571429, 0.622253, 0.000624, 0.001499, 0.000000
RXN DONE
Calculated Distance: 26.25
TIMETORUN: 46404.69
30116.000000, 1.983643, 3.814697, 4.730225, 18.920898, 34.790039, 43.792725, 35.400391, 20.294189, 17.089844, 1.831055, 0.573276, 0.620313, -0.001847, 0.001940, 0.000000
30298.000000, 1.983643, 3.662109, 4.730225, 18.768311, 34.790039, 43.945313, 35.400391, 20.294189, 17.089844, 1.525879, 0.573276, 0.618877, 0.000000, 0.001437, 0.000000
30480.000000, 1.983643, 3.662109, 4.730225, 18.768311, 34.637451, 43.792725, 35.400391, 20.294189, 17.242432, 1.525879, 0.573276, 0.617407, 0.000000, 0.001470, 0.000000
30662.000000, 1.983643, 3.662109, 4.577637, 18.615723, 34.637451, 43.792725, 35.552979, 20.294189, 17.242432, 1.525879, 0.570815, 0.615899, 0.002460, 0.001508, 0.000000
30843.000000, 1.983643, 3.662109, 4.577637, 18.615723, 34.637451, 43.945313, 35.552979, 20.294189, 17.395020, 1.525879, 0.570815, 0.614392, 0.000000, 0.001507, 0.000000
31026.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.484863, 44.097900, 35.400391, 20.446777, 17.395020, 1.525879, 0.577586, 0.612989, -0.006771, 0.001403, 0.000000
31207.000000, 1.983643, 3.662109, 4.577637, 18.768311, 34.484863, 44.250488, 35.247803, 20.446777, 17.242432, 1.525879, 0.580087, 0.611529, -0.002500, 0.001460, 0.000000
31390.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.637451, 44.250488, 34.942627, 20.446777, 17.395020, 1.525879, 0.585153, 0.610149, -0.005066, 0.001380, 0.000000
31574.000000, 1.983643, 3.662109, 4.577637, 18.768311, 34.332275, 44.403076, 35.552979, 20.446777, 17.547607, 1.525879, 0.575107, 0.608771, 0.010046, 0.001378, 0.000000
31755.000000, 1.983643, 3.662109, 4.577637, 18.768311, 34.637451, 44.555664, 36.163330, 20.446777, 17.547607, 1.525879, 0.565401, 0.607245, 0.009706, 0.001527, 0.000000
31937.000000, 1.983643, 3.662109, 4.577637, 18.615723, 34.942627, 44.403076, 36.010742, 20.446777, 17.700195, 1.525879, 0.567797, 0.605724, -0.002396, 0.001521, 0.000000
32120.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.790039, 44.403076, 36.163330, 20.446777, 17.700195, 1.525879, 0.565401, 0.604289, 0.002396, 0.001435, 0.000000
32302.000000, 1.983643, 3.662109, 4.577637, 18.463135, 34.790039, 44.250488, 36.010742, 20.294189, 17.547607, 1.831055, 0.563559, 0.602917, 0.001842, 0.001371, 0.000000
32484.000000, 1.983643, 3.662109, 4.577637, 18.310547, 34.790039, 44.250488, 36.010742, 20.294189, 17.547607, 1.525879, 0.563559, 0.601483, 0.000000, 0.001435, 0.000000
32666.000000, 1.983643, 3.662109, 4.577637, 18.463135, 34.942627, 44.403076, 36.315918, 20.446777, 17.700195, 1.525879, 0.563025, 0.600065, 0.000534, 0.001418, 0.000000
32847.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.400391, 44.860840, 36.621094, 20.599365, 17.852783, 1.525879, 0.562500, 0.598693, 0.000525, 0.001372, 0.000000
33029.000000, 1.983643, 3.662109, 4.577637, 18.768311, 35.095215, 44.708252, 36.773682, 20.599365, 17.700195, 1.525879, 0.560166, 0.597315, 0.002334, 0.001378, 0.000000
33209.000000, 1.983643, 3.662109, 4.577637, 18.463135, 34.790039, 44.708252, 36.315918, 20.446777, 17.700195, 1.831055, 0.563025, 0.595779, -0.002859, 0.001536, 0.000000
33392.000000, 1.983643, 3.662109, 4.577637, 18.157959, 34.637451, 44.555664, 36.315918, 20.446777, 17.547607, 1.525879, 0.563025, 0.594389, 0.000000, 0.001391, 0.000000
33573.000000, 1.983643, 3.662109, 4.577637, 18.463135, 34.942627, 45.013428, 36.468506, 20.599365, 17.395020, 1.525879, 0.564854, 0.593088, -0.001828, 0.001301, 0.000000
33757.000000, 1.983643, 3.662109, 4.730225, 18.615723, 34.942627, 45.013428, 36.773682, 20.599365, 17.547607, 1.525879, 0.560166, 0.591657, 0.004688, 0.001431, 0.000000
33939.000000, 1.983643, 3.662109, 4.577637, 18.463135, 35.400391, 45.318604, 36.621094, 20.599365, 17.700195, 1.525879, 0.562500, 0.590377, -0.002334, 0.001280, 0.000000
34121.000000, 1.983643, 3.662109, 4.730225, 18.615723, 35.247803, 45.318604, 36.773682, 20.751953, 17.700195, 1.525879, 0.564315, 0.589150, -0.001815, 0.001227, 0.000000
34304.000000, 1.983643, 3.662109, 4.577637, 18.463135, 35.247803, 45.166016, 36.773682, 20.751953, 17.852783, 1.831055, 0.564315, 0.587917, 0.000000, 0.001233, 0.000000
34485.000000, 1.983643, 3.662109, 4.577637, 18.463135, 34.942627, 45.166016, 36.773682, 20.599365, 17.852783, 1.525879, 0.560166, 0.586805, 0.004149, 0.001112, 0.000000
34667.000000, 1.983643, 3.662109, 4.577637, 18.310547, 34.942627, 45.166016, 36.773682, 20.599365, 17.852783, 1.525879, 0.560166, 0.585868, 0.000000, 0.000937, 0.000000
34847.000000, 1.983643, 3.662109, 4.577637, 18.310547, 34.942627, 45.318604, 36.773682, 20.599365, 17.700195, 1.525879, 0.560166, 0.584951, 0.000000, 0.000917, 0.000000
35030.000000, 1.983643, 3.662109, 4.577637, 18.463135, 35.095215, 45.471191, 36.926270, 20.751953, 17.700195, 1.525879, 0.561983, 0.584012, -0.001817, 0.000939, 0.000000
35210.000000, 1.983643, 3.662109, 4.577637, 18.463135, 35.247803, 45.623779, 37.078857, 20.751953, 17.700195, 1.525879, 0.559671, 0.583136, 0.002313, 0.000876, 0.000000
35390.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.247803, 45.928955, 37.231445, 20.904541, 17.700195, 1.525879, 0.561475, 0.582307, -0.001805, 0.000829, 0.000000
35573.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.400391, 45.928955, 37.078857, 20.904541, 17.852783, 1.831055, 0.563786, 0.581306, -0.002311, 0.001001, 0.000000
35756.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.552979, 46.081543, 37.078857, 20.904541, 18.005371, 1.831055, 0.563786, 0.580334, 0.000000, 0.000972, 0.000000
35938.000000, 1.983643, 3.662109, 4.730225, 18.615723, 35.552979, 46.081543, 37.231445, 20.904541, 18.005371, 1.831055, 0.561475, 0.579456, 0.002311, 0.000878, 0.000000
36118.000000, 1.983643, 3.662109, 4.730225, 18.615723, 35.552979, 46.081543, 37.384033, 20.904541, 18.005371, 1.831055, 0.559184, 0.578639, 0.002292, 0.000816, 0.000000
36371.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.552979, 45.928955, 37.384033, 20.904541, 18.005371, 1.831055, 0.559184, 0.577793, 0.000000, 0.000847, 0.000000
36552.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.705566, 46.234131, 37.536621, 20.904541, 18.005371, 1.831055, 0.556911, 0.577023, 0.002273, 0.000770, 0.000000
36734.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.552979, 46.386719, 37.536621, 21.057129, 18.005371, 1.831055, 0.560976, 0.576302, -0.004065, 0.000721, 0.000000
36914.000000, 1.983643, 3.814697, 4.730225, 18.768311, 35.705566, 46.691895, 37.689209, 21.057129, 18.005371, 1.525879, 0.558704, 0.575637, 0.002271, 0.000665, 0.000000
37096.000000, 1.983643, 3.814697, 4.730225, 18.768311, 35.858154, 46.539307, 37.689209, 21.209717, 18.005371, 1.831055, 0.562753, 0.575123, -0.004049, 0.000514, 0.000000
37278.000000, 1.983643, 3.814697, 4.577637, 18.768311, 35.705566, 46.844482, 37.689209, 21.209717, 18.005371, 1.525879, 0.562753, 0.574490, 0.000000, 0.000632, 0.000000
37461.000000, 1.983643, 3.814697, 4.577637, 18.768311, 35.552979, 46.844482, 37.689209, 21.209717, 18.005371, 1.831055, 0.562753, 0.573917, 0.000000, 0.000573, 0.000000
37643.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.552979, 46.844482, 37.536621, 21.209717, 18.005371, 1.525879, 0.565041, 0.573306, -0.002288, 0.000611, 0.000000
37824.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.552979, 46.844482, 37.536621, 21.209717, 18.005371, 1.525879, 0.565041, 0.572739, 0.000000, 0.000567, 0.000000
38006.000000, 1.983643, 3.814697, 4.577637, 18.768311, 35.552979, 46.691895, 37.536621, 21.057129, 18.157959, 1.831055, 0.560976, 0.572081, 0.004065, 0.000658, 0.000000
38188.000000, 1.983643, 3.662109, 4.730225, 18.768311, 35.705566, 46.844482, 37.689209, 21.209717, 18.157959, 1.831055, 0.562753, 0.571406, -0.001777, 0.000675, 0.000000
38371.000000, 1.983643, 3.814697, 4.577637, 18.768311, 35.858154, 46.844482, 37.841797, 21.209717, 18.157959, 1.831055, 0.560484, 0.570667, 0.002269, 0.000739, 0.000000
38553.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.997070, 37.841797, 21.209717, 18.157959, 1.831055, 0.560484, 0.570045, 0.000000, 0.000622, 0.000000
38734.000000, 1.983643, 3.814697, 4.730225, 18.768311, 35.858154, 46.691895, 37.841797, 21.209717, 18.157959, 1.831055, 0.560484, 0.569394, 0.000000, 0.000651, 0.000000
38914.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.997070, 37.994385, 21.209717, 18.157959, 1.831055, 0.558233, 0.568794, 0.002251, 0.000600, 0.000000
39096.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.858154, 46.997070, 37.841797, 21.209717, 18.157959, 1.831055, 0.560484, 0.568228, -0.002251, 0.000565, 0.000000
39279.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.841797, 21.209717, 18.157959, 1.831055, 0.560484, 0.567734, 0.000000, 0.000494, 0.000000
39460.000000, 1.983643, 3.662109, 4.730225, 18.615723, 35.858154, 46.844482, 37.994385, 21.057129, 18.005371, 1.831055, 0.554217, 0.567228, 0.006267, 0.000507, 0.000000
39641.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.705566, 46.844482, 37.841797, 21.057129, 18.005371, 1.831055, 0.556452, 0.566685, -0.002235, 0.000543, 0.000000
39823.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.705566, 46.691895, 37.689209, 21.057129, 18.157959, 1.831055, 0.558704, 0.566259, -0.002253, 0.000426, 0.000000
40006.000000, 1.983643, 3.662109, 4.577637, 18.615723, 35.552979, 46.691895, 37.689209, 20.904541, 18.157959, 1.831055, 0.554656, 0.565812, 0.004049, 0.000447, 0.000000
40187.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.539307, 37.689209, 21.057129, 18.157959, 1.831055, 0.558704, 0.565399, -0.004049, 0.000414, 0.000000
40369.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.994385, 21.057129, 18.157959, 1.831055, 0.554217, 0.564956, 0.004488, 0.000442, 0.000000
40550.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 38.146973, 21.057129, 18.157959, 1.831055, 0.552000, 0.564520, 0.002217, 0.000436, 0.000000
40804.000000, 1.983643, 3.814697, 4.730225, 18.615723, 36.010742, 46.997070, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.564124, 0.000000, 0.000397, 0.000000
40986.000000, 1.983643, 3.814697, 4.730225, 18.615723, 36.010742, 46.844482, 38.146973, 21.209717, 18.310547, 1.831055, 0.556000, 0.563789, -0.004000, 0.000335, 0.000000
41169.000000, 1.983643, 3.814697, 4.730225, 18.768311, 36.010742, 47.149658, 38.146973, 21.209717, 18.310547, 1.831055, 0.556000, 0.563493, 0.000000, 0.000296, 0.000000
41494.000000, 1.983643, 3.814697, 4.730225, 18.615723, 36.010742, 46.997070, 38.146973, 21.209717, 18.310547, 1.831055, 0.556000, 0.563236, 0.000000, 0.000257, 0.000000
41673.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 47.149658, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.562923, 0.001783, 0.000313, 0.000000
41856.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.997070, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.562649, 0.000000, 0.000274, 0.000000
42036.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.997070, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.562384, 0.000000, 0.000265, 0.000000
42216.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.844482, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.562125, -0.002235, 0.000259, 0.000000
42399.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.997070, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.561866, 0.000000, 0.000259, 0.000000
42580.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.997070, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.561608, 0.000000, 0.000259, 0.000000
42762.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.844482, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.561387, 0.000000, 0.000221, 0.000000
42943.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.997070, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.561166, 0.000000, 0.000221, 0.000000
43125.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.844482, 37.841797, 21.057129, 18.157959, 1.831055, 0.556452, 0.560841, 0.000000, 0.000325, 0.000000
43306.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.560477, 0.000000, 0.000364, 0.000000
43486.000000, 1.983643, 3.814697, 4.577637, 18.463135, 35.858154, 46.997070, 37.841797, 21.057129, 18.157959, 1.831055, 0.556452, 0.560035, 0.000000, 0.000442, 0.000000
43667.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.844482, 37.841797, 21.057129, 18.157959, 1.831055, 0.556452, 0.559748, 0.000000, 0.000287, 0.000000
43848.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.691895, 37.841797, 21.057129, 18.005371, 1.831055, 0.556452, 0.559611, 0.000000, 0.000138, 0.000000
44031.000000, 1.983643, 3.814697, 4.577637, 18.615723, 35.705566, 46.844482, 38.146973, 21.057129, 18.157959, 1.525879, 0.552000, 0.559368, 0.004452, 0.000243, 0.000000
44213.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.994385, 21.057129, 18.157959, 1.831055, 0.554217, 0.559196, -0.002217, 0.000172, 0.000000
44468.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.997070, 37.994385, 21.057129, 18.157959, 1.831055, 0.554217, 0.559052, 0.000000, 0.000144, 0.000000
44648.000000, 1.831055, 3.814697, 4.730225, 18.463135, 35.858154, 46.844482, 37.994385, 21.057129, 18.157959, 1.831055, 0.554217, 0.558908, 0.000000, 0.000144, 0.000000
44830.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.841797, 20.904541, 18.157959, 1.831055, 0.552419, 0.558745, 0.001797, 0.000163, 0.000000
45013.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.858154, 46.844482, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.558652, -0.004032, 0.000093, 0.000000
45194.000000, 1.983643, 3.814697, 4.730225, 18.463135, 35.705566, 46.844482, 37.994385, 20.904541, 18.157959, 1.831055, 0.550201, 0.558499, 0.006251, 0.000153, 0.000000
45376.000000, 1.983643, 3.814697, 4.730225, 18.463135, 35.705566, 46.844482, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.558335, -0.002219, 0.000163, 0.000000
45557.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.691895, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.558234, -0.004032, 0.000101, 0.000000
45739.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.844482, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.558043, 0.004032, 0.000191, 0.000000
45921.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.691895, 37.841797, 20.904541, 18.310547, 1.831055, 0.552419, 0.557924, 0.000000, 0.000119, 0.000000
46103.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.705566, 46.844482, 37.994385, 20.904541, 18.310547, 1.831055, 0.550201, 0.557735, 0.002219, 0.000189, 0.000000
46284.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.997070, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.557614, -0.006251, 0.000121, 0.000000
46467.000000, 1.983643, 3.814697, 4.730225, 18.615723, 35.858154, 46.844482, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.557493, 0.000000, 0.000121, 0.000000
46648.000000, 1.983643, 3.814697, 4.882813, 18.615723, 35.858154, 46.997070, 37.841797, 21.057129, 18.310547, 1.831055, 0.556452, 0.557436, 0.000000, 0.000057, 0.000000
46828.000000, 1.983643, 3.814697, 4.730225, 18.615723, 36.010742, 47.149658, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.557344, 0.002235, 0.000092, 0.000000
47009.000000, 1.983643, 3.814697, 4.730225, 18.768311, 35.858154, 46.997070, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.557252, 0.000000, 0.000092, 0.000000
47191.000000, 1.983643, 3.814697, 4.730225, 18.768311, 36.010742, 46.997070, 37.994385, 21.057129, 18.463135, 1.831055, 0.554217, 0.557133, 0.000000, 0.000119, 0.000000
47372.000000, 1.983643, 3.814697, 4.730225, 18.768311, 36.010742, 46.997070, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.557015, 0.002217, 0.000118, 0.000000
47552.000000, 1.983643, 3.814697, 4.730225, 18.768311, 36.163330, 47.149658, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.556903, -0.002217, 0.000112, 0.000000
47806.000000, 1.983643, 3.814697, 4.730225, 18.768311, 36.010742, 47.302246, 37.994385, 21.057129, 18.310547, 1.831055, 0.554217, 0.556756, 0.000000, 0.000147, 0.000000
47988.000000, 1.983643, 3.967285, 4.882813, 18.768311, 36.163330, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.556575, 0.002217, 0.000181, 0.000000
48170.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.163330, 47.302246, 38.146973, 21.057129, 18.463135, 1.831055, 0.552000, 0.556429, 0.000000, 0.000146, 0.000000
48350.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.163330, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.556318, 0.000000, 0.000111, 0.000000
48532.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.163330, 47.302246, 38.146973, 21.209717, 18.463135, 1.831055, 0.556000, 0.556269, -0.004000, 0.000049, 0.000000
48715.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.315918, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.556194, 0.004000, 0.000076, 0.000000
48898.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.163330, 47.149658, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.556056, 0.000000, 0.000138, 0.000000
49079.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.163330, 47.149658, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555953, 0.000000, 0.000103, 0.000000
49259.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.163330, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555787, 0.000000, 0.000165, 0.000000
49440.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.315918, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555622, 0.000000, 0.000165, 0.000000
49694.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.315918, 47.149658, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555456, 0.000000, 0.000165, 0.000000
49875.000000, 1.983643, 3.967285, 4.730225, 18.768311, 36.315918, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555256, 0.000000, 0.000201, 0.000000
50057.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.468506, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.555055, 0.000000, 0.000201, 0.000000
50239.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.468506, 47.454834, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.554917, 0.000000, 0.000138, 0.000000
50420.000000, 2.136230, 3.967285, 4.730225, 18.920898, 36.468506, 47.302246, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.554718, 0.002199, 0.000199, 0.000000
50603.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.554553, 0.000000, 0.000164, 0.000000
50785.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.554389, 0.000000, 0.000164, 0.000000
50966.000000, 1.983643, 3.967285, 4.730225, 18.920898, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.554225, 0.000000, 0.000164, 0.000000
51148.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.554095, 0.000000, 0.000130, 0.000000
51331.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.621094, 47.454834, 38.452148, 21.057129, 18.310547, 1.831055, 0.547619, 0.553897, 0.002182, 0.000198, 0.000000
51511.000000, 1.983643, 3.967285, 4.730225, 19.073486, 36.468506, 47.607422, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.553733, -0.002182, 0.000164, 0.000000
51694.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.468506, 47.454834, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.553699, -0.002199, 0.000034, 0.000000
51876.000000, 1.983643, 3.967285, 4.730225, 19.073486, 36.315918, 47.607422, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.553630, 0.000000, 0.000068, 0.000000
52059.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.315918, 47.454834, 38.146973, 21.057129, 18.463135, 1.831055, 0.552000, 0.553527, 0.000000, 0.000103, 0.000000
52239.000000, 1.983643, 3.967285, 4.730225, 19.073486, 36.468506, 47.454834, 38.299561, 21.209717, 18.310547, 1.831055, 0.553785, 0.553514, -0.001785, 0.000013, 0.000000
52422.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.553377, 0.003984, 0.000137, 0.000000
52604.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.468506, 47.607422, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.553309, 0.000000, 0.000068, 0.000000
52785.000000, 1.983643, 3.967285, 4.882813, 18.920898, 36.468506, 47.454834, 38.299561, 21.057129, 18.310547, 1.831055, 0.549801, 0.553275, 0.000000, 0.000034, 0.000000
52966.000000, 1.983643, 3.967285, 4.882813, 19.073486, 36.468506, 47.302246, 38.146973, 21.057129, 18.310547, 1.831055, 0.552000, 0.553275, -0.002199, 0.000000, 0.000000
