WaitFor Valve On
WaitProgram Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
5911.000000, 0.915527, 3.204346, 6.103516, 12.817383, 5.493164, 1.983643, 2.441406, 4.425049, 7.781982, 0.610352, 1.812500, 1.061783, 0.125000, -0.038861
6074.000000, 0.915527, 3.356934, 6.866455, 16.174316, 5.950928, 2.288818, 2.593994, 5.035400, 7.019043, 0.305176, 1.941176, 1.086211, -0.128676, -0.041355
6241.000000, 0.915527, 3.662109, 7.019043, 16.784668, 6.866455, 2.746582, 2.746582, 5.798340, 7.171631, 0.305176, 2.111111, 1.113911, -0.169935, -0.044831
6408.000000, 1.068115, 3.662109, 7.629395, 16.021729, 6.561279, 2.593994, 2.899170, 5.035400, 6.713867, 0.305176, 1.736842, 1.130304, 0.374269, -0.033802
6574.000000, 0.915527, 3.509521, 7.171631, 16.632080, 7.934570, 3.051758, 3.204346, 5.950928, 8.697510, 0.305176, 1.857143, 1.148941, -0.120301, -0.036020
6741.000000, 1.068115, 4.119873, 7.629395, 21.362305, 8.392334, 2.899170, 3.051758, 5.798340, 8.239746, 0.305176, 1.900000, 1.167717, -0.042857, -0.036190
6907.000000, 1.068115, 3.662109, 7.934570, 18.615723, 7.324219, 2.899170, 3.051758, 5.187988, 7.476807, 0.305176, 1.700000, 1.180700, 0.200000, -0.030430
7074.000000, 1.068115, 4.425049, 8.392334, 21.362305, 7.171631, 2.746582, 3.051758, 5.340576, 8.697510, 0.305176, 1.750000, 1.194254, -0.050000, -0.030896
7241.000000, 1.220703, 3.662109, 8.392334, 19.226074, 8.239746, 3.204346, 3.356934, 5.950928, 6.866455, 0.305176, 1.772727, 1.207707, -0.022727, -0.030706
7407.000000, 0.915527, 3.509521, 7.629395, 17.700195, 7.781982, 3.051758, 3.204346, 5.340576, 7.171631, 0.305176, 1.666667, 1.218138, 0.106061, -0.027597
7573.000000, 0.915527, 3.662109, 7.019043, 19.989014, 8.087158, 3.051758, 3.662109, 5.493164, 8.087158, 0.305176, 1.500000, 1.224402, 0.166667, -0.023280
7739.000000, 0.915527, 3.356934, 8.392334, 18.920898, 8.544922, 3.204346, 3.662109, 5.798340, 8.239746, 0.305176, 1.583333, 1.232205, -0.083333, -0.024586
7905.000000, 0.915527, 3.509521, 7.934570, 19.531250, 9.002686, 3.814697, 3.509521, 6.256104, 8.697510, 0.610352, 1.782609, 1.243915, -0.199275, -0.028303
8073.000000, 1.068115, 3.967285, 7.934570, 20.446777, 9.155273, 3.662109, 3.814697, 6.408691, 8.239746, 0.610352, 1.680000, 1.253000, 0.102609, -0.025575
8236.000000, 0.915527, 4.119873, 6.866455, 21.514893, 8.697510, 3.509521, 3.662109, 5.798340, 8.392334, 0.610352, 1.583333, 1.259742, 0.096667, -0.023081
8401.000000, 1.068115, 3.509521, 7.476807, 18.920898, 8.850098, 3.662109, 3.662109, 5.798340, 8.697510, 0.610352, 1.583333, 1.266214, 0.000000, -0.022619
