Time, v, b, c, g, gy, y, o, r, cl, nir
4918.00000, 4.73022, 13.88550, 35.55298, 107.42188, 47.60742, 18.61572, 25.02441, 45.31860, 126.95313, 6.10352
5035.00000, 4.73022, 13.73291, 36.62109, 115.05127, 49.43848, 18.31055, 25.78735, 44.70825, 128.93677, 6.71387
5153.00000, 4.88281, 13.42773, 36.46851, 119.01855, 50.04883, 19.37866, 27.31323, 45.47119, 135.95581, 6.71387
5271.00000, 5.03540, 13.42773, 37.84180, 122.22290, 56.76270, 21.82007, 30.97534, 49.74365, 143.12744, 7.32422
5390.00000, 4.73022, 12.66479, 34.63745, 114.13574, 53.86353, 22.12524, 30.51758, 48.82813, 139.77051, 7.62939
5506.00000, 5.18799, 13.27515, 35.85815, 122.07031, 61.03516, 25.48218, 34.79004, 52.79541, 142.97485, 7.62939
5624.00000, 4.88281, 12.05444, 34.02710, 117.18750, 57.67822, 24.87183, 34.79004, 51.42212, 141.29639, 7.32422
5742.00000, 4.88281, 11.90186, 32.95898, 114.89868, 59.81445, 26.39771, 35.55298, 54.77905, 136.87134, 7.62939
5860.00000, 4.57764, 11.13892, 31.12793, 113.67798, 59.05151, 25.93994, 36.01074, 54.16870, 133.36182, 7.01904
5978.00000, 4.42505, 10.07080, 29.75464, 105.59082, 56.91528, 25.32959, 36.31592, 51.57471, 139.16016, 7.62939
6096.00000, 4.73022, 10.52856, 30.05981, 115.20386, 61.34033, 29.90723, 38.45215, 59.66187, 143.28003, 7.93457
6214.00000, 4.88281, 10.52856, 31.12793, 115.50903, 65.91797, 30.97534, 41.35132, 59.81445, 154.57153, 8.54492
6332.00000, 4.73022, 9.76563, 27.92358, 108.94775, 60.42480, 30.36499, 38.75732, 60.11963, 143.73779, 7.62939
6449.00000, 4.57764, 9.61304, 27.16064, 112.45728, 66.98608, 32.65381, 45.31860, 61.79810, 146.33179, 8.23975
6566.00000, 4.27246, 9.46045, 22.73560, 80.71899, 48.98071, 30.51758, 41.65649, 59.50928, 113.98315, 6.71387
6682.00000, 4.57764, 9.30786, 24.10889, 84.38110, 61.03516, 34.79004, 47.60742, 65.00244, 140.38086, 8.23975
6798.00000, 4.57764, 9.00269, 25.02441, 96.28296, 64.23950, 35.09521, 48.37036, 64.84985, 143.43262, 8.54492
6914.00000, 5.03540, 9.30786, 26.55029, 105.59082, 69.12231, 39.21509, 53.25317, 68.96973, 151.97754, 9.15527
7031.00000, 4.42505, 9.15527, 20.59937, 71.10596, 62.10327, 39.36768, 52.33765, 67.13867, 140.83862, 8.23975
7147.00000, 4.73022, 8.85010, 24.10889, 97.65625, 71.71631, 41.65649, 55.38940, 69.27490, 158.38623, 9.46045
7262.00000, 5.03540, 9.15527, 25.02441, 102.38647, 74.92065, 43.79272, 58.13599, 70.95337, 162.81128, 9.46045
7380.00000, 5.03540, 8.69751, 24.26147, 99.79248, 79.95605, 47.14966, 62.40845, 74.61548, 174.10278, 10.07080
7494.00000, 5.49316, 9.46045, 25.93994, 109.10034, 83.46558, 50.96436, 64.23950, 77.20947, 170.89844, 10.07080
7612.00000, 5.49316, 9.30786, 25.17700, 107.26929, 85.60181, 52.79541, 68.05420, 77.97241, 178.83301, 10.37598
7729.00000, 5.64575, 9.00269, 24.71924, 107.26929, 88.34839, 55.23682, 70.64819, 79.34570, 181.57959, 10.98633
7847.00000, 5.79834, 9.46045, 25.48218, 110.16846, 92.46826, 58.59375, 73.69995, 83.16040, 182.64771, 11.29150
7966.00000, 5.49316, 9.15527, 24.41406, 106.50635, 88.65356, 57.22046, 72.47925, 79.80347, 176.08643, 10.68115
8084.00000, 5.49316, 8.69751, 23.19336, 102.38647, 87.58545, 56.61011, 72.78442, 78.58276, 172.57690, 10.68115
8201.00000, 5.64575, 8.85010, 23.80371, 106.04858, 91.85791, 58.59375, 75.37842, 80.71899, 181.12183, 10.98633
8318.00000, 5.79834, 8.69751, 23.34595, 101.62354, 92.62085, 61.64551, 78.27759, 83.92334, 186.92017, 11.59668
8436.00000, 5.64575, 8.54492, 22.88818, 103.30200, 92.77344, 62.40845, 78.73535, 83.77075, 183.10547, 11.29150
8555.00000, 5.79834, 8.39233, 22.27783, 101.77612, 95.06226, 65.91797, 83.16040, 83.46558, 190.88745, 11.90186
