Time, v, b, c, g, gy, y, o, r, cl, nir
2014.00000, 15.41138, 54.01611, 17.39502, 33.72192, 28.68652, 36.62109, 30.05981, 13.12256, 39.82544, 1.52588
2131.00000, 10.83374, 48.37036, 12.51221, 17.39502, 18.00537, 25.17700, 21.05713, 10.52856, 31.73828, 1.22070
2248.00000, 16.63208, 58.89893, 18.00537, 31.73828, 85.14404, 107.87964, 89.87427, 36.16333, 204.77295, 8.23975
2367.00000, 24.87183, 86.36475, 29.75464, 56.45752, 37.23145, 43.48755, 34.33228, 16.02173, 72.78442, 2.74658
2484.00000, 9.61304, 44.55566, 14.95361, 13.73291, 38.45215, 61.49292, 44.70825, 27.00806, 121.45996, 3.66211
2601.00000, 29.60205, 90.48462, 27.16064, 42.87720, 102.69165, 138.54980, 99.94507, 44.55566, 285.49194, 8.85010
2721.00000, 9.61304, 49.74365, 12.81738, 11.59668, 24.26147, 50.65918, 42.41943, 29.60205, 47.14966, 1.52588
2837.00000, 18.92090, 97.04590, 22.27783, 20.14160, 17.39502, 39.67285, 32.95898, 21.82007, 39.97803, 1.52588
2953.00000, 40.74097, 168.45703, 33.72192, 22.43042, 66.83350, 145.41626, 130.76782, 73.54736, 280.45654, 13.88550
3076.00000, 24.87183, 98.26660, 19.83643, 13.12256, 60.11963, 129.85229, 119.32373, 74.76807, 279.99878, 13.42773
3197.00000, 99.18213, 281.06689, 65.00244, 41.50391, 113.52539, 232.54395, 230.71289, 146.94214, 396.72852, 25.32959
3321.00000, 139.31274, 365.44800, 72.17407, 43.02979, 75.53101, 169.06738, 173.79761, 115.20386, 396.72852, 22.58301
3446.00000, 73.39478, 211.48682, 48.21777, 31.58569, 112.15210, 200.80566, 201.41602, 133.51440, 396.72852, 24.41406
3570.00000, 105.89600, 293.88428, 72.02148, 52.94800, 41.19873, 72.32666, 79.34570, 48.98071, 251.61743, 10.37598
3691.00000, 105.59082, 328.52173, 86.97510, 66.83350, 52.03247, 76.90430, 86.36475, 63.01880, 203.39966, 6.86646
3812.00000, 88.19580, 273.28491, 84.38110, 79.95605, 98.72437, 126.34277, 132.59888, 106.20117, 396.72852, 17.39502
3934.00000, 83.46558, 236.51123, 90.17944, 95.06226, 104.67529, 119.93408, 123.90137, 104.37012, 396.72852, 17.39502
4058.00000, 81.63452, 242.91992, 105.89600, 122.07031, 114.13574, 120.23926, 123.13843, 102.69165, 396.72852, 19.22607
4185.00000, 76.29395, 244.59839, 110.32104, 147.70508, 123.29102, 112.45728, 115.35645, 102.53906, 396.72852, 19.53125
4311.00000, 72.32666, 222.32056, 113.52539, 157.62329, 130.46265, 112.15210, 114.59351, 107.57446, 396.72852, 19.53125
4437.00000, 69.88525, 210.87646, 119.93408, 180.81665, 131.37817, 102.84424, 106.20117, 101.92871, 396.72852, 18.61572
4564.00000, 67.90161, 198.66943, 129.39453, 218.04810, 151.36719, 111.84692, 106.04858, 112.60986, 396.72852, 19.22607
4690.00000, 63.47656, 192.87109, 135.80322, 233.45947, 139.31274, 89.41650, 93.38379, 91.85791, 396.72852, 18.76831
4812.00000, 57.37305, 178.37524, 133.97217, 243.83545, 159.45435, 97.80884, 97.50366, 99.94507, 396.72852, 21.66748
4935.00000, 61.64551, 184.02100, 148.62061, 284.42383, 171.35620, 94.75708, 97.96143, 100.70801, 396.72852, 19.53125
5060.00000, 58.28857, 176.39160, 148.46802, 310.66895, 182.34253, 101.47095, 96.89331, 104.52271, 396.72852, 20.44678
5185.00000, 55.84717, 164.48975, 127.71606, 235.90088, 172.88208, 91.24756, 97.35107, 96.89331, 396.72852, 21.36230
5308.00000, 59.81445, 178.83301, 139.00757, 253.60107, 154.57153, 87.12769, 97.04590, 90.63721, 396.72852, 18.92090
5431.00000, 56.30493, 165.25269, 143.58521, 280.45654, 163.87939, 84.07593, 93.38379, 92.46826, 396.72852, 19.83643
5554.00000, 51.42212, 150.90942, 143.43262, 289.30664, 148.62061, 75.53101, 84.53369, 84.38110, 396.72852, 18.31055
5677.00000, 52.33765, 156.09741, 151.21460, 317.84058, 165.40527, 80.87158, 87.73804, 90.33203, 396.72852, 19.53125
5801.00000, 52.79541, 167.08374, 165.86304, 356.14014, 169.67773, 76.90430, 85.60181, 87.12769, 396.72852, 19.22607
5923.00000, 53.71094, 167.54150, 171.05103, 385.13184, 186.00464, 82.55005, 92.01050, 94.14673, 396.72852, 21.36230
6046.00000, 53.10059, 160.67505, 166.32080, 387.26807, 194.09180, 86.82251, 93.53638, 98.72437, 396.72852, 22.58301
6169.00000, 49.43848, 151.21460, 159.14917, 394.13452, 202.33154, 88.95874, 96.74072, 94.90967, 396.72852, 22.88818
6293.00000, 52.33765, 162.65869, 170.74585, 396.72852, 207.21436, 88.50098, 97.50366, 97.19849, 396.72852, 23.80371
6416.00000, 51.11694, 152.13013, 167.08374, 394.74487, 54.32129, 33.41675, 33.87451, 33.11157, 146.33179, 7.01904
6536.00000, 50.04883, 150.90942, 142.82227, 293.27393, 174.40796, 85.14404, 94.29932, 92.92603, 396.72852, 21.97266
6660.00000, 51.57471, 150.14648, 154.72412, 331.11572, 181.12183, 89.87427, 93.38379, 94.90967, 396.72852, 21.36230
6783.00000, 52.33765, 156.55518, 159.75952, 365.60059, 184.17358, 83.46558, 92.46826, 91.55273, 396.72852, 21.66748
6906.00000, 53.86353, 162.04834, 168.45703, 396.72852, 209.65576, 93.38379, 101.62354, 101.16577, 396.72852, 23.49854
7032.00000, 54.93164, 166.32080, 173.03467, 396.72852, 213.01270, 99.79248, 103.75977, 101.16577, 396.72852, 24.10889
7157.00000, 53.71094, 158.23364, 169.67773, 391.23535, 216.36963, 100.09766, 103.14941, 102.69165, 396.72852, 24.71924
7284.00000, 52.03247, 157.62329, 169.06738, 396.72852, 209.35059, 96.13037, 99.79248, 98.41919, 396.72852, 24.10889
7407.00000, 51.11694, 160.36987, 169.83032, 396.72852, 222.32056, 101.47095, 103.30200, 103.91235, 396.72852, 24.41406
7533.00000, 50.81177, 159.60693, 169.98291, 396.72852, 220.33691, 98.41919, 101.92871, 102.23389, 396.72852, 24.41406
7657.00000, 49.28589, 151.36719, 166.77856, 396.72852, 220.79468, 100.55542, 102.84424, 101.47095, 396.72852, 25.02441
7784.00000, 50.20142, 152.28271, 167.84668, 396.72852, 226.13525, 104.06494, 104.37012, 101.16577, 396.72852, 25.63477
7910.00000, 52.64282, 157.16553, 173.18726, 396.72852, 226.44043, 104.82788, 105.59082, 103.45459, 396.72852, 24.71924
8036.00000, 56.76270, 168.91479, 182.80029, 396.72852, 248.71826, 110.77881, 115.96680, 107.72705, 396.72852, 28.68652
8163.00000, 54.93164, 164.18457, 179.13818, 396.72852, 247.65015, 113.67798, 114.59351, 108.79517, 396.72852, 25.32959
8285.00000, 56.45752, 166.16821, 180.81665, 396.72852, 259.70459, 119.93408, 120.08667, 112.60986, 396.72852, 26.85547
8413.00000, 53.40576, 162.65869, 178.22266, 396.72852, 260.46753, 120.39185, 117.03491, 111.23657, 396.72852, 27.46582
8539.00000, 58.28857, 175.62866, 189.20898, 396.72852, 271.45386, 127.71606, 122.07031, 119.01855, 396.72852, 28.22876
8666.00000, 57.98340, 171.66138, 186.46240, 396.72852, 258.63647, 122.98584, 118.56079, 115.81421, 396.72852, 28.38135
8792.00000, 52.03247, 157.01294, 173.49243, 396.72852, 252.68555, 113.67798, 107.42188, 106.81152, 396.72852, 27.77100
8919.00000, 51.42212, 157.62329, 171.81396, 396.72852, 248.10791, 113.22021, 117.49268, 104.52271, 396.72852, 28.22876
9045.00000, 51.26953, 155.63965, 168.91479, 396.72852, 253.75366, 118.71338, 119.78149, 107.87964, 396.72852, 27.77100
9171.00000, 52.79541, 159.75952, 172.88208, 396.72852, 257.72095, 122.68066, 120.69702, 112.30469, 396.72852, 28.07617
9296.00000, 52.64282, 157.47070, 174.10278, 396.72852, 259.70459, 121.61255, 122.52808, 111.69434, 396.72852, 27.77100
9423.00000, 51.72729, 160.52246, 176.84937, 396.72852, 265.04517, 122.37549, 124.96948, 113.37280, 396.72852, 29.29688
9549.00000, 51.26953, 152.58789, 175.01831, 396.72852, 252.22778, 116.72974, 119.32373, 110.16846, 396.72852, 27.46582
9676.00000, 48.67554, 148.92578, 167.84668, 396.72852, 249.78638, 116.27197, 116.72974, 110.16846, 396.72852, 27.16064
9802.00000, 49.13330, 149.53613, 168.91479, 396.72852, 256.04248, 121.45996, 119.93408, 114.74609, 396.72852, 27.61841
9928.00000, 49.13330, 151.36719, 170.13550, 396.72852, 255.58472, 122.07031, 120.23926, 113.83057, 396.72852, 27.77100
10055.00000, 49.59106, 151.82495, 171.20361, 396.72852, 259.85718, 123.44360, 122.22290, 114.44092, 396.72852, 27.77100
10182.00000, 49.13330, 147.39990, 168.15186, 396.72852, 253.90625, 120.84961, 120.39185, 110.77881, 396.72852, 27.77100
10309.00000, 48.37036, 144.04297, 165.10010, 396.72852, 254.51660, 121.30737, 121.61255, 110.62622, 396.72852, 28.38135
10437.00000, 47.76001, 146.02661, 164.48975, 396.72852, 256.19507, 121.76514, 123.13843, 111.08398, 396.72852, 27.46582
10564.00000, 47.45483, 150.75684, 166.32080, 396.72852, 265.19775, 124.96948, 127.86865, 114.13574, 396.72852, 26.70288
10692.00000, 49.13330, 144.95850, 165.71045, 396.72852, 261.84082, 125.73242, 126.80054, 111.08398, 396.72852, 27.46582
10819.00000, 47.60742, 145.87402, 164.79492, 396.72852, 261.99341, 127.41089, 127.10571, 112.45728, 396.72852, 27.16064
10946.00000, 48.06519, 143.28003, 164.94751, 396.72852, 263.36670, 127.41089, 126.34277, 111.54175, 396.72852, 27.77100
11074.00000, 46.38672, 143.12744, 159.45435, 396.72852, 260.77271, 127.25830, 126.49536, 111.69434, 396.72852, 27.77100
11201.00000, 46.69189, 143.12744, 160.67505, 396.72852, 265.96069, 131.07300, 128.78418, 113.22021, 396.72852, 27.77100
11329.00000, 48.21777, 146.94214, 165.55786, 396.72852, 271.14868, 133.66699, 131.22559, 115.50903, 396.72852, 28.38135
11456.00000, 47.45483, 144.95850, 164.48975, 396.72852, 270.69092, 134.12476, 130.92041, 116.11938, 396.72852, 28.68652
11583.00000, 46.53931, 142.36450, 161.43799, 396.72852, 267.02881, 132.59888, 130.46265, 114.74609, 396.72852, 28.68652
11711.00000, 46.23413, 140.53345, 159.45435, 396.72852, 266.41846, 133.36182, 131.53076, 114.59351, 396.72852, 28.38135
11837.00000, 45.31860, 138.39722, 157.01294, 396.72852, 265.35034, 133.51440, 131.98853, 113.37280, 396.72852, 28.38135
11964.00000, 45.01343, 137.02393, 156.40259, 396.72852, 265.04517, 133.97217, 130.92041, 114.13574, 396.72852, 28.38135
12091.00000, 45.16602, 136.71875, 157.16553, 396.72852, 264.89258, 134.73511, 131.83594, 115.05127, 396.72852, 28.38135
12217.00000, 44.55566, 135.65063, 154.57153, 396.72852, 268.24951, 136.41357, 133.36182, 113.98315, 396.72852, 28.38135
12342.00000, 44.86084, 136.71875, 155.48706, 396.72852, 272.36938, 139.61792, 136.10840, 116.11938, 396.72852, 28.99170
12470.00000, 44.86084, 138.24463, 155.33447, 396.72852, 271.30127, 140.99121, 135.49805, 117.49268, 396.72852, 28.99170
12597.00000, 45.31860, 136.26099, 156.55518, 396.72852, 275.11597, 141.90674, 137.93945, 116.88232, 396.72852, 28.99170
12725.00000, 43.79272, 135.19287, 153.19824, 396.72852, 275.57373, 142.05933, 138.39722, 115.81421, 396.72852, 29.29688
12851.00000, 43.94531, 133.97217, 151.97754, 396.72852, 274.04785, 141.29639, 140.07568, 114.89868, 396.72852, 28.99170
12978.00000, 43.94531, 134.12476, 153.19824, 396.72852, 278.01514, 143.28003, 141.44897, 115.96680, 396.72852, 28.68652
13103.00000, 44.55566, 134.88770, 155.63965, 396.72852, 283.20313, 147.85767, 142.05933, 118.40820, 396.72852, 29.29688
13231.00000, 45.31860, 137.48169, 157.01294, 396.72852, 284.11865, 149.07837, 142.82227, 120.54443, 396.72852, 28.99170
13359.00000, 45.01343, 137.78687, 156.09741, 396.72852, 286.71265, 152.89307, 143.73779, 123.44360, 396.72852, 29.90723
13483.00000, 45.47119, 136.87134, 157.31812, 396.72852, 288.08594, 151.36719, 146.17920, 121.15479, 396.72852, 29.60205
13612.00000, 44.40308, 133.51440, 153.80859, 396.72852, 286.56006, 151.21460, 146.02661, 119.01855, 396.72852, 29.29688
13739.00000, 44.55566, 136.10840, 153.50342, 396.72852, 290.83252, 156.55518, 148.46802, 122.52808, 396.72852, 30.05981
13867.00000, 44.09790, 137.48169, 152.74048, 396.72852, 292.05322, 156.40259, 149.53613, 122.37549, 396.72852, 30.82275
13994.00000, 43.94531, 134.58252, 152.43530, 396.72852, 294.49463, 156.86035, 151.36719, 121.30737, 396.72852, 30.82275
14120.00000, 44.25049, 135.04028, 152.43530, 396.72852, 295.41016, 159.30176, 153.19824, 121.61255, 396.72852, 31.12793
14248.00000, 44.25049, 135.04028, 151.67236, 396.72852, 294.79980, 160.36987, 152.58789, 122.07031, 396.72852, 30.51758
14375.00000, 43.79272, 132.90405, 150.14648, 396.72852, 296.32568, 161.13281, 154.57153, 121.76514, 396.72852, 30.82275
14502.00000, 44.09790, 134.27734, 151.67236, 396.72852, 299.83521, 164.03198, 156.09741, 123.44360, 396.72852, 31.12793
14630.00000, 43.94531, 133.66699, 150.75684, 396.72852, 299.07227, 163.57422, 155.79224, 123.29102, 396.72852, 30.97534
14757.00000, 43.79272, 132.29370, 150.45166, 396.72852, 300.90332, 164.79492, 156.40259, 123.44360, 396.72852, 31.43311
14883.00000, 43.48755, 131.98853, 149.68872, 396.72852, 302.73438, 165.40527, 157.92847, 124.35913, 396.72852, 31.43311
15011.00000, 43.33496, 133.20923, 150.14648, 396.72852, 305.63354, 168.76221, 159.75952, 125.27466, 396.72852, 31.73828
15137.00000, 43.64014, 133.05664, 149.99390, 396.72852, 304.56543, 169.37256, 159.75952, 124.51172, 396.72852, 31.43311
15264.00000, 43.79272, 134.12476, 150.75684, 396.72852, 309.29565, 172.27173, 162.20093, 125.88501, 396.72852, 32.34863
15391.00000, 43.18237, 131.68335, 148.46802, 396.72852, 310.66895, 171.66138, 162.50610, 125.57983, 396.72852, 32.34863
15517.00000, 43.18237, 132.29370, 148.77319, 396.72852, 312.19482, 174.25537, 163.72681, 126.64795, 396.72852, 32.34863
15645.00000, 43.02979, 130.92041, 148.46802, 396.72852, 310.51636, 175.17090, 164.18457, 125.73242, 396.72852, 32.34863
15771.00000, 42.72461, 129.54712, 146.33179, 396.72852, 308.07495, 174.56055, 165.71045, 123.59619, 396.72852, 32.04346
15897.00000, 42.87720, 128.78418, 144.34814, 396.72852, 310.05859, 179.13818, 166.93115, 124.81689, 396.72852, 31.89087
16024.00000, 42.72461, 128.93677, 145.11108, 396.72852, 313.87329, 178.37524, 168.30444, 125.27466, 396.72852, 32.34863
16150.00000, 42.72461, 130.15747, 146.63696, 396.72852, 318.29834, 179.90112, 168.30444, 127.56348, 396.72852, 32.34863
16276.00000, 43.18237, 131.68335, 148.16284, 396.72852, 320.43457, 182.34253, 169.37256, 128.78418, 396.72852, 32.65381
16404.00000, 43.33496, 131.22559, 148.01025, 396.72852, 321.80786, 185.24170, 170.44067, 129.24194, 396.72852, 32.95898
16531.00000, 43.48755, 130.46265, 147.24731, 396.72852, 323.18115, 186.46240, 173.49243, 129.24194, 396.72852, 32.95898
16658.00000, 43.18237, 130.92041, 146.63696, 396.72852, 324.55444, 187.37793, 174.56055, 129.85229, 396.72852, 33.26416
16786.00000, 42.72461, 130.31006, 146.02661, 396.72852, 323.79150, 187.83569, 173.95020, 129.39453, 396.72852, 32.95898
16910.00000, 42.57202, 129.54712, 145.41626, 396.72852, 324.24927, 188.29346, 174.86572, 129.39453, 396.72852, 33.26416
17039.00000, 42.41943, 128.02124, 143.89038, 396.72852, 323.48633, 189.51416, 175.47607, 129.24194, 396.72852, 33.41675
17167.00000, 42.41943, 128.02124, 144.04297, 396.72852, 326.53809, 191.04004, 177.30713, 129.69971, 396.72852, 33.56934
17292.00000, 42.41943, 128.63159, 144.19556, 396.72852, 329.89502, 193.02368, 179.44336, 131.07300, 396.72852, 33.87451
17419.00000, 42.41943, 128.78418, 144.50073, 396.72852, 332.94678, 196.38062, 181.42700, 132.29370, 396.72852, 34.17969
17545.00000, 42.26685, 128.02124, 143.89038, 396.72852, 332.33643, 196.07544, 181.42700, 131.98853, 396.72852, 34.17969
17672.00000, 42.41943, 126.64795, 142.82227, 396.72852, 331.42090, 198.05908, 181.27441, 130.61523, 396.72852, 34.17969
17800.00000, 42.26685, 126.34277, 142.51709, 396.72852, 335.38818, 200.19531, 185.08911, 132.14111, 396.72852, 34.79004
17927.00000, 42.11426, 126.80054, 143.12744, 396.72852, 338.43994, 201.72119, 186.00464, 134.27734, 396.72852, 34.79004
18055.00000, 42.11426, 127.56348, 143.12744, 396.72852, 335.84595, 200.65308, 185.69946, 132.90405, 396.72852, 34.48486
18182.00000, 41.96167, 126.03760, 142.66968, 396.72852, 339.96582, 203.24707, 187.37793, 134.58252, 396.72852, 34.79004
18309.00000, 41.80908, 125.57983, 141.29639, 396.72852, 338.13477, 204.16260, 187.37793, 133.81958, 396.72852, 34.79004
18437.00000, 41.35132, 124.20654, 139.77051, 396.72852, 337.37183, 205.07813, 186.92017, 133.20923, 396.72852, 34.48486
18563.00000, 41.35132, 124.66431, 140.07568, 396.72852, 338.43994, 205.38330, 188.59863, 133.05664, 396.72852, 34.17969
18690.00000, 41.19873, 124.51172, 140.38086, 396.72852, 341.64429, 208.89282, 190.27710, 134.73511, 396.72852, 34.48486
18818.00000, 41.19873, 123.90137, 140.07568, 396.72852, 340.57617, 207.67212, 190.12451, 133.81958, 396.72852, 34.48486
18945.00000, 41.19873, 122.83325, 139.77051, 396.72852, 344.69604, 211.63940, 192.41333, 135.34546, 396.72852, 35.09521
19072.00000, 41.04614, 122.52808, 139.46533, 396.72852, 344.08569, 210.57129, 192.71851, 134.73511, 396.72852, 35.09521
19200.00000, 40.89355, 122.98584, 139.46533, 396.72852, 347.29004, 212.09717, 195.00732, 135.49805, 396.72852, 35.09521
19327.00000, 40.28320, 121.45996, 137.48169, 396.72852, 344.84863, 212.86011, 194.39697, 135.19287, 396.72852, 34.48486
19455.00000, 40.28320, 120.54443, 136.71875, 396.72852, 344.39087, 214.53857, 194.24438, 135.34546, 396.72852, 34.63745
19581.00000, 40.58838, 120.54443, 137.17651, 396.72852, 345.76416, 215.75928, 194.09180, 135.80322, 396.72852, 34.79004
19708.00000, 40.74097, 121.30737, 138.09204, 396.72852, 350.79956, 219.26880, 197.14355, 137.63428, 396.72852, 35.70557
19836.00000, 41.04614, 122.07031, 138.85498, 396.72852, 354.15649, 221.40503, 199.12720, 138.09204, 396.72852, 36.31592
19963.00000, 40.89355, 122.07031, 138.70239, 396.72852, 356.29272, 223.54126, 201.26343, 138.54980, 396.72852, 36.62109
20090.00000, 40.89355, 121.15479, 138.24463, 396.72852, 357.66602, 224.91455, 203.09448, 138.70239, 396.72852, 36.92627
20218.00000, 40.74097, 120.39185, 137.17651, 396.72852, 356.75049, 225.83008, 203.85742, 138.39722, 396.72852, 36.62109
20345.00000, 40.43579, 119.78149, 136.56616, 396.72852, 357.51343, 226.28784, 204.46777, 138.85498, 396.72852, 36.62109
20471.00000, 40.13062, 119.62891, 136.26099, 396.72852, 358.42896, 227.05078, 205.07813, 139.31274, 396.72852, 36.62109
20597.00000, 40.13062, 119.62891, 136.26099, 396.72852, 360.41260, 228.72925, 206.45142, 139.77051, 396.72852, 36.77368
20725.00000, 40.13062, 118.86597, 135.34546, 396.72852, 360.41260, 230.56030, 207.67212, 139.92310, 396.72852, 36.62109
20852.00000, 40.13062, 118.71338, 135.34546, 396.72852, 362.24365, 231.62842, 208.58765, 140.68604, 396.72852, 36.92627
20980.00000, 40.13062, 119.17114, 135.95581, 396.72852, 363.00659, 232.69653, 208.58765, 140.53345, 396.72852, 36.62109
21105.00000, 39.82544, 117.95044, 134.88770, 396.72852, 362.70142, 233.30688, 209.04541, 140.38086, 396.72852, 36.92627
21233.00000, 39.67285, 116.88232, 133.97217, 396.72852, 362.09106, 233.91724, 209.19800, 139.61792, 396.72852, 36.92627
21359.00000, 39.67285, 116.72974, 133.51440, 396.72852, 361.32813, 234.06982, 209.80835, 139.31274, 396.72852, 36.92627
21485.00000, 39.36768, 115.96680, 132.75146, 396.72852, 362.85400, 236.05347, 211.48682, 139.77051, 396.72852, 36.92627
21611.00000, 39.67285, 116.42456, 133.20923, 396.72852, 366.21094, 238.80005, 213.16528, 140.99121, 396.72852, 37.23145
21738.00000, 39.67285, 116.57715, 133.81958, 396.72852, 369.26270, 241.24146, 214.99634, 142.36450, 396.72852, 37.53662
21864.00000, 39.67285, 117.03491, 134.12476, 396.72852, 370.94116, 242.91992, 216.21704, 143.28003, 396.72852, 37.84180
21992.00000, 39.67285, 116.57715, 133.97217, 396.72852, 372.77222, 243.68286, 217.74292, 143.43262, 396.72852, 37.84180
22118.00000, 39.52026, 115.35645, 132.90405, 396.72852, 372.16187, 244.14063, 218.35327, 143.28003, 396.72852, 38.14697
22244.00000, 39.36768, 115.05127, 132.59888, 396.72852, 374.75586, 246.12427, 220.18433, 144.19556, 396.72852, 38.45215
22369.00000, 39.67285, 115.20386, 132.44629, 396.72852, 376.28174, 247.19238, 221.71021, 144.50073, 396.72852, 38.75732
22496.00000, 39.36768, 115.05127, 132.44629, 396.72852, 378.41797, 250.09155, 223.23608, 145.41626, 396.72852, 38.75732
22623.00000, 39.52026, 114.89868, 132.14111, 396.72852, 378.26538, 251.00708, 223.84644, 145.11108, 396.72852, 38.60474
22751.00000, 39.36768, 114.74609, 131.98853, 396.72852, 379.79126, 252.68555, 224.91455, 145.41626, 396.72852, 39.06250
22878.00000, 39.21509, 114.44092, 131.83594, 396.72852, 380.85938, 254.36401, 226.13525, 145.56885, 396.72852, 39.06250
23006.00000, 39.36768, 114.13574, 131.68335, 396.72852, 382.08008, 255.73730, 226.89819, 145.72144, 396.72852, 39.06250
23133.00000, 39.36768, 113.52539, 131.07300, 396.72852, 382.69043, 255.88989, 227.81372, 146.33179, 396.72852, 39.06250
23260.00000, 39.06250, 113.37280, 130.76782, 396.72852, 384.06372, 258.33130, 229.03442, 146.78955, 396.72852, 39.36768
23388.00000, 38.90991, 113.37280, 130.76782, 396.72852, 384.06372, 258.17871, 229.64478, 146.17920, 396.72852, 39.06250
23515.00000, 38.75732, 112.60986, 130.00488, 396.72852, 385.43701, 259.24683, 231.01807, 146.94214, 396.72852, 39.36768
23643.00000, 38.90991, 112.91504, 130.00488, 396.72852, 387.87842, 261.68823, 232.54395, 148.01025, 396.72852, 39.67285
23770.00000, 38.90991, 112.30469, 129.69971, 396.72852, 390.16724, 261.99341, 234.98535, 148.77319, 396.72852, 39.36768
23896.00000, 38.75732, 111.69434, 129.24194, 396.72852, 391.08276, 267.63916, 234.83276, 149.07837, 396.72852, 39.97803
24024.00000, 39.06250, 112.60986, 130.46265, 396.72852, 390.01465, 266.41846, 235.13794, 148.16284, 396.72852, 39.67285
24151.00000, 38.90991, 111.23657, 129.39453, 396.72852, 392.30347, 268.55469, 236.35864, 148.46802, 396.72852, 39.97803
24278.00000, 38.90991, 111.23657, 128.93677, 396.72852, 391.23535, 268.85986, 236.66382, 148.46802, 396.72852, 39.97803
24406.00000, 38.45215, 110.01587, 128.17383, 396.72852, 390.77759, 268.40210, 237.27417, 148.16284, 396.72852, 39.97803
24533.00000, 38.60474, 110.47363, 128.17383, 396.72852, 392.15088, 270.23315, 238.64746, 148.01025, 396.72852, 40.28320
24661.00000, 38.45215, 110.62622, 128.32642, 396.72852, 391.69312, 269.62280, 238.49487, 147.09473, 396.72852, 39.97803
24787.00000, 38.45215, 109.10034, 127.41089, 396.72852, 396.72852, 274.20044, 242.15698, 149.84131, 396.72852, 40.58838
24914.00000, 38.45215, 109.55811, 127.56348, 396.72852, 396.72852, 275.72632, 242.46216, 151.06201, 396.72852, 40.58838
25041.00000, 38.60474, 110.01587, 128.02124, 396.72852, 394.59229, 274.20044, 241.08887, 148.16284, 396.72852, 40.28320
25169.00000, 38.29956, 108.94775, 127.25830, 396.72852, 394.59229, 274.35303, 242.00439, 147.39990, 396.72852, 40.28320
25296.00000, 38.14697, 108.33740, 126.49536, 396.72852, 396.72852, 276.94702, 242.91992, 149.53613, 396.72852, 40.89355
25424.00000, 37.99438, 107.87964, 126.03760, 396.72852, 396.72852, 280.60913, 244.90356, 151.06201, 396.72852, 41.19873
25550.00000, 38.14697, 108.03223, 126.34277, 396.72852, 396.72852, 278.16772, 244.75098, 149.99390, 396.72852, 40.89355
25677.00000, 37.99438, 107.72705, 125.73242, 396.72852, 396.72852, 278.62549, 244.90356, 148.92578, 396.72852, 40.74097
25804.00000, 37.68921, 106.20117, 124.51172, 396.72852, 396.72852, 280.15137, 245.97168, 149.68872, 396.72852, 40.89355
25932.00000, 37.68921, 105.89600, 124.20654, 396.72852, 396.72852, 283.81348, 247.80273, 150.75684, 396.72852, 41.19873
26058.00000, 37.84180, 106.81152, 125.12207, 396.72852, 396.72852, 283.50830, 248.10791, 150.60425, 396.72852, 41.19873
26185.00000, 37.84180, 106.50635, 124.96948, 396.72852, 396.72852, 283.35571, 249.02344, 150.14648, 396.72852, 41.19873
26313.00000, 37.68921, 106.04858, 124.51172, 396.72852, 396.72852, 284.42383, 250.24414, 149.68872, 396.72852, 41.19873
