Time, v, b, c, g, gy, y, o, r, cl, nir
20634.00000, 20.44678, 35.55298, 54.47388, 232.69653, 393.67676, 396.72852, 366.36353, 177.45972, 396.72852, 39.97803
20759.00000, 20.59937, 35.85815, 54.77905, 234.37500, 396.72852, 396.72852, 369.56787, 179.13818, 396.72852, 40.28320
20883.00000, 20.44678, 35.85815, 54.93164, 234.83276, 396.72852, 396.72852, 372.77222, 179.90112, 396.72852, 40.89355
21009.00000, 20.75195, 36.16333, 55.23682, 236.66382, 396.72852, 396.72852, 376.28174, 180.81665, 396.72852, 41.35132
21134.00000, 20.90454, 36.01074, 55.23682, 236.35864, 396.72852, 396.72852, 374.75586, 182.49512, 396.72852, 41.50391
21260.00000, 21.05713, 36.16333, 55.84717, 237.42676, 396.72852, 396.72852, 377.50244, 182.03735, 396.72852, 41.80908
21385.00000, 21.36230, 36.62109, 56.45752, 239.56299, 396.72852, 396.72852, 380.40161, 186.92017, 396.72852, 41.50391
21509.00000, 21.36230, 36.46851, 56.61011, 239.10522, 396.72852, 396.72852, 382.84302, 185.24170, 396.72852, 42.11426
21633.00000, 21.51489, 36.77368, 56.61011, 240.02075, 396.72852, 396.72852, 385.13184, 187.22534, 396.72852, 41.80908
21758.00000, 21.51489, 36.46851, 56.45752, 239.25781, 396.72852, 396.72852, 388.48877, 185.69946, 396.72852, 41.96167
21884.00000, 21.66748, 36.77368, 56.76270, 241.39404, 396.72852, 396.72852, 393.21899, 187.07275, 396.72852, 42.57202
22009.00000, 21.66748, 36.77368, 57.06787, 241.08887, 396.72852, 396.72852, 395.05005, 188.29346, 396.72852, 43.02979
22134.00000, 21.82007, 36.92627, 57.22046, 240.47852, 396.72852, 396.72852, 396.72852, 190.27710, 396.72852, 42.87720
22258.00000, 21.82007, 36.77368, 57.06787, 239.25781, 396.72852, 396.72852, 396.27075, 187.22534, 396.72852, 42.72461
22384.00000, 21.82007, 36.46851, 56.91528, 238.18970, 396.72852, 396.72852, 396.42334, 186.15723, 396.72852, 42.72461
22509.00000, 21.66748, 36.31592, 56.61011, 237.73193, 396.72852, 396.72852, 395.81299, 186.00464, 396.72852, 42.72461
22632.00000, 21.66748, 36.31592, 56.45752, 237.57935, 396.72852, 396.72852, 395.35522, 186.92017, 396.72852, 42.11426
22758.00000, 21.66748, 36.31592, 56.15234, 236.96899, 396.72852, 396.72852, 395.05005, 187.53052, 396.72852, 41.80908
22883.00000, 21.66748, 36.31592, 55.99976, 237.27417, 396.72852, 396.72852, 396.72852, 189.05640, 396.72852, 41.80908
23008.00000, 21.51489, 36.31592, 55.69458, 237.12158, 396.72852, 396.72852, 396.72852, 187.22534, 396.72852, 41.65649
23134.00000, 21.36230, 36.31592, 55.54199, 236.35864, 396.72852, 396.72852, 396.72852, 186.76758, 396.72852, 42.11426
23259.00000, 21.36230, 35.85815, 55.23682, 234.37500, 396.72852, 396.72852, 396.72852, 186.00464, 396.72852, 41.96167
23384.00000, 21.05713, 35.40039, 54.77905, 232.23877, 396.72852, 396.72852, 393.06641, 183.10547, 396.72852, 42.26685
23510.00000, 21.05713, 35.09521, 54.32129, 230.71289, 396.72852, 396.72852, 391.69312, 182.18994, 396.72852, 41.96167
23635.00000, 21.05713, 35.09521, 54.32129, 229.94995, 396.72852, 396.72852, 391.84570, 182.34253, 396.72852, 42.11426
23761.00000, 21.05713, 35.09521, 54.47388, 229.18701, 396.72852, 396.72852, 391.99829, 182.49512, 396.72852, 42.41943
23886.00000, 21.05713, 35.09521, 54.32129, 229.33960, 396.72852, 396.72852, 392.45605, 182.64771, 396.72852, 42.26685
24011.00000, 21.05713, 35.09521, 54.32129, 229.18701, 396.72852, 396.72852, 392.30347, 182.80029, 396.72852, 42.57202
24137.00000, 21.20972, 35.09521, 54.32129, 229.64478, 396.72852, 396.72852, 393.98193, 183.10547, 396.72852, 42.41943
24262.00000, 21.20972, 35.40039, 54.62646, 230.71289, 396.72852, 396.72852, 396.72852, 184.63135, 396.72852, 42.87720
24386.00000, 21.36230, 35.55298, 54.93164, 231.32324, 396.72852, 396.72852, 396.72852, 185.69946, 396.72852, 43.33496
24512.00000, 21.51489, 35.70557, 55.23682, 232.54395, 396.72852, 396.72852, 396.72852, 186.61499, 396.72852, 43.79272
24636.00000, 21.66748, 35.85815, 55.38940, 233.00171, 396.72852, 396.72852, 396.72852, 187.68311, 396.72852, 43.64014
24760.00000, 21.66748, 36.01074, 55.54199, 234.06982, 396.72852, 396.72852, 396.72852, 188.29346, 396.72852, 43.94531
24885.00000, 21.82007, 36.16333, 55.54199, 234.68018, 396.72852, 396.72852, 396.72852, 188.29346, 396.72852, 43.94531
25010.00000, 21.82007, 36.31592, 55.54199, 235.13794, 396.72852, 396.72852, 396.72852, 188.75122, 396.72852, 43.94531
25136.00000, 21.97266, 36.31592, 55.69458, 235.44312, 396.72852, 396.72852, 396.72852, 188.90381, 396.72852, 43.64014
25261.00000, 21.97266, 36.31592, 55.84717, 235.44312, 396.72852, 396.72852, 396.72852, 189.20898, 396.72852, 43.64014
25387.00000, 21.97266, 36.31592, 55.84717, 235.74829, 396.72852, 396.72852, 396.72852, 189.36157, 396.72852, 43.64014
25512.00000, 21.97266, 36.31592, 55.69458, 235.44312, 396.72852, 396.72852, 396.72852, 189.20898, 396.72852, 43.33496
25638.00000, 21.82007, 36.31592, 55.69458, 235.13794, 396.72852, 396.72852, 396.72852, 189.36157, 396.72852, 43.33496
25763.00000, 21.97266, 36.31592, 55.69458, 235.13794, 396.72852, 396.72852, 396.72852, 188.90381, 396.72852, 43.33496
25888.00000, 21.97266, 36.16333, 55.69458, 235.13794, 396.72852, 396.72852, 396.72852, 189.05640, 396.72852, 43.48755
