Time, Value
0.00000, 149.00000
1.00000, 341.00000
1.00000, 237.00000
9.00000, 237.00000
30.00000, 238.00000
52.00000, 238.00000
73.00000, 239.00000
96.00000, 239.00000
117.00000, 239.00000
140.00000, 239.00000
163.00000, 239.00000
186.00000, 240.00000
208.00000, 240.00000
232.00000, 240.00000
254.00000, 240.00000
277.00000, 240.00000
300.00000, 240.00000
323.00000, 240.00000
345.00000, 240.00000
369.00000, 240.00000
392.00000, 240.00000
414.00000, 240.00000
438.00000, 240.00000
460.00000, 240.00000
483.00000, 240.00000
506.00000, 240.00000
529.00000, 240.00000
551.00000, 240.00000
575.00000, 240.00000
597.00000, 240.00000
620.00000, 240.00000
643.00000, 240.00000
666.00000, 239.00000
688.00000, 240.00000
712.00000, 239.00000
735.00000, 240.00000
757.00000, 240.00000
781.00000, 240.00000
803.00000, 239.00000
827.00000, 239.00000
849.00000, 239.00000
872.00000, 239.00000
895.00000, 239.00000
918.00000, 240.00000
940.00000, 239.00000
964.00000, 239.00000
986.00000, 239.00000
1009.00000, 239.00000
1034.00000, 239.00000
1057.00000, 239.00000
1081.00000, 239.00000
1105.00000, 239.00000
1129.00000, 239.00000
1152.00000, 239.00000
1177.00000, 238.00000
1200.00000, 238.00000
1224.00000, 238.00000
1249.00000, 238.00000
1272.00000, 238.00000
1297.00000, 238.00000
1320.00000, 238.00000
1344.00000, 238.00000
1368.00000, 238.00000
1392.00000, 237.00000
1416.00000, 237.00000
1440.00000, 237.00000
1464.00000, 237.00000
1487.00000, 237.00000
1512.00000, 238.00000
1535.00000, 237.00000
1560.00000, 238.00000
1583.00000, 236.00000
1607.00000, 237.00000
1632.00000, 237.00000
1655.00000, 237.00000
1679.00000, 236.00000
1703.00000, 237.00000
1727.00000, 236.00000
1750.00000, 236.00000
1775.00000, 236.00000
1798.00000, 236.00000
1822.00000, 236.00000
1847.00000, 235.00000
1870.00000, 236.00000
1895.00000, 236.00000
1918.00000, 236.00000
1942.00000, 235.00000
1966.00000, 235.00000
1990.00000, 234.00000
2014.00000, 233.00000
2038.00000, 235.00000
2062.00000, 235.00000
2085.00000, 235.00000
2110.00000, 235.00000
2133.00000, 236.00000
2158.00000, 235.00000
2181.00000, 235.00000
2205.00000, 234.00000
2230.00000, 233.00000
2253.00000, 235.00000
2277.00000, 235.00000
2301.00000, 235.00000
2325.00000, 235.00000
2348.00000, 235.00000
2373.00000, 235.00000
2397.00000, 234.00000
2420.00000, 235.00000
2445.00000, 234.00000
2468.00000, 235.00000
2493.00000, 235.00000
2516.00000, 234.00000
2540.00000, 234.00000
2564.00000, 235.00000
2588.00000, 235.00000
