Time, v, b, c, g, gy, y, o, r, cl, nir
82.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
186.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
293.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
471.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
721.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
4228.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
4336.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
5022.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
8311.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
8706.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
8812.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
9283.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.15259, 0.00000
9391.00000, 0.00000, 0.00000, 0.00000, 0.15259, 0.15259, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
9497.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
[ERROR] INVALID REACTION DATA
