Time, v, b, c, g, gy, y, o, r, cl, nir
9387.00000, 5.49316, 11.90186, 35.40039, 133.36182, 73.24219, 33.72192, 45.92896, 65.00244, 176.08643, 8.85010
9503.00000, 5.64575, 12.05444, 35.09521, 134.27734, 74.15771, 34.17969, 46.84448, 63.93433, 173.33984, 8.85010
9621.00000, 5.79834, 12.35962, 35.55298, 138.39722, 79.04053, 36.92627, 49.74365, 67.13867, 182.03735, 9.46045
9740.00000, 5.79834, 12.81738, 36.62109, 142.97485, 83.77075, 39.52026, 53.40576, 69.88525, 188.90381, 9.76563
9858.00000, 5.95093, 12.81738, 35.55298, 142.51709, 83.16040, 40.43579, 53.55835, 68.96973, 183.56323, 9.46045
9976.00000, 5.95093, 12.66479, 35.55298, 139.92310, 85.44922, 41.50391, 55.54199, 71.41113, 182.18994, 9.46045
10093.00000, 5.64575, 12.05444, 33.41675, 135.49805, 79.34570, 39.21509, 51.26953, 66.98608, 176.69678, 9.15527
10213.00000, 5.64575, 11.74927, 32.95898, 133.05664, 82.70264, 41.19873, 54.16870, 70.80078, 188.44604, 10.07080
10333.00000, 5.79834, 12.05444, 34.02710, 136.71875, 86.36475, 43.94531, 58.13599, 72.47925, 192.10815, 10.07080
10453.00000, 5.95093, 12.66479, 34.02710, 140.83862, 90.17944, 46.23413, 61.03516, 75.98877, 195.00732, 10.07080
10574.00000, 5.79834, 12.66479, 33.56934, 137.63428, 89.87427, 46.69189, 60.11963, 74.46289, 194.39697, 10.07080
10694.00000, 6.10352, 12.35962, 33.41675, 137.93945, 92.01050, 48.98071, 62.56104, 75.83618, 203.85742, 10.68115
10812.00000, 6.10352, 12.51221, 33.72192, 139.92310, 94.14673, 51.57471, 65.30762, 77.20947, 211.79199, 10.98633
10931.00000, 6.25610, 12.51221, 33.41675, 141.75415, 95.21484, 51.72729, 67.13867, 77.81982, 202.33154, 10.68115
11051.00000, 6.10352, 11.90186, 32.19604, 132.90405, 93.84155, 50.35400, 66.37573, 74.76807, 213.47046, 10.98633
11170.00000, 6.10352, 11.90186, 31.58569, 134.73511, 95.36743, 52.64282, 67.90161, 77.51465, 201.56860, 10.68115
11288.00000, 6.25610, 12.35962, 32.65381, 140.38086, 99.02954, 56.45752, 70.49561, 81.02417, 199.89014, 10.68115
11406.00000, 6.40869, 12.35962, 32.80640, 140.53345, 101.77612, 57.67822, 72.78442, 81.02417, 211.18164, 11.29150
11526.00000, 6.25610, 12.05444, 31.73828, 137.02393, 100.09766, 57.83081, 71.86890, 79.95605, 213.47046, 11.59668
11648.00000, 6.40869, 11.74927, 31.58569, 133.36182, 101.62354, 59.05151, 73.69995, 79.95605, 215.14893, 11.59668
11767.00000, 6.40869, 11.59668, 31.12793, 132.29370, 101.01318, 58.44116, 73.08960, 78.58276, 222.77832, 11.90186
11889.00000, 6.40869, 11.44409, 30.51758, 129.39453, 102.69165, 59.96704, 75.07324, 79.19312, 218.04810, 11.59668
12009.00000, 6.40869, 11.44409, 30.36499, 130.15747, 103.75977, 61.49292, 76.44653, 80.71899, 215.75928, 11.59668
12129.00000, 6.40869, 11.59668, 30.05981, 131.98853, 104.67529, 63.17139, 77.66724, 81.93970, 215.60669, 11.90186
12250.00000, 6.40869, 11.29150, 29.44946, 129.24194, 104.37012, 63.32397, 77.51465, 81.17676, 210.41870, 11.59668
12368.00000, 6.25610, 11.13892, 28.99170, 128.47900, 103.45459, 63.32397, 77.97241, 80.71899, 205.84106, 11.29150
12490.00000, 6.40869, 11.29150, 29.44946, 130.31006, 106.65894, 66.22314, 80.71899, 83.77075, 209.50317, 11.59668
12610.00000, 6.56128, 11.29150, 29.29688, 131.22559, 107.87964, 67.29126, 83.00781, 83.61816, 218.04810, 11.90186
12730.00000, 6.56128, 11.13892, 28.53394, 127.10571, 106.81152, 68.05420, 81.63452, 83.77075, 215.91187, 11.90186
12851.00000, 6.56128, 11.13892, 28.38135, 128.02124, 109.71069, 69.73267, 84.99146, 84.07593, 218.20068, 12.20703
12971.00000, 6.71387, 11.44409, 29.29688, 131.83594, 115.96680, 75.37842, 90.33203, 89.11133, 228.11890, 12.51221
13091.00000, 7.17163, 12.05444, 30.36499, 137.93945, 123.29102, 79.80347, 97.04590, 92.92603, 247.95532, 13.73291
13212.00000, 7.17163, 12.35962, 31.12793, 141.14380, 123.59619, 80.41382, 97.96143, 92.62085, 247.80273, 13.73291
13329.00000, 6.86646, 11.13892, 28.22876, 128.63159, 115.20386, 76.59912, 91.09497, 87.12769, 229.94995, 12.81738
13452.00000, 6.71387, 11.29150, 27.92358, 129.08936, 117.64526, 79.19312, 94.29932, 89.41650, 227.20337, 12.51221
13573.00000, 7.01904, 11.74927, 29.14429, 135.49805, 121.76514, 82.09229, 98.41919, 91.70532, 235.90088, 13.12256
13694.00000, 7.17163, 11.59668, 28.83911, 134.27734, 121.91772, 82.85522, 98.72437, 91.55273, 240.63110, 13.42773
13816.00000, 7.01904, 11.29150, 28.07617, 130.76782, 122.83325, 84.22852, 99.63989, 92.46826, 242.00439, 13.42773
13937.00000, 7.32422, 11.59668, 28.99170, 134.42993, 126.34277, 87.58545, 102.69165, 95.36743, 248.41309, 14.03809
14058.00000, 7.17163, 11.29150, 28.07617, 131.37817, 122.68066, 85.44922, 100.09766, 93.07861, 242.15698, 13.73291
14181.00000, 7.17163, 11.29150, 27.92358, 129.85229, 126.19019, 88.34839, 102.84424, 95.36743, 246.58203, 13.73291
14303.00000, 7.32422, 11.44409, 28.53394, 133.66699, 129.24194, 91.24756, 107.26929, 97.35107, 253.14331, 14.34326
14425.00000, 7.47681, 11.44409, 28.38135, 133.51440, 130.76782, 92.62085, 108.79517, 97.65625, 255.88989, 14.64844
14546.00000, 7.47681, 11.44409, 28.38135, 133.36182, 132.44629, 94.14673, 110.77881, 98.26660, 257.11060, 14.64844
14668.00000, 7.47681, 11.44409, 28.22876, 133.81958, 133.81958, 96.28296, 113.37280, 99.18213, 259.09424, 14.64844
14791.00000, 7.47681, 11.44409, 28.07617, 134.42993, 135.04028, 98.72437, 115.50903, 100.09766, 260.00977, 14.95361
14913.00000, 7.78198, 11.59668, 28.53394, 135.49805, 137.93945, 101.31836, 117.34009, 102.53906, 266.41846, 15.25879
15038.00000, 7.78198, 11.59668, 28.53394, 134.88770, 138.24463, 102.23389, 117.79785, 102.69165, 269.92798, 15.56396
15161.00000, 7.78198, 11.44409, 28.07617, 134.27734, 138.24463, 103.14941, 118.86597, 102.69165, 268.09692, 15.25879
15285.00000, 7.78198, 11.44409, 27.77100, 133.81958, 138.39722, 104.06494, 119.62891, 102.84424, 266.87622, 15.25879
15409.00000, 7.78198, 11.29150, 27.61841, 132.59888, 139.31274, 105.43823, 120.84961, 103.14941, 267.94434, 15.56396
15532.00000, 7.93457, 11.29150, 27.61841, 132.44629, 140.38086, 106.96411, 122.37549, 103.91235, 269.47021, 15.56396
15657.00000, 7.93457, 11.29150, 27.46582, 132.90405, 141.90674, 108.03223, 124.81689, 104.67529, 270.69092, 15.56396
15781.00000, 7.93457, 11.29150, 27.31323, 131.98853, 142.05933, 109.71069, 124.96948, 105.28564, 270.23315, 15.86914
15904.00000, 7.93457, 11.29150, 27.16064, 132.59888, 141.90674, 110.01587, 125.57983, 104.82788, 270.38574, 15.86914
16029.00000, 7.93457, 11.13892, 26.85547, 131.37817, 144.65332, 112.30469, 128.32642, 106.65894, 275.26855, 16.17432
16152.00000, 7.93457, 11.13892, 26.85547, 130.31006, 142.82227, 111.69434, 127.41089, 105.28564, 275.26855, 15.86914
16276.00000, 7.62939, 10.68115, 25.78735, 124.96948, 139.31274, 109.10034, 124.51172, 101.92871, 268.40210, 15.56396
16401.00000, 7.78198, 10.83374, 25.93994, 126.19019, 141.90674, 112.15210, 127.10571, 103.91235, 272.82715, 15.86914
16525.00000, 7.93457, 10.83374, 26.09253, 126.19019, 141.75415, 111.69434, 127.41089, 102.69165, 272.97974, 16.17432
16648.00000, 8.08716, 10.98633, 26.39771, 128.17383, 145.56885, 117.34009, 131.53076, 106.20117, 275.26855, 16.17432
16772.00000, 7.78198, 10.68115, 25.32959, 123.44360, 144.80591, 116.27197, 131.53076, 104.06494, 276.79443, 16.17432
16897.00000, 7.93457, 10.68115, 25.48218, 124.05396, 150.75684, 122.68066, 137.48169, 108.33740, 287.47559, 16.78467
17021.00000, 8.39233, 11.13892, 26.85547, 130.46265, 147.55249, 120.54443, 135.19287, 105.89600, 281.21948, 16.47949
17145.00000, 8.08716, 10.68115, 25.48218, 123.90137, 148.31543, 121.30737, 136.26099, 105.74341, 281.52466, 16.47949
17270.00000, 8.08716, 10.83374, 25.48218, 124.96948, 150.75684, 124.20654, 139.77051, 107.72705, 283.81348, 16.78467
17394.00000, 8.23975, 10.83374, 25.32959, 125.12207, 151.97754, 125.88501, 141.29639, 108.33740, 285.18677, 16.78467
17517.00000, 8.23975, 10.83374, 25.48218, 125.42725, 153.04565, 127.86865, 142.82227, 108.64258, 286.56006, 16.78467
17642.00000, 8.39233, 10.83374, 25.48218, 125.73242, 157.47070, 132.29370, 147.24731, 111.08398, 294.64722, 17.39502
17766.00000, 8.39233, 10.83374, 25.48218, 125.27466, 158.23364, 133.05664, 148.92578, 111.08398, 293.12134, 17.39502
17891.00000, 8.54492, 10.98633, 25.63477, 126.03760, 159.91211, 136.10840, 151.67236, 111.54175, 299.37744, 17.70020
18015.00000, 8.85010, 11.29150, 26.09253, 127.86865, 163.72681, 142.66968, 153.35083, 115.96680, 305.17578, 18.00537
18138.00000, 9.00269, 11.29150, 25.93994, 128.78418, 161.74316, 143.73779, 154.26636, 114.44092, 305.48096, 18.00537
18262.00000, 8.85010, 11.13892, 25.93994, 128.63159, 166.62598, 144.34814, 159.60693, 113.83057, 313.56812, 18.31055
18387.00000, 8.85010, 11.29150, 25.93994, 128.63159, 167.99927, 146.48438, 161.28540, 114.59351, 316.16211, 18.76831
18511.00000, 9.15527, 11.44409, 26.09253, 130.15747, 168.15186, 148.31543, 161.28540, 114.89868, 316.77246, 18.92090
18634.00000, 9.00269, 11.29150, 25.63477, 127.86865, 169.21997, 149.84131, 164.03198, 115.20386, 319.82422, 18.92090
18758.00000, 9.15527, 11.29150, 25.93994, 128.78418, 170.28809, 151.36719, 165.71045, 115.50903, 321.65527, 19.07349
18882.00000, 9.15527, 11.44409, 26.09253, 129.08936, 171.66138, 153.50342, 165.55786, 117.03491, 323.48633, 19.53125
19006.00000, 8.85010, 11.13892, 25.17700, 124.66431, 167.23633, 149.99390, 162.81128, 113.52539, 313.56812, 18.92090
19130.00000, 8.85010, 10.98633, 24.71924, 123.59619, 167.69409, 150.29907, 164.64233, 112.30469, 312.80518, 18.61572
19255.00000, 9.00269, 11.13892, 24.87183, 124.35913, 169.67773, 155.48706, 167.23633, 115.20386, 318.75610, 18.76831
19379.00000, 9.15527, 11.29150, 25.32959, 125.42725, 175.32349, 159.91211, 170.74585, 117.95044, 324.40186, 19.22607
19503.00000, 9.30786, 11.44409, 25.63477, 126.19019, 178.37524, 164.64233, 174.40796, 120.39185, 331.57349, 19.83643
19628.00000, 9.61304, 11.44409, 25.78735, 128.63159, 180.20630, 166.62598, 178.22266, 120.54443, 338.59253, 20.14160
19752.00000, 9.30786, 11.29150, 25.48218, 126.03760, 179.90112, 165.25269, 178.68042, 119.17114, 335.99854, 20.14160
19875.00000, 9.46045, 11.44409, 25.48218, 126.49536, 180.20630, 167.08374, 178.68042, 119.17114, 335.69336, 19.83643
19998.00000, 9.61304, 11.59668, 25.48218, 127.25830, 182.03735, 172.72949, 182.34253, 122.22290, 340.88135, 20.14160
20122.00000, 9.91821, 11.74927, 25.93994, 130.31006, 187.07275, 176.69678, 187.68311, 123.90137, 347.74780, 20.90454
20246.00000, 10.07080, 11.90186, 26.39771, 131.37817, 191.04004, 179.90112, 193.02368, 125.57983, 356.29272, 21.36230
20371.00000, 10.07080, 11.90186, 26.39771, 131.83594, 187.98828, 178.68042, 190.88745, 122.98584, 351.40991, 21.05713
20495.00000, 9.76563, 11.59668, 25.32959, 126.49536, 187.37793, 178.98560, 188.44604, 123.44360, 347.44263, 20.75195
20620.00000, 9.91821, 11.74927, 25.93994, 128.47900, 193.17627, 185.39429, 194.39697, 126.49536, 354.00391, 21.36230
20744.00000, 10.22339, 11.90186, 26.24512, 130.00488, 193.93921, 188.75122, 196.53320, 127.56348, 360.41260, 21.66748
20868.00000, 10.52856, 12.20703, 26.70288, 132.90405, 198.66943, 190.88745, 201.87378, 127.41089, 367.73682, 22.27783
20993.00000, 10.52856, 12.20703, 26.85547, 132.75146, 201.87378, 193.63403, 206.45142, 129.39453, 372.00928, 22.58301
21119.00000, 10.52856, 12.35962, 26.85547, 133.05664, 201.72119, 196.53320, 205.99365, 129.85229, 373.38257, 22.27783
21243.00000, 10.68115, 12.35962, 26.55029, 131.98853, 200.95825, 199.27979, 204.46777, 131.07300, 374.45068, 22.58301
21367.00000, 10.68115, 12.35962, 26.70288, 132.29370, 202.02637, 201.11084, 207.97729, 130.31006, 379.18091, 22.58301
21491.00000, 10.68115, 12.20703, 26.39771, 132.75146, 204.77295, 201.56860, 214.69116, 129.08936, 383.91113, 23.19336
21616.00000, 10.68115, 12.35962, 26.39771, 133.97217, 207.82471, 205.38330, 216.82739, 131.07300, 386.19995, 23.19336
21740.00000, 11.13892, 12.66479, 27.16064, 133.36182, 209.65576, 210.57129, 215.14893, 134.58252, 390.77759, 23.49854
21866.00000, 11.13892, 12.66479, 27.31323, 133.81958, 211.63940, 213.16528, 218.65845, 135.04028, 395.96558, 23.80371
21991.00000, 11.13892, 12.51221, 26.85547, 134.27734, 212.86011, 213.92822, 225.06714, 133.20923, 396.72852, 24.41406
22117.00000, 11.13892, 12.66479, 26.85547, 134.73511, 215.60669, 216.21704, 228.27148, 133.66699, 396.72852, 24.41406
22242.00000, 11.29150, 12.81738, 27.31323, 135.65063, 219.57397, 219.87915, 231.32324, 135.49805, 396.72852, 24.41406
22367.00000, 11.44409, 12.96997, 27.46582, 136.41357, 221.25244, 226.74561, 232.69653, 137.93945, 396.72852, 24.41406
22493.00000, 11.74927, 13.12256, 27.61841, 137.17651, 222.16797, 229.64478, 233.91724, 138.85498, 396.72852, 24.71924
22618.00000, 11.90186, 13.27515, 27.77100, 137.63428, 224.15161, 233.61206, 234.22241, 140.53345, 396.72852, 25.02441
22744.00000, 11.90186, 13.27515, 27.92358, 137.48169, 225.52490, 235.29053, 235.74829, 140.83862, 396.72852, 25.32959
22869.00000, 11.90186, 13.12256, 27.77100, 136.87134, 226.13525, 235.13794, 239.10522, 139.77051, 396.72852, 25.48218
22994.00000, 11.90186, 13.12256, 27.61841, 136.41357, 225.98267, 237.12158, 241.85181, 139.61792, 396.72852, 25.63477
23120.00000, 11.90186, 13.27515, 27.61841, 136.87134, 227.20337, 240.17334, 243.22510, 140.07568, 396.72852, 25.63477
23245.00000, 11.90186, 13.27515, 27.61841, 137.02393, 228.57666, 241.54663, 244.14063, 140.68604, 396.72852, 25.63477
23371.00000, 12.05444, 13.27515, 27.61841, 137.48169, 230.25513, 243.68286, 246.12427, 141.14380, 396.72852, 25.93994
23496.00000, 12.05444, 13.42773, 27.77100, 137.17651, 232.08618, 245.97168, 248.26050, 142.21191, 396.72852, 26.24512
23621.00000, 12.20703, 13.42773, 28.07617, 138.24463, 234.83276, 249.93896, 251.92261, 143.58521, 396.72852, 26.39771
23746.00000, 12.35962, 13.58032, 27.92358, 138.39722, 235.29053, 251.92261, 253.60107, 143.89038, 396.72852, 26.55029
23870.00000, 12.35962, 13.58032, 27.92358, 138.39722, 235.59570, 253.29590, 254.97437, 143.89038, 396.72852, 26.55029
23995.00000, 12.35962, 13.42773, 27.77100, 137.63428, 235.29053, 253.75366, 255.12695, 143.12744, 396.72852, 26.55029
24119.00000, 12.20703, 13.42773, 27.61841, 136.10840, 234.68018, 251.77002, 254.36401, 142.05933, 396.72852, 26.85547
24244.00000, 12.05444, 13.27515, 27.31323, 134.42993, 233.76465, 248.87085, 252.53296, 140.07568, 396.72852, 26.55029
24370.00000, 12.05444, 13.12256, 27.16064, 133.36182, 234.83276, 250.54932, 255.73730, 140.07568, 396.72852, 26.55029
24495.00000, 12.20703, 13.12256, 27.31323, 134.88770, 235.59570, 254.05884, 258.94165, 140.38086, 396.72852, 26.55029
24619.00000, 12.35962, 13.27515, 27.31323, 135.19287, 236.66382, 256.04248, 259.09424, 141.14380, 396.72852, 26.85547
24745.00000, 12.35962, 13.27515, 27.31323, 134.88770, 238.64746, 258.94165, 259.70459, 142.05933, 396.72852, 26.85547
24870.00000, 12.51221, 13.42773, 27.61841, 135.19287, 240.32593, 261.53564, 263.06152, 143.28003, 396.72852, 27.16064
24992.00000, 12.66479, 13.58032, 27.77100, 135.80322, 242.91992, 265.65552, 265.04517, 144.19556, 396.72852, 27.46582
25116.00000, 12.66479, 13.58032, 27.77100, 136.71875, 244.75098, 267.94434, 267.94434, 145.26367, 396.72852, 28.07617
25242.00000, 12.81738, 13.73291, 27.92358, 136.71875, 246.58203, 269.92798, 270.23315, 146.33179, 396.72852, 28.38135
25366.00000, 12.81738, 13.73291, 27.92358, 136.41357, 245.97168, 270.38574, 271.14868, 146.63696, 396.72852, 28.68652
