Time, Value
14588.00000, 94.00000
14612.00000, 94.00000
14636.00000, 94.00000
14660.00000, 93.00000
14685.00000, 94.00000
14708.00000, 94.00000
14732.00000, 94.00000
14756.00000, 94.00000
14780.00000, 93.00000
14803.00000, 94.00000
14828.00000, 94.00000
14851.00000, 94.00000
14875.00000, 93.00000
14900.00000, 93.00000
14923.00000, 94.00000
14947.00000, 93.00000
14971.00000, 93.00000
14995.00000, 94.00000
15019.00000, 93.00000
15043.00000, 93.00000
15066.00000, 94.00000
15091.00000, 94.00000
15115.00000, 94.00000
15138.00000, 94.00000
15163.00000, 93.00000
15186.00000, 94.00000
15210.00000, 93.00000
15234.00000, 94.00000
15258.00000, 94.00000
15282.00000, 93.00000
15306.00000, 94.00000
15330.00000, 94.00000
15354.00000, 94.00000
15378.00000, 93.00000
15401.00000, 94.00000
15426.00000, 94.00000
15449.00000, 94.00000
15473.00000, 94.00000
15498.00000, 94.00000
15521.00000, 95.00000
15545.00000, 94.00000
15569.00000, 94.00000
15593.00000, 93.00000
15617.00000, 93.00000
15641.00000, 94.00000
15664.00000, 94.00000
15689.00000, 94.00000
15713.00000, 93.00000
15736.00000, 93.00000
15761.00000, 94.00000
15784.00000, 94.00000
15808.00000, 94.00000
15832.00000, 93.00000
15856.00000, 93.00000
15880.00000, 94.00000
15904.00000, 94.00000
15928.00000, 93.00000
15952.00000, 93.00000
15976.00000, 94.00000
15999.00000, 94.00000
16024.00000, 93.00000
16047.00000, 94.00000
16071.00000, 93.00000
16096.00000, 93.00000
16119.00000, 94.00000
16143.00000, 94.00000
16167.00000, 93.00000
16191.00000, 93.00000
16214.00000, 94.00000
16239.00000, 95.00000
16263.00000, 94.00000
16287.00000, 93.00000
16311.00000, 93.00000
16334.00000, 93.00000
16359.00000, 94.00000
16382.00000, 93.00000
16406.00000, 93.00000
16430.00000, 94.00000
16454.00000, 93.00000
16478.00000, 93.00000
16502.00000, 93.00000
16526.00000, 94.00000
16550.00000, 94.00000
16574.00000, 93.00000
16597.00000, 94.00000
16622.00000, 94.00000
16645.00000, 94.00000
16669.00000, 93.00000
16694.00000, 93.00000
16717.00000, 93.00000
16741.00000, 94.00000
16765.00000, 93.00000
16789.00000, 94.00000
16813.00000, 95.00000
16837.00000, 94.00000
16861.00000, 93.00000
16885.00000, 94.00000
16909.00000, 94.00000
16932.00000, 93.00000
16957.00000, 94.00000
16980.00000, 93.00000
17004.00000, 94.00000
17028.00000, 93.00000
17052.00000, 94.00000
17076.00000, 94.00000
17100.00000, 94.00000
17124.00000, 94.00000
17147.00000, 93.00000
17172.00000, 93.00000
17195.00000, 93.00000
17220.00000, 94.00000
17244.00000, 93.00000
17267.00000, 93.00000
17292.00000, 93.00000
17315.00000, 93.00000
17339.00000, 93.00000
17363.00000, 94.00000
17387.00000, 94.00000
17410.00000, 94.00000
17435.00000, 93.00000
17459.00000, 93.00000
17482.00000, 94.00000
17507.00000, 93.00000
17530.00000, 93.00000
17555.00000, 94.00000
17578.00000, 93.00000
17602.00000, 94.00000
17626.00000, 94.00000
17650.00000, 94.00000
17674.00000, 94.00000
17698.00000, 94.00000
17722.00000, 94.00000
17745.00000, 94.00000
17770.00000, 93.00000
17793.00000, 94.00000
17818.00000, 94.00000
17842.00000, 94.00000
17865.00000, 93.00000
17890.00000, 93.00000
17913.00000, 94.00000
17937.00000, 94.00000
17961.00000, 94.00000
17985.00000, 94.00000
18008.00000, 93.00000
18033.00000, 94.00000
18057.00000, 94.00000
18080.00000, 94.00000
18105.00000, 94.00000
18128.00000, 94.00000
18153.00000, 93.00000
18176.00000, 93.00000
18200.00000, 93.00000
18224.00000, 93.00000
18248.00000, 93.00000
18272.00000, 93.00000
18296.00000, 93.00000
18320.00000, 93.00000
18343.00000, 94.00000
18368.00000, 93.00000
18391.00000, 94.00000
18416.00000, 94.00000
18440.00000, 94.00000
18463.00000, 93.00000
18488.00000, 93.00000
18511.00000, 94.00000
18535.00000, 94.00000
18559.00000, 94.00000
18583.00000, 94.00000
18606.00000, 93.00000
18631.00000, 94.00000
18655.00000, 94.00000
18678.00000, 93.00000
18703.00000, 94.00000
18726.00000, 93.00000
18751.00000, 94.00000
18774.00000, 93.00000
18798.00000, 94.00000
18823.00000, 94.00000
18846.00000, 93.00000
18870.00000, 93.00000
18894.00000, 94.00000
18918.00000, 93.00000
18941.00000, 94.00000
18966.00000, 94.00000
18989.00000, 94.00000
19014.00000, 94.00000
19038.00000, 93.00000
19061.00000, 93.00000
19086.00000, 94.00000
19109.00000, 93.00000
19133.00000, 93.00000
19157.00000, 93.00000
19181.00000, 94.00000
19204.00000, 94.00000
19229.00000, 94.00000
19253.00000, 93.00000
19276.00000, 93.00000
19301.00000, 93.00000
19324.00000, 93.00000
19349.00000, 93.00000
19372.00000, 94.00000
19396.00000, 94.00000
19421.00000, 94.00000
19444.00000, 93.00000
19468.00000, 94.00000
19492.00000, 94.00000
19516.00000, 93.00000
19539.00000, 94.00000
19564.00000, 94.00000
19587.00000, 94.00000
19612.00000, 93.00000
19636.00000, 94.00000
19659.00000, 94.00000
19684.00000, 93.00000
19707.00000, 93.00000
19731.00000, 93.00000
19755.00000, 94.00000
19779.00000, 94.00000
19802.00000, 94.00000
19827.00000, 94.00000
19851.00000, 93.00000
19874.00000, 94.00000
19899.00000, 94.00000
19922.00000, 94.00000
19947.00000, 93.00000
19970.00000, 94.00000
19994.00000, 94.00000
20019.00000, 93.00000
20042.00000, 94.00000
20066.00000, 94.00000
20090.00000, 94.00000
20114.00000, 94.00000
20137.00000, 94.00000
20162.00000, 93.00000
20185.00000, 93.00000
20209.00000, 93.00000
20234.00000, 94.00000
20257.00000, 94.00000
20282.00000, 94.00000
20305.00000, 94.00000
20329.00000, 94.00000
20353.00000, 94.00000
20377.00000, 94.00000
20400.00000, 94.00000
20425.00000, 94.00000
20449.00000, 94.00000
20472.00000, 93.00000
20497.00000, 94.00000
20520.00000, 93.00000
20545.00000, 94.00000
20568.00000, 93.00000
20592.00000, 93.00000
20617.00000, 94.00000
20640.00000, 94.00000
20664.00000, 93.00000
20688.00000, 93.00000
20712.00000, 93.00000
20735.00000, 94.00000
20760.00000, 94.00000
20783.00000, 94.00000
20807.00000, 93.00000
20832.00000, 93.00000
20855.00000, 93.00000
20880.00000, 94.00000
20903.00000, 93.00000
20927.00000, 95.00000
20951.00000, 93.00000
20975.00000, 93.00000
20999.00000, 94.00000
21023.00000, 93.00000
21047.00000, 93.00000
21070.00000, 93.00000
21095.00000, 94.00000
21118.00000, 93.00000
21143.00000, 93.00000
21166.00000, 93.00000
21190.00000, 94.00000
21215.00000, 94.00000
21238.00000, 94.00000
21262.00000, 93.00000
21286.00000, 94.00000
21310.00000, 93.00000
21333.00000, 94.00000
21358.00000, 92.00000
21381.00000, 93.00000
21405.00000, 93.00000
21430.00000, 94.00000
21453.00000, 93.00000
21478.00000, 93.00000
21501.00000, 93.00000
21525.00000, 94.00000
21549.00000, 93.00000
21573.00000, 94.00000
21597.00000, 93.00000
21621.00000, 93.00000
21645.00000, 94.00000
21668.00000, 93.00000
21693.00000, 93.00000
21716.00000, 93.00000
21741.00000, 94.00000
21764.00000, 94.00000
21788.00000, 93.00000
21813.00000, 94.00000
21836.00000, 93.00000
21860.00000, 93.00000
21884.00000, 93.00000
21908.00000, 93.00000
21931.00000, 94.00000
21956.00000, 94.00000
21980.00000, 93.00000
22003.00000, 94.00000
22028.00000, 93.00000
22051.00000, 93.00000
22076.00000, 93.00000
22099.00000, 93.00000
22123.00000, 93.00000
22147.00000, 93.00000
22171.00000, 93.00000
22195.00000, 92.00000
22219.00000, 93.00000
22243.00000, 94.00000
22266.00000, 93.00000
22291.00000, 93.00000
22314.00000, 94.00000
22339.00000, 93.00000
22362.00000, 93.00000
22386.00000, 94.00000
22411.00000, 92.00000
22434.00000, 92.00000
22458.00000, 94.00000
22482.00000, 92.00000
22506.00000, 92.00000
22529.00000, 93.00000
22554.00000, 93.00000
22578.00000, 93.00000
22601.00000, 93.00000
22626.00000, 93.00000
22649.00000, 93.00000
22674.00000, 93.00000
22697.00000, 92.00000
22721.00000, 93.00000
22745.00000, 93.00000
22769.00000, 93.00000
22793.00000, 93.00000
22817.00000, 92.00000
22841.00000, 93.00000
22864.00000, 92.00000
22889.00000, 93.00000
22912.00000, 93.00000
22936.00000, 93.00000
22960.00000, 93.00000
22984.00000, 94.00000
23009.00000, 94.00000
23032.00000, 93.00000
23056.00000, 93.00000
23080.00000, 93.00000
23104.00000, 93.00000
23127.00000, 93.00000
23152.00000, 93.00000
23176.00000, 93.00000
23199.00000, 93.00000
23224.00000, 93.00000
23247.00000, 93.00000
23271.00000, 93.00000
23295.00000, 93.00000
23319.00000, 93.00000
23343.00000, 94.00000
23367.00000, 94.00000
23391.00000, 94.00000
23415.00000, 94.00000
23439.00000, 93.00000
23462.00000, 93.00000
23487.00000, 93.00000
23510.00000, 93.00000
23534.00000, 93.00000
23559.00000, 93.00000
23582.00000, 92.00000
23607.00000, 92.00000
23630.00000, 93.00000
23654.00000, 93.00000
23678.00000, 93.00000
23702.00000, 93.00000
23725.00000, 93.00000
23750.00000, 93.00000
23774.00000, 93.00000
23797.00000, 93.00000
23822.00000, 93.00000
23845.00000, 93.00000
23869.00000, 93.00000
23893.00000, 92.00000
23917.00000, 94.00000
23941.00000, 94.00000
23965.00000, 93.00000
23989.00000, 94.00000
24013.00000, 92.00000
24037.00000, 93.00000
24060.00000, 93.00000
24085.00000, 93.00000
24108.00000, 93.00000
24132.00000, 93.00000
24157.00000, 93.00000
24180.00000, 93.00000
24205.00000, 600.00000
24229.00000, 600.00000
24254.00000, 600.00000
24279.00000, 599.00000
24304.00000, 600.00000
24329.00000, 599.00000
24354.00000, 599.00000
24379.00000, 599.00000
24404.00000, 599.00000
24429.00000, 599.00000
24453.00000, 598.00000
24479.00000, 599.00000
24504.00000, 599.00000
24528.00000, 598.00000
24554.00000, 598.00000
24578.00000, 598.00000
24603.00000, 598.00000
24629.00000, 598.00000
24653.00000, 597.00000
24679.00000, 598.00000
24703.00000, 598.00000
24728.00000, 598.00000
24754.00000, 598.00000
24778.00000, 597.00000
24804.00000, 597.00000
24828.00000, 598.00000
24853.00000, 598.00000
24878.00000, 598.00000
24903.00000, 597.00000
24928.00000, 597.00000
24953.00000, 597.00000
24978.00000, 597.00000
25002.00000, 597.00000
25028.00000, 597.00000
25053.00000, 596.00000
25078.00000, 597.00000
25103.00000, 596.00000
25127.00000, 597.00000
25153.00000, 597.00000
25177.00000, 596.00000
25203.00000, 596.00000
25228.00000, 596.00000
25252.00000, 596.00000
25278.00000, 596.00000
25302.00000, 596.00000
25327.00000, 595.00000
25353.00000, 595.00000
25377.00000, 595.00000
25402.00000, 595.00000
25427.00000, 594.00000
25452.00000, 595.00000
25477.00000, 594.00000
25502.00000, 594.00000
25527.00000, 594.00000
25552.00000, 593.00000
25577.00000, 593.00000
25602.00000, 593.00000
25627.00000, 592.00000
25652.00000, 592.00000
25677.00000, 592.00000
25702.00000, 592.00000
25726.00000, 591.00000
25752.00000, 591.00000
25776.00000, 590.00000
25802.00000, 590.00000
25827.00000, 589.00000
25851.00000, 589.00000
25877.00000, 589.00000
25901.00000, 588.00000
25926.00000, 588.00000
25952.00000, 588.00000
25976.00000, 587.00000
26002.00000, 587.00000
26026.00000, 586.00000
26051.00000, 586.00000
26077.00000, 586.00000
26101.00000, 585.00000
26126.00000, 584.00000
26151.00000, 584.00000
26176.00000, 584.00000
26200.00000, 583.00000
26226.00000, 583.00000
26251.00000, 582.00000
26276.00000, 581.00000
26301.00000, 581.00000
26325.00000, 580.00000
26351.00000, 579.00000
26376.00000, 579.00000
26400.00000, 578.00000
26426.00000, 577.00000
26450.00000, 576.00000
26476.00000, 575.00000
26500.00000, 575.00000
26525.00000, 574.00000
26551.00000, 573.00000
26575.00000, 573.00000
26600.00000, 572.00000
26625.00000, 570.00000
26650.00000, 570.00000
26676.00000, 570.00000
26700.00000, 568.00000
26725.00000, 568.00000
26750.00000, 567.00000
26775.00000, 566.00000
26800.00000, 565.00000
26825.00000, 565.00000
26850.00000, 564.00000
26875.00000, 563.00000
26900.00000, 563.00000
26924.00000, 562.00000
26950.00000, 561.00000
26975.00000, 560.00000
27000.00000, 559.00000
27025.00000, 559.00000
27049.00000, 558.00000
27075.00000, 558.00000
27100.00000, 557.00000
27124.00000, 556.00000
27150.00000, 556.00000
27174.00000, 555.00000
27200.00000, 554.00000
27224.00000, 554.00000
27249.00000, 553.00000
27275.00000, 553.00000
27299.00000, 552.00000
27324.00000, 551.00000
27349.00000, 550.00000
27374.00000, 549.00000
27400.00000, 549.00000
27424.00000, 548.00000
27449.00000, 548.00000
27474.00000, 548.00000
27499.00000, 547.00000
