Time, v, b, c, g, gy, y, o, r, cl, nir
1897.00000, 41.04614, 310.05859, 71.41113, 110.93140, 51.42212, 57.67822, 44.70825, 21.20972, 97.35107, 3.35693
2016.00000, 7.47681, 33.11157, 12.35962, 20.90454, 56.91528, 76.29395, 48.06519, 27.92358, 44.09790, 1.52588
2132.00000, 17.08984, 66.83350, 20.59937, 41.80908, 47.45483, 55.84717, 38.45215, 20.75195, 55.23682, 2.13623
2247.00000, 8.23975, 36.46851, 10.68115, 16.63208, 27.92358, 27.46582, 40.13062, 12.66479, 49.43848, 2.13623
2363.00000, 17.39502, 73.24219, 19.22607, 25.48218, 37.53662, 43.48755, 39.52026, 17.39502, 48.98071, 2.74658
2480.00000, 8.08716, 34.17969, 9.30786, 12.51221, 40.28320, 52.79541, 42.87720, 19.37866, 93.38379, 3.66211
2593.00000, 8.69751, 32.95898, 8.85010, 12.51221, 21.97266, 34.94263, 28.99170, 14.80103, 76.44653, 2.13623
2708.00000, 11.90186, 45.62378, 12.96997, 18.00537, 14.19067, 24.10889, 23.49854, 16.47949, 36.31592, 1.22070
2825.00000, 7.01904, 34.17969, 8.08716, 6.71387, 19.98901, 41.80908, 33.41675, 24.26147, 68.66455, 2.44141
2940.00000, 6.86646, 32.80640, 8.23975, 5.34058, 8.23975, 19.22607, 20.29419, 13.88550, 34.02710, 1.22070
3052.00000, 21.82007, 71.56372, 14.64844, 7.93457, 62.71362, 145.26367, 137.93945, 92.62085, 364.22729, 12.81738
3172.00000, 63.32397, 224.60938, 47.14966, 35.55298, 48.06519, 100.40283, 95.52002, 69.12231, 225.06714, 7.93457
3292.00000, 10.98633, 51.11694, 11.90186, 5.64575, 62.10327, 127.71606, 124.51172, 90.17944, 300.14038, 11.59668
3413.00000, 38.14697, 145.41626, 28.99170, 16.02173, 54.62646, 112.76245, 113.67798, 84.83887, 308.07495, 12.20703
3535.00000, 30.21240, 109.86328, 23.80371, 14.80103, 54.16870, 87.58545, 89.11133, 72.93701, 255.88989, 10.07080
3654.00000, 36.01074, 141.75415, 48.82813, 44.86084, 58.59375, 70.19043, 72.17407, 63.01880, 226.89819, 9.15527
3773.00000, 28.83911, 113.98315, 54.16870, 67.13867, 73.39478, 68.96973, 69.27490, 65.46021, 248.10791, 9.76563
3893.00000, 22.73560, 93.99414, 52.03247, 71.56372, 69.88525, 57.83081, 57.67822, 59.50928, 243.83545, 9.15527
4009.00000, 23.49854, 99.33472, 67.13867, 106.81152, 83.31299, 57.06787, 59.20410, 58.89893, 247.80273, 9.76563
4129.00000, 23.49854, 99.79248, 56.45752, 74.46289, 81.17676, 63.78174, 66.37573, 63.01880, 247.19238, 10.37598
4247.00000, 22.43042, 89.26392, 75.98877, 149.07837, 114.28833, 67.13867, 68.81714, 67.13867, 293.88428, 11.90186
4368.00000, 14.64844, 55.84717, 50.04883, 107.57446, 109.55811, 59.81445, 62.25586, 63.01880, 282.13501, 11.59668
4490.00000, 18.92090, 79.04053, 79.04053, 184.93652, 121.91772, 63.93433, 64.23950, 65.46021, 329.89502, 13.12256
4610.00000, 19.98901, 81.17676, 86.05957, 202.63672, 119.62891, 62.56104, 64.23950, 61.95068, 319.51904, 12.51221
4731.00000, 18.00537, 72.63184, 85.44922, 210.72388, 129.69971, 63.01880, 64.23950, 64.08691, 319.82422, 13.42773
4850.00000, 18.15796, 71.86890, 87.12769, 229.49219, 153.96118, 74.00513, 72.32666, 72.63184, 360.26001, 15.25879
4971.00000, 18.00537, 69.58008, 88.65356, 242.15698, 159.60693, 73.85254, 76.29395, 73.54736, 372.46704, 15.56396
5092.00000, 16.78467, 63.93433, 85.60181, 234.52759, 160.06470, 72.93701, 75.22583, 72.63184, 353.54614, 15.56396
5214.00000, 17.54761, 66.83350, 88.04321, 249.93896, 170.44067, 80.41382, 79.95605, 76.75171, 376.28174, 16.47949
5335.00000, 16.78467, 63.62915, 86.05957, 237.27417, 161.59058, 76.75171, 79.95605, 72.93701, 369.41528, 16.78467
5456.00000, 16.17432, 58.59375, 83.31299, 235.90088, 160.21729, 76.59912, 79.34570, 75.22583, 363.61694, 16.17432
5577.00000, 14.80103, 52.94800, 79.65088, 222.32056, 152.43530, 72.63184, 76.29395, 70.80078, 338.89771, 13.73291
5698.00000, 14.64844, 57.67822, 79.34570, 236.66382, 164.64233, 84.38110, 80.41382, 78.43018, 357.51343, 15.86914
5818.00000, 15.41138, 55.38940, 81.02417, 238.18970, 164.18457, 83.16040, 83.61816, 78.58276, 356.29272, 16.17432
5939.00000, 13.88550, 49.89624, 74.31030, 218.81104, 155.63965, 78.58276, 81.17676, 73.85254, 341.49170, 15.25879
6059.00000, 13.27515, 48.06519, 72.17407, 221.55762, 155.33447, 80.26123, 82.70264, 77.36206, 356.14014, 15.86914
6177.00000, 13.73291, 47.45483, 75.37842, 224.60938, 170.28809, 83.31299, 88.34839, 80.10864, 357.51343, 15.86914
6299.00000, 13.58032, 46.38672, 73.08960, 223.08350, 162.04834, 83.16040, 85.60181, 77.97241, 356.14014, 16.17432
6420.00000, 12.96997, 44.40308, 70.19043, 214.53857, 158.53882, 82.55005, 85.90698, 76.90430, 354.61426, 16.47949
6540.00000, 12.51221, 48.21777, 52.18506, 123.74878, 130.76782, 87.58545, 93.23120, 79.34570, 279.99878, 14.03809
6660.00000, 12.81738, 46.53931, 61.49292, 174.56055, 153.35083, 90.63721, 97.04590, 80.71899, 309.14307, 15.25879
6780.00000, 12.66479, 47.14966, 65.61279, 207.97729, 168.30444, 95.52002, 100.09766, 82.09229, 329.58984, 15.25879
6902.00000, 12.51221, 41.35132, 62.71362, 198.66943, 160.36987, 95.52002, 96.89331, 81.78711, 331.72607, 16.78467
7021.00000, 12.66479, 41.65649, 65.00244, 194.85474, 174.86572, 103.75977, 102.99683, 86.66992, 345.30640, 17.39502
7145.00000, 13.27515, 44.86084, 68.20679, 222.16797, 187.68311, 112.45728, 112.15210, 90.78979, 368.49976, 18.00537
7267.00000, 13.12256, 41.80908, 65.46021, 208.58765, 185.39429, 113.83057, 113.37280, 93.68896, 375.82397, 18.00537
7390.00000, 12.96997, 40.89355, 64.84985, 216.52222, 189.20898, 117.03491, 119.32373, 90.78979, 379.94385, 18.31055
7513.00000, 12.66479, 40.58838, 64.08691, 219.26880, 197.90649, 120.39185, 122.68066, 90.33203, 374.75586, 18.92090
7636.00000, 12.96997, 41.50391, 64.54468, 215.91187, 197.44873, 127.25830, 126.03760, 98.41919, 374.75586, 18.92090
7758.00000, 13.42773, 41.80908, 67.59644, 225.37231, 207.36694, 133.36182, 133.20923, 102.69165, 396.72852, 19.53125
7883.00000, 13.58032, 41.04614, 65.30762, 215.45410, 214.08081, 135.80322, 130.76782, 103.75977, 396.72852, 20.44678
8006.00000, 12.81738, 39.36768, 62.25586, 215.75928, 205.38330, 135.49805, 132.44629, 100.55542, 396.72852, 20.14160
8129.00000, 13.12256, 38.90991, 61.49292, 214.99634, 205.99365, 138.24463, 139.00757, 99.94507, 396.72852, 20.14160
8252.00000, 12.96997, 39.36768, 62.25586, 216.67480, 211.48682, 140.38086, 138.54980, 101.77612, 396.72852, 20.90454
8377.00000, 12.66479, 36.62109, 59.05151, 211.63940, 209.50317, 140.68604, 140.07568, 101.62354, 396.72852, 20.75195
8501.00000, 13.12256, 37.38403, 60.42480, 209.04541, 211.18164, 146.48438, 138.09204, 106.04858, 390.77759, 19.83643
8624.00000, 11.90186, 34.79004, 55.38940, 205.23071, 210.11353, 144.19556, 143.28003, 102.08130, 387.11548, 20.44678
8748.00000, 12.51221, 34.63745, 56.91528, 203.39966, 212.55493, 147.85767, 147.09473, 103.75977, 396.72852, 20.44678
8871.00000, 12.66479, 36.01074, 57.98340, 209.19800, 219.57397, 154.41895, 152.58789, 106.65894, 396.72852, 21.36230
8995.00000, 12.81738, 36.01074, 58.44116, 212.70752, 223.54126, 159.60693, 154.57153, 108.94775, 396.72852, 21.97266
9116.00000, 12.51221, 34.63745, 56.30493, 205.99365, 220.33691, 155.02930, 153.80859, 106.50635, 396.72852, 21.36230
9240.00000, 12.96997, 34.63745, 56.91528, 206.29883, 224.30420, 165.71045, 161.74316, 111.38916, 396.72852, 21.97266
9365.00000, 12.81738, 34.02710, 55.38940, 208.12988, 223.23608, 163.26904, 162.96387, 108.03223, 396.72852, 22.27783
9489.00000, 12.81738, 33.41675, 55.69458, 204.01001, 228.42407, 168.60962, 163.11646, 110.93140, 396.72852, 22.27783
9613.00000, 12.81738, 32.34863, 54.01611, 198.51685, 220.94727, 170.44067, 164.48975, 110.01587, 396.72852, 22.27783
9738.00000, 12.81738, 33.11157, 54.47388, 199.27979, 232.84912, 180.20630, 170.13550, 116.42456, 396.72852, 22.88818
9862.00000, 13.12256, 33.56934, 54.93164, 201.26343, 239.41040, 182.49512, 171.96655, 117.03491, 396.72852, 24.10889
9986.00000, 13.42773, 34.02710, 54.62646, 207.36694, 244.29321, 194.09180, 185.54688, 119.17114, 396.72852, 24.10889
10111.00000, 13.58032, 34.17969, 55.23682, 206.60400, 244.75098, 193.48145, 184.63135, 119.93408, 396.72852, 24.10889
10235.00000, 13.27515, 33.72192, 55.08423, 201.87378, 247.03979, 197.44873, 187.37793, 121.45996, 396.72852, 24.10889
10359.00000, 13.27515, 31.73828, 52.64282, 198.36426, 240.63110, 199.27979, 189.20898, 117.49268, 396.72852, 24.10889
10482.00000, 13.58032, 32.65381, 53.86353, 202.78931, 257.26318, 211.94458, 199.58496, 122.68066, 396.72852, 25.32959
10607.00000, 14.19067, 33.87451, 54.62646, 211.48682, 272.36938, 228.27148, 215.91187, 128.93677, 396.72852, 27.46582
10731.00000, 14.80103, 35.24780, 56.61011, 213.92822, 282.74536, 242.00439, 224.60938, 135.65063, 396.72852, 28.99170
10855.00000, 15.56396, 36.92627, 59.50928, 224.45679, 290.37476, 245.20874, 224.15161, 139.61792, 396.72852, 27.16064
10980.00000, 14.19067, 32.95898, 53.40576, 201.72119, 266.41846, 227.50854, 212.86011, 128.32642, 396.72852, 27.16064
11104.00000, 13.88550, 32.95898, 54.01611, 206.45142, 267.02881, 228.42407, 217.59033, 128.17383, 396.72852, 26.85547
11228.00000, 14.34326, 33.11157, 54.01611, 204.01001, 273.28491, 233.00171, 221.55762, 130.15747, 396.72852, 27.46582
11353.00000, 14.49585, 33.11157, 54.32129, 206.14624, 279.84619, 240.02075, 226.59302, 133.66699, 396.72852, 26.85547
11479.00000, 14.19067, 31.89087, 52.49023, 200.19531, 277.70996, 240.47852, 224.15161, 133.20923, 396.72852, 27.77100
11604.00000, 14.34326, 32.65381, 53.40576, 204.16260, 280.60913, 245.36133, 230.10254, 135.19287, 396.72852, 28.38135
11729.00000, 14.34326, 31.89087, 53.10059, 204.46777, 284.72900, 252.99072, 233.15430, 137.02393, 396.72852, 29.29688
11855.00000, 14.03809, 31.12793, 51.72729, 198.51685, 277.09961, 246.42944, 229.49219, 134.42993, 396.72852, 28.99170
11980.00000, 14.34326, 31.89087, 52.49023, 202.63672, 282.44019, 249.48120, 236.96899, 134.27734, 396.72852, 28.68652
12104.00000, 14.19067, 30.97534, 51.42212, 196.83838, 281.82983, 252.38037, 235.59570, 136.10840, 396.72852, 28.38135
12230.00000, 14.19067, 30.51758, 50.96436, 195.46509, 284.27124, 251.92261, 240.02075, 134.88770, 396.72852, 29.29688
12354.00000, 14.49585, 30.97534, 51.57471, 198.21167, 289.00146, 268.85986, 246.42944, 142.66968, 396.72852, 30.21240
12479.00000, 14.34326, 30.67017, 50.20142, 196.99097, 280.76172, 261.84082, 243.68286, 136.26099, 396.72852, 28.99170
12604.00000, 14.64844, 30.21240, 50.50659, 198.36426, 289.00146, 268.40210, 254.21143, 137.02393, 396.72852, 29.90723
12730.00000, 14.80103, 30.21240, 50.20142, 197.44873, 290.52734, 272.52197, 255.88989, 137.78687, 396.72852, 29.90723
12855.00000, 14.80103, 30.36499, 50.65918, 195.92285, 301.20850, 283.50830, 261.84082, 143.12744, 396.72852, 31.43311
12981.00000, 15.56396, 31.89087, 52.79541, 204.31519, 319.97681, 297.24121, 280.76172, 146.63696, 396.72852, 32.65381
13106.00000, 16.02173, 32.80640, 54.01611, 209.65576, 323.94409, 308.22754, 288.23853, 150.14648, 396.72852, 32.65381
13231.00000, 15.71655, 32.19604, 52.33765, 207.67212, 321.04492, 305.63354, 288.08594, 147.24731, 396.72852, 32.95898
13357.00000, 16.02173, 32.80640, 53.10059, 210.26611, 325.92773, 317.68799, 292.51099, 151.51978, 396.72852, 33.56934
13482.00000, 16.02173, 32.65381, 52.33765, 208.28247, 319.97681, 314.48364, 288.23853, 148.77319, 396.72852, 32.95898
13608.00000, 15.56396, 31.28052, 50.65918, 202.33154, 313.41553, 309.60083, 286.10229, 146.63696, 396.72852, 32.95898
13733.00000, 15.71655, 31.12793, 50.81177, 199.58496, 322.26563, 316.77246, 293.27393, 149.68872, 396.72852, 34.48486
13858.00000, 16.02173, 32.34863, 51.87988, 205.68848, 327.75879, 323.02856, 300.44556, 152.74048, 396.72852, 35.09521
13984.00000, 16.32690, 32.19604, 52.33765, 204.92554, 337.06665, 332.18384, 306.54907, 155.48706, 396.72852, 35.70557
14108.00000, 16.47949, 33.11157, 53.40576, 209.35059, 344.08569, 345.00122, 315.70435, 159.30176, 396.72852, 35.85815
14234.00000, 16.78467, 32.80640, 53.40576, 206.60400, 345.30640, 349.27368, 317.53540, 160.52246, 396.72852, 36.01074
14359.00000, 16.63208, 33.11157, 53.40576, 210.41870, 348.35815, 349.73145, 323.48633, 160.82764, 396.72852, 36.01074
14484.00000, 17.08984, 32.80640, 53.40576, 207.67212, 347.29004, 354.00391, 321.65527, 160.36987, 396.72852, 36.31592
14610.00000, 17.24243, 32.95898, 53.25317, 207.67212, 351.10474, 360.41260, 326.99585, 161.89575, 396.72852, 35.85815
14735.00000, 17.24243, 33.26416, 53.40576, 208.43506, 349.42627, 365.60059, 327.14844, 162.65869, 396.72852, 36.01074
14860.00000, 17.24243, 33.26416, 53.10059, 209.04541, 352.17285, 367.12646, 331.26831, 162.50610, 396.72852, 36.92627
14986.00000, 17.39502, 33.26416, 53.25317, 206.60400, 356.75049, 368.95752, 336.15112, 163.87939, 396.72852, 37.23145
15111.00000, 17.54761, 33.56934, 53.40576, 207.51953, 360.71777, 378.87573, 339.05029, 167.84668, 396.72852, 37.84180
15235.00000, 17.54761, 33.87451, 53.55835, 209.19800, 362.24365, 385.58960, 340.27100, 168.30444, 396.72852, 38.45215
15361.00000, 17.85278, 33.87451, 53.86353, 212.70752, 368.65234, 391.08276, 348.81592, 168.60962, 396.72852, 38.75732
15485.00000, 17.85278, 34.17969, 53.86353, 211.33423, 370.02563, 396.72852, 349.88403, 171.66138, 396.72852, 39.36768
15610.00000, 17.85278, 34.33228, 54.01611, 211.63940, 371.55151, 396.72852, 352.02026, 171.81396, 396.72852, 39.67285
15735.00000, 18.15796, 33.72192, 54.16870, 208.12988, 369.11011, 396.72852, 349.12109, 170.89844, 396.72852, 39.67285
15858.00000, 18.00537, 33.41675, 53.25317, 207.06177, 363.00659, 396.72852, 345.15381, 171.20361, 396.72852, 39.97803
15984.00000, 18.00537, 32.95898, 52.49023, 204.46777, 361.93848, 396.72852, 347.90039, 169.67773, 396.72852, 39.36768
16109.00000, 17.70020, 32.80640, 52.18506, 205.07813, 366.05835, 396.72852, 355.68237, 167.99927, 396.72852, 39.67285
16235.00000, 17.39502, 32.50122, 52.18506, 204.92554, 369.56787, 396.57593, 361.93848, 167.23633, 396.72852, 39.67285
16360.00000, 17.39502, 32.50122, 52.03247, 204.92554, 368.34717, 395.96558, 359.64966, 167.38892, 396.72852, 39.97803
16484.00000, 17.70020, 32.34863, 51.87988, 202.94189, 366.66870, 396.72852, 357.81860, 168.15186, 396.72852, 39.67285
16609.00000, 17.70020, 32.50122, 51.42212, 204.01001, 367.88940, 396.72852, 360.71777, 169.83032, 396.72852, 39.36768
16733.00000, 18.00537, 32.80640, 51.87988, 206.14624, 374.29810, 396.72852, 367.58423, 171.20361, 396.72852, 39.97803
16859.00000, 17.85278, 32.50122, 52.03247, 205.53589, 374.14551, 396.72852, 369.87305, 170.44067, 396.72852, 41.19873
16984.00000, 17.85278, 32.19604, 51.87988, 201.56860, 372.31445, 396.72852, 366.66870, 169.06738, 396.72852, 40.89355
17110.00000, 17.85278, 32.19604, 51.87988, 202.17896, 375.67139, 396.72852, 371.55151, 170.89844, 396.72852, 40.89355
17235.00000, 18.00537, 32.34863, 52.49023, 204.16260, 382.84302, 396.72852, 378.11279, 171.81396, 396.72852, 41.50391
17360.00000, 18.46313, 32.80640, 53.25317, 207.82471, 385.28442, 396.72852, 378.87573, 175.62866, 396.72852, 42.11426
17486.00000, 18.61572, 32.50122, 53.40576, 205.38330, 386.19995, 396.72852, 378.87573, 172.88208, 396.72852, 43.02979
17611.00000, 18.61572, 31.89087, 53.10059, 202.33154, 389.09912, 396.72852, 386.35254, 172.42432, 396.72852, 43.02979
17736.00000, 18.92090, 32.34863, 53.86353, 204.46777, 390.16724, 396.72852, 387.42065, 174.56055, 396.72852, 42.57202
17861.00000, 19.07349, 32.80640, 54.01611, 207.36694, 393.67676, 396.72852, 390.77759, 178.22266, 396.72852, 42.57202
17986.00000, 18.92090, 32.95898, 53.40576, 210.11353, 389.55688, 396.72852, 391.99829, 178.83301, 396.72852, 42.57202
18112.00000, 18.46313, 32.65381, 52.33765, 209.80835, 387.87842, 396.72852, 393.67676, 176.69678, 396.72852, 42.11426
18236.00000, 18.31055, 32.04346, 51.57471, 207.21436, 381.92749, 396.72852, 389.70947, 175.47607, 396.72852, 41.65649
18361.00000, 18.15796, 31.28052, 51.11694, 203.24707, 379.63867, 396.72852, 386.04736, 173.18726, 396.72852, 41.50391
18485.00000, 18.31055, 30.97534, 50.96436, 199.27979, 377.04468, 396.72852, 382.23267, 172.11914, 396.72852, 42.11426
18611.00000, 18.31055, 30.36499, 50.65918, 196.68579, 376.89209, 396.72852, 379.18091, 171.05103, 396.72852, 41.96167
18736.00000, 18.31055, 30.36499, 50.65918, 196.38062, 376.89209, 396.72852, 381.92749, 171.50879, 396.72852, 41.65649
18861.00000, 18.46313, 30.82275, 50.81177, 198.36426, 377.80762, 396.72852, 386.19995, 173.64502, 396.72852, 41.80908
18985.00000, 18.31055, 30.82275, 50.65918, 198.36426, 381.46973, 396.72852, 391.08276, 175.32349, 396.72852, 41.50391
19111.00000, 18.31055, 31.12793, 50.96436, 202.48413, 383.45337, 396.72852, 394.13452, 176.54419, 396.72852, 41.65649
19236.00000, 18.31055, 30.97534, 50.81177, 201.41602, 383.75854, 396.72852, 392.91382, 176.54419, 396.72852, 42.11426
19361.00000, 18.15796, 30.21240, 50.20142, 197.90649, 382.84302, 396.72852, 392.30347, 174.71313, 396.72852, 42.41943
19484.00000, 17.85278, 29.75464, 49.59106, 195.46509, 379.02832, 396.72852, 389.70947, 173.64502, 396.72852, 41.96167
19610.00000, 18.00537, 29.75464, 49.74365, 195.46509, 378.11279, 396.72852, 388.64136, 174.71313, 396.72852, 41.65649
19735.00000, 18.00537, 29.75464, 49.74365, 195.46509, 378.57056, 396.72852, 389.55688, 174.86572, 396.72852, 41.80908
19858.00000, 18.00537, 29.75464, 49.59106, 195.92285, 377.04468, 396.72852, 389.09912, 174.71313, 396.72852, 41.50391
19985.00000, 18.00537, 29.60205, 49.59106, 196.07544, 379.48608, 396.72852, 392.45605, 175.62866, 396.72852, 41.80908
20110.00000, 17.85278, 29.44946, 49.13330, 195.15991, 376.28174, 396.72852, 389.70947, 174.86572, 396.72852, 41.65649
20235.00000, 17.85278, 29.29688, 49.13330, 194.09180, 375.67139, 396.72852, 389.25171, 174.10278, 396.72852, 41.80908
20361.00000, 17.85278, 29.29688, 48.98071, 192.26074, 379.33350, 396.72852, 391.69312, 175.32349, 396.72852, 41.80908
20486.00000, 18.00537, 29.44946, 49.28589, 193.63403, 377.19727, 396.72852, 391.08276, 175.93384, 396.72852, 41.80908
20611.00000, 17.85278, 29.29688, 49.28589, 193.32886, 378.87573, 396.72852, 393.21899, 175.47607, 396.72852, 42.11426
20737.00000, 18.00537, 29.29688, 49.28589, 193.93921, 381.92749, 396.72852, 396.72852, 177.15454, 396.72852, 42.11426
20862.00000, 18.15796, 29.29688, 49.43848, 194.09180, 380.09644, 396.72852, 395.05005, 176.23901, 396.72852, 42.11426
20988.00000, 18.15796, 29.29688, 49.28589, 194.09180, 381.62231, 396.72852, 396.72852, 176.54419, 396.72852, 42.26685
21112.00000, 18.15796, 29.29688, 49.28589, 193.78662, 379.48608, 396.72852, 396.72852, 176.08643, 396.72852, 42.11426
21234.00000, 18.00537, 29.14429, 49.13330, 194.09180, 381.46973, 396.72852, 396.72852, 176.39160, 396.72852, 42.11426
21360.00000, 18.00537, 29.29688, 48.98071, 193.48145, 382.53784, 396.72852, 396.72852, 177.15454, 396.72852, 42.26685
21485.00000, 18.15796, 29.14429, 49.13330, 193.78662, 381.62231, 396.72852, 396.72852, 176.39160, 396.72852, 42.11426
21611.00000, 18.00537, 29.14429, 49.13330, 193.17627, 380.85938, 396.72852, 396.72852, 176.23901, 396.72852, 42.41943
21733.00000, 18.15796, 29.14429, 49.13330, 193.02368, 380.85938, 396.72852, 396.72852, 175.93384, 396.72852, 42.41943
21860.00000, 18.31055, 29.14429, 49.13330, 193.93921, 383.14819, 396.72852, 396.72852, 177.15454, 396.72852, 42.57202
21985.00000, 18.31055, 29.29688, 49.43848, 194.09180, 384.67407, 396.72852, 396.72852, 177.91748, 396.72852, 42.72461
22111.00000, 18.31055, 29.44946, 49.59106, 194.54956, 384.36890, 396.72852, 396.72852, 178.07007, 396.72852, 42.72461
22235.00000, 18.46313, 29.60205, 49.74365, 195.00732, 388.33618, 396.72852, 396.72852, 179.13818, 396.72852, 42.87720
22360.00000, 18.46313, 29.75464, 49.59106, 195.31250, 390.47241, 396.72852, 396.72852, 179.74854, 396.72852, 43.02979
22484.00000, 18.61572, 29.90723, 49.89624, 195.61768, 394.28711, 396.72852, 396.72852, 180.96924, 396.72852, 43.33496
22609.00000, 18.76831, 30.05981, 50.35400, 197.44873, 395.05005, 396.72852, 396.72852, 181.42700, 396.72852, 43.64014
22735.00000, 18.76831, 30.05981, 50.20142, 195.61768, 393.98193, 396.72852, 396.72852, 180.51147, 396.72852, 43.64014
22859.00000, 18.76831, 30.21240, 50.35400, 197.44873, 394.13452, 396.72852, 396.72852, 180.81665, 396.72852, 43.64014
22983.00000, 18.76831, 30.21240, 50.35400, 196.68579, 396.72852, 396.72852, 396.72852, 182.18994, 396.72852, 43.94531
23108.00000, 18.92090, 30.51758, 50.50659, 197.75391, 396.57593, 396.72852, 396.72852, 182.03735, 396.72852, 43.94531
23234.00000, 18.76831, 30.36499, 50.20142, 195.77026, 395.81299, 396.72852, 396.72852, 180.51147, 396.72852, 43.64014
23359.00000, 19.07349, 30.82275, 50.81177, 199.12720, 396.72852, 396.72852, 396.72852, 181.57959, 396.72852, 43.94531
23485.00000, 18.92090, 30.67017, 50.65918, 196.68579, 396.72852, 396.72852, 396.72852, 181.42700, 396.72852, 44.25049
23610.00000, 19.22607, 30.97534, 51.11694, 198.36426, 396.72852, 396.72852, 396.72852, 183.25806, 396.72852, 44.40308
23732.00000, 19.07349, 30.82275, 50.81177, 197.60132, 396.72852, 396.72852, 396.72852, 182.03735, 396.72852, 44.25049
23859.00000, 19.07349, 30.97534, 50.96436, 198.36426, 396.72852, 396.72852, 396.72852, 181.27441, 396.72852, 43.94531
23985.00000, 19.07349, 30.97534, 50.96436, 197.60132, 396.72852, 396.72852, 396.72852, 181.88477, 396.72852, 43.94531
24110.00000, 19.07349, 30.97534, 50.81177, 197.14355, 396.72852, 396.72852, 396.72852, 180.81665, 396.72852, 43.94531
24235.00000, 18.92090, 30.82275, 50.50659, 196.83838, 396.57593, 396.72852, 396.72852, 180.20630, 396.72852, 43.94531
24361.00000, 18.92090, 30.82275, 50.35400, 196.22803, 396.72852, 396.72852, 396.72852, 180.51147, 396.72852, 44.70825
24486.00000, 19.07349, 30.97534, 50.65918, 197.44873, 396.72852, 396.72852, 396.72852, 182.03735, 396.72852, 44.86084
24612.00000, 19.07349, 31.12793, 50.96436, 198.05908, 396.72852, 396.72852, 396.72852, 181.27441, 396.72852, 45.16602
24736.00000, 19.22607, 31.43311, 51.26953, 199.27979, 396.72852, 396.72852, 396.72852, 183.56323, 396.72852, 45.47119
24860.00000, 19.37866, 31.58569, 51.42212, 199.27979, 396.72852, 396.72852, 396.72852, 183.10547, 396.72852, 45.77637
24985.00000, 19.53125, 31.73828, 51.72729, 200.34790, 396.72852, 396.72852, 396.72852, 183.25806, 396.72852, 45.77637
25111.00000, 19.53125, 31.89087, 51.87988, 200.65308, 396.72852, 396.72852, 396.72852, 184.17358, 396.72852, 46.08154
25235.00000, 19.68384, 32.19604, 52.18506, 201.11084, 396.72852, 396.72852, 396.72852, 184.47876, 396.72852, 46.08154
25360.00000, 19.68384, 32.34863, 52.49023, 202.48413, 396.72852, 396.72852, 396.72852, 185.39429, 396.72852, 46.38672
25484.00000, 19.83643, 32.50122, 52.64282, 202.94189, 396.72852, 396.72852, 396.72852, 185.39429, 396.72852, 46.38672
25609.00000, 19.83643, 32.65381, 52.64282, 203.24707, 396.72852, 396.72852, 396.72852, 185.69946, 396.72852, 46.38672
25735.00000, 19.68384, 32.80640, 52.64282, 203.39966, 396.72852, 396.72852, 396.72852, 185.54688, 396.72852, 46.08154
25860.00000, 19.68384, 32.80640, 52.64282, 203.70483, 396.72852, 396.72852, 396.72852, 186.00464, 396.72852, 46.08154
