Time, v, b, c, g, gy, y, o, r, cl, nir
5080.00000, 69.73267, 247.49756, 158.84399, 396.72852, 396.72852, 272.67456, 221.55762, 134.12476, 396.72852, 37.84180
5206.00000, 67.44385, 235.13794, 156.25000, 396.72852, 396.72852, 290.06958, 225.52490, 142.51709, 396.72852, 36.01074
5331.00000, 61.49292, 223.54126, 142.66968, 392.30347, 396.72852, 275.11597, 216.52222, 135.95581, 396.72852, 33.41675
5458.00000, 64.69727, 231.32324, 148.16284, 396.72852, 396.72852, 288.39111, 226.44043, 140.38086, 396.72852, 35.40039
5583.00000, 67.13867, 239.41040, 161.13281, 396.72852, 396.72852, 308.68530, 245.36133, 151.82495, 396.72852, 37.84180
5709.00000, 54.47388, 195.00732, 132.75146, 387.11548, 389.40430, 262.60376, 213.16528, 130.00488, 396.72852, 33.87451
5836.00000, 55.99976, 199.12720, 137.93945, 396.72852, 396.72852, 275.11597, 226.28784, 138.54980, 396.72852, 36.31592
5962.00000, 61.34033, 224.91455, 153.65601, 396.72852, 396.72852, 319.36646, 252.83813, 151.21460, 396.72852, 39.36768
6088.00000, 59.35669, 209.80835, 146.02661, 396.72852, 396.72852, 327.91138, 267.48657, 154.57153, 396.72852, 41.80908
6214.00000, 60.11963, 214.23340, 148.31543, 396.72852, 396.72852, 332.94678, 264.58740, 153.35083, 396.72852, 41.50391
6340.00000, 55.08423, 195.77026, 138.09204, 396.72852, 396.72852, 343.17017, 265.35034, 155.48706, 396.72852, 43.33496
6466.00000, 58.28857, 207.97729, 118.25562, 298.91968, 396.72852, 351.10474, 281.82983, 160.67505, 396.72852, 37.53662
6593.00000, 55.99976, 194.39697, 128.32642, 379.94385, 396.72852, 346.67969, 278.32031, 154.87671, 396.72852, 39.97803
6716.00000, 58.59375, 206.90918, 140.53345, 396.72852, 396.72852, 379.94385, 303.64990, 168.45703, 396.72852, 43.33496
6843.00000, 59.20410, 200.95825, 138.54980, 396.72852, 396.72852, 366.05835, 302.73438, 159.91211, 396.72852, 43.94531
6968.00000, 53.71094, 187.37793, 134.12476, 396.72852, 396.72852, 357.05566, 285.64453, 157.62329, 396.72852, 41.65649
7094.00000, 55.23682, 190.88745, 136.41357, 396.72852, 396.72852, 381.46973, 307.46460, 166.16821, 396.72852, 45.47119
7219.00000, 56.45752, 193.02368, 137.63428, 396.72852, 396.72852, 393.82935, 318.14575, 167.38892, 396.72852, 46.69189
7344.00000, 56.76270, 195.46509, 140.53345, 396.72852, 396.72852, 396.72852, 328.52173, 177.76489, 396.72852, 46.69189
7470.00000, 55.84717, 191.19263, 137.48169, 396.72852, 396.72852, 396.72852, 331.72607, 172.72949, 396.72852, 47.30225
7595.00000, 55.54199, 187.37793, 134.58252, 396.72852, 396.72852, 396.72852, 343.32275, 177.00195, 396.72852, 49.74365
7722.00000, 55.99976, 184.63135, 135.19287, 396.72852, 396.72852, 396.72852, 350.34180, 175.17090, 396.72852, 50.04883
7848.00000, 56.45752, 183.10547, 135.95581, 396.72852, 396.72852, 396.72852, 348.20557, 175.93384, 396.72852, 51.42212
7973.00000, 55.08423, 187.53052, 133.66699, 396.72852, 396.72852, 396.72852, 358.88672, 183.86841, 396.72852, 50.50659
8099.00000, 55.99976, 188.29346, 133.97217, 396.72852, 396.72852, 396.72852, 359.19189, 184.47876, 396.72852, 51.26953
8226.00000, 53.40576, 177.30713, 130.46265, 396.72852, 396.72852, 396.72852, 359.19189, 178.22266, 396.72852, 50.96436
8351.00000, 52.49023, 171.20361, 128.47900, 396.72852, 396.72852, 396.72852, 361.02295, 181.12183, 396.72852, 48.82813
8477.00000, 52.94800, 175.93384, 128.93677, 396.72852, 396.72852, 396.72852, 368.04199, 185.69946, 396.72852, 49.13330
8601.00000, 54.77905, 182.18994, 133.05664, 396.72852, 396.72852, 396.72852, 383.91113, 195.31250, 396.72852, 51.26953
8727.00000, 53.25317, 173.64502, 129.69971, 396.72852, 396.72852, 396.72852, 382.38525, 189.05640, 396.72852, 50.35400
8854.00000, 51.72729, 167.84668, 126.80054, 396.72852, 396.72852, 396.72852, 374.45068, 185.24170, 396.72852, 51.87988
8980.00000, 52.64282, 175.62866, 128.78418, 396.72852, 396.72852, 396.72852, 390.77759, 198.51685, 396.72852, 50.81177
9106.00000, 52.03247, 172.27173, 127.25830, 396.72852, 396.72852, 396.72852, 396.57593, 195.77026, 396.72852, 52.18506
9233.00000, 53.40576, 170.44067, 129.54712, 396.72852, 396.72852, 396.72852, 396.72852, 198.36426, 396.72852, 53.40576
9359.00000, 53.86353, 169.52515, 130.15747, 396.72852, 396.72852, 396.72852, 396.72852, 197.29614, 396.72852, 52.64282
9486.00000, 51.87988, 166.62598, 126.64795, 396.72852, 396.72852, 396.72852, 396.72852, 195.31250, 396.72852, 52.64282
9612.00000, 51.87988, 164.79492, 127.10571, 396.72852, 396.72852, 396.72852, 396.72852, 197.14355, 396.72852, 52.94800
9738.00000, 50.65918, 160.36987, 123.13843, 396.72852, 396.72852, 396.72852, 396.11816, 193.63403, 396.72852, 52.64282
9865.00000, 50.96436, 161.13281, 123.29102, 396.72852, 396.72852, 396.72852, 396.72852, 193.78662, 396.72852, 50.96436
9991.00000, 49.59106, 157.62329, 119.78149, 396.72852, 396.72852, 396.72852, 396.72852, 193.17627, 396.72852, 52.03247
10118.00000, 49.13330, 157.62329, 118.86597, 396.72852, 396.72852, 396.72852, 396.72852, 190.58228, 396.72852, 53.25317
10245.00000, 51.11694, 162.50610, 122.83325, 396.72852, 396.72852, 396.72852, 396.72852, 201.72119, 396.72852, 56.15234
10372.00000, 52.94800, 165.40527, 125.73242, 396.72852, 396.72852, 396.72852, 396.72852, 202.63672, 396.72852, 54.32129
10498.00000, 51.26953, 158.53882, 121.91772, 396.72852, 396.72852, 396.72852, 396.72852, 198.36426, 396.72852, 55.23682
10626.00000, 50.20142, 157.62329, 120.84961, 396.72852, 396.72852, 396.72852, 396.72852, 196.83838, 396.72852, 53.71094
10753.00000, 50.20142, 153.04565, 118.56079, 393.52417, 396.72852, 396.72852, 396.72852, 197.29614, 396.72852, 55.23682
10879.00000, 48.82813, 149.68872, 115.66162, 386.81030, 396.72852, 396.72852, 396.72852, 195.46509, 396.72852, 55.23682
11005.00000, 50.81177, 159.75952, 121.45996, 396.72852, 396.72852, 396.72852, 396.72852, 206.60400, 396.72852, 56.45752
11132.00000, 51.11694, 158.53882, 121.91772, 396.72852, 396.72852, 396.72852, 396.72852, 204.46777, 396.72852, 57.37305
11260.00000, 52.64282, 162.35352, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 210.41870, 396.72852, 58.59375
11387.00000, 52.64282, 162.50610, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 209.65576, 396.72852, 59.96704
11515.00000, 51.42212, 158.38623, 121.45996, 396.72852, 396.72852, 396.72852, 396.72852, 205.38330, 396.72852, 59.81445
11640.00000, 51.87988, 158.69141, 121.91772, 396.72852, 396.72852, 396.72852, 396.72852, 212.40234, 396.72852, 59.20410
11766.00000, 52.18506, 160.98022, 122.83325, 396.72852, 396.72852, 396.72852, 396.72852, 211.63940, 396.72852, 59.35669
11892.00000, 52.94800, 160.52246, 123.74878, 396.72852, 396.72852, 396.72852, 396.72852, 214.23340, 396.72852, 57.52563
12020.00000, 52.49023, 160.82764, 121.76514, 396.72852, 396.72852, 396.72852, 396.72852, 210.87646, 396.72852, 58.89893
12147.00000, 52.18506, 159.14917, 120.69702, 396.72852, 396.72852, 396.72852, 396.72852, 210.41870, 396.72852, 59.20410
12274.00000, 52.94800, 158.69141, 121.15479, 396.72852, 396.72852, 396.72852, 396.72852, 210.41870, 396.72852, 59.81445
12402.00000, 52.18506, 156.55518, 120.23926, 396.72852, 396.72852, 396.72852, 396.72852, 208.43506, 396.72852, 60.57739
12528.00000, 53.25317, 160.21729, 121.61255, 396.72852, 396.72852, 396.72852, 396.72852, 214.38599, 396.72852, 59.81445
12656.00000, 52.49023, 157.16553, 121.15479, 396.72852, 396.72852, 396.72852, 396.72852, 212.40234, 396.72852, 60.11963
12783.00000, 51.42212, 153.96118, 118.56079, 396.72852, 396.72852, 396.72852, 396.72852, 211.48682, 396.72852, 61.03516
12909.00000, 51.11694, 155.02930, 117.79785, 396.72852, 396.72852, 396.72852, 396.72852, 209.96094, 396.72852, 59.81445
13036.00000, 50.65918, 151.82495, 116.42456, 393.82935, 396.72852, 396.72852, 396.72852, 210.87646, 396.72852, 59.50928
13162.00000, 50.96436, 152.58789, 117.18750, 396.11816, 396.72852, 396.72852, 396.72852, 210.72388, 396.72852, 59.96704
13290.00000, 52.03247, 154.26636, 119.47632, 396.72852, 396.72852, 396.72852, 396.72852, 214.69116, 396.72852, 60.72998
13417.00000, 52.64282, 156.25000, 120.54443, 396.72852, 396.72852, 396.72852, 396.72852, 214.84375, 396.72852, 62.10327
13545.00000, 52.33765, 153.65601, 119.17114, 396.72852, 396.72852, 396.72852, 396.72852, 214.84375, 396.72852, 62.10327
13672.00000, 52.64282, 153.04565, 120.08667, 396.72852, 396.72852, 396.72852, 396.72852, 213.47046, 396.72852, 61.03516
13799.00000, 53.10059, 155.79224, 120.54443, 396.72852, 396.72852, 396.72852, 396.72852, 217.43774, 396.72852, 60.88257
13927.00000, 52.49023, 155.02930, 119.01855, 396.72852, 396.72852, 396.72852, 396.72852, 216.21704, 396.72852, 61.79810
14054.00000, 52.18506, 153.96118, 118.40820, 396.72852, 396.72852, 396.72852, 396.72852, 216.82739, 396.72852, 62.10327
14182.00000, 52.18506, 153.19824, 119.17114, 396.72852, 396.72852, 396.72852, 396.72852, 216.21704, 396.72852, 61.79810
14309.00000, 52.18506, 156.25000, 118.71338, 396.72852, 396.72852, 396.72852, 396.72852, 219.26880, 396.72852, 61.34033
14437.00000, 52.94800, 155.02930, 119.93408, 396.72852, 396.72852, 396.72852, 396.72852, 218.81104, 396.72852, 61.95068
14564.00000, 52.94800, 157.31812, 121.00220, 396.72852, 396.72852, 396.72852, 396.72852, 220.64209, 396.72852, 63.01880
14692.00000, 53.10059, 157.31812, 121.15479, 396.72852, 396.72852, 396.72852, 396.72852, 221.40503, 396.72852, 63.32397
14819.00000, 53.86353, 156.55518, 121.30737, 396.72852, 396.72852, 396.72852, 396.72852, 221.25244, 396.72852, 63.01880
14946.00000, 53.71094, 157.77588, 120.69702, 396.72852, 396.72852, 396.72852, 396.72852, 223.69385, 396.72852, 62.40845
15074.00000, 54.01611, 159.45435, 121.30737, 396.72852, 396.72852, 396.72852, 396.72852, 224.45679, 396.72852, 63.01880
15201.00000, 54.01611, 158.99658, 121.76514, 396.72852, 396.72852, 396.72852, 396.72852, 225.06714, 396.72852, 63.93433
15327.00000, 54.47388, 161.59058, 122.07031, 396.72852, 396.72852, 396.72852, 396.72852, 225.52490, 396.72852, 64.08691
15455.00000, 54.47388, 158.84399, 121.76514, 396.72852, 396.72852, 396.72852, 396.72852, 223.84644, 396.72852, 64.54468
15582.00000, 53.86353, 160.06470, 121.45996, 396.72852, 396.72852, 396.72852, 396.72852, 223.23608, 396.72852, 64.69727
15710.00000, 53.86353, 158.38623, 121.45996, 396.72852, 396.72852, 396.72852, 396.72852, 225.67749, 396.72852, 65.46021
15837.00000, 53.55835, 157.16553, 120.23926, 396.72852, 396.72852, 396.72852, 396.72852, 220.94727, 396.72852, 64.08691
15964.00000, 53.25317, 154.87671, 118.25562, 396.72852, 396.72852, 396.72852, 396.72852, 220.79468, 396.72852, 63.17139
16092.00000, 53.55835, 154.87671, 118.71338, 396.72852, 396.72852, 396.72852, 396.72852, 220.03174, 396.72852, 62.25586
16219.00000, 53.40576, 156.09741, 118.56079, 396.72852, 396.72852, 396.72852, 396.72852, 220.79468, 396.72852, 62.10327
16347.00000, 53.40576, 155.79224, 119.01855, 396.72852, 396.72852, 396.72852, 396.72852, 220.79468, 396.72852, 62.56104
16474.00000, 53.40576, 156.25000, 119.62891, 396.72852, 396.72852, 396.72852, 396.72852, 222.47314, 396.72852, 62.86621
16600.00000, 54.32129, 158.99658, 121.76514, 396.72852, 396.72852, 396.72852, 396.72852, 226.28784, 396.72852, 64.39209
16727.00000, 55.38940, 162.04834, 123.59619, 396.72852, 396.72852, 396.72852, 396.72852, 228.88184, 396.72852, 65.91797
16855.00000, 56.15234, 162.81128, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 230.10254, 396.72852, 66.68091
16982.00000, 55.84717, 162.96387, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 229.33960, 396.72852, 67.29126
17110.00000, 55.69458, 162.50610, 124.35913, 396.72852, 396.72852, 396.72852, 396.72852, 228.57666, 396.72852, 66.22314
17237.00000, 55.69458, 161.74316, 122.98584, 396.72852, 396.72852, 396.72852, 396.72852, 227.66113, 396.72852, 65.00244
17365.00000, 55.54199, 161.43799, 122.68066, 396.72852, 396.72852, 396.72852, 396.72852, 225.37231, 396.72852, 65.76538
17491.00000, 55.84717, 162.35352, 123.29102, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 65.46021
17618.00000, 56.15234, 164.18457, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 229.64478, 396.72852, 66.37573
17746.00000, 56.15234, 164.18457, 124.51172, 396.72852, 396.72852, 396.72852, 396.72852, 228.11890, 396.72852, 66.52832
17873.00000, 55.54199, 162.20093, 122.98584, 396.72852, 396.72852, 396.72852, 396.72852, 224.76196, 396.72852, 66.07056
18000.00000, 54.32129, 159.30176, 120.39185, 396.72852, 396.72852, 396.72852, 396.72852, 221.25244, 396.72852, 64.54468
18128.00000, 54.93164, 159.30176, 120.69702, 396.72852, 396.72852, 396.72852, 396.72852, 224.45679, 396.72852, 64.08691
18255.00000, 55.23682, 160.52246, 122.07031, 396.72852, 396.72852, 396.72852, 396.72852, 222.62573, 396.72852, 65.76538
18381.00000, 54.47388, 159.45435, 121.15479, 396.72852, 396.72852, 396.72852, 396.72852, 223.08350, 396.72852, 65.30762
18509.00000, 55.08423, 160.67505, 121.76514, 396.72852, 396.72852, 396.72852, 396.72852, 225.83008, 396.72852, 64.84985
18636.00000, 54.62646, 159.14917, 120.69702, 396.72852, 396.72852, 396.72852, 396.72852, 222.01538, 396.72852, 64.54468
18762.00000, 53.86353, 157.01294, 119.32373, 396.72852, 396.72852, 396.72852, 396.72852, 221.40503, 396.72852, 63.47656
