Time, Value
0.00000, 136.00000
1.00000, 315.00000
2.00000, 214.00000
10.00000, 214.00000
31.00000, 213.00000
53.00000, 213.00000
75.00000, 212.00000
97.00000, 211.00000
118.00000, 211.00000
142.00000, 210.00000
164.00000, 209.00000
187.00000, 208.00000
210.00000, 209.00000
233.00000, 207.00000
255.00000, 207.00000
279.00000, 207.00000
301.00000, 207.00000
324.00000, 206.00000
348.00000, 207.00000
370.00000, 206.00000
393.00000, 206.00000
416.00000, 205.00000
439.00000, 205.00000
461.00000, 205.00000
485.00000, 204.00000
507.00000, 204.00000
530.00000, 204.00000
553.00000, 203.00000
576.00000, 204.00000
599.00000, 203.00000
622.00000, 203.00000
645.00000, 203.00000
668.00000, 203.00000
691.00000, 201.00000
713.00000, 202.00000
737.00000, 202.00000
759.00000, 202.00000
782.00000, 202.00000
805.00000, 202.00000
828.00000, 202.00000
850.00000, 201.00000
874.00000, 201.00000
896.00000, 201.00000
919.00000, 201.00000
942.00000, 202.00000
965.00000, 201.00000
988.00000, 201.00000
1011.00000, 200.00000
1035.00000, 200.00000
1058.00000, 201.00000
1083.00000, 200.00000
1106.00000, 201.00000
1131.00000, 200.00000
1154.00000, 201.00000
1178.00000, 201.00000
1203.00000, 200.00000
1226.00000, 200.00000
1250.00000, 200.00000
1274.00000, 199.00000
1298.00000, 199.00000
1321.00000, 200.00000
1346.00000, 200.00000
1369.00000, 200.00000
1393.00000, 200.00000
1418.00000, 199.00000
1441.00000, 199.00000
1466.00000, 200.00000
1489.00000, 199.00000
1513.00000, 199.00000
1537.00000, 200.00000
1561.00000, 199.00000
1585.00000, 199.00000
1609.00000, 199.00000
1633.00000, 200.00000
1656.00000, 199.00000
1681.00000, 199.00000
1704.00000, 199.00000
1728.00000, 199.00000
1752.00000, 200.00000
1776.00000, 199.00000
1801.00000, 199.00000
1824.00000, 199.00000
1848.00000, 199.00000
1872.00000, 198.00000
1896.00000, 196.00000
1919.00000, 197.00000
1944.00000, 198.00000
1968.00000, 198.00000
1991.00000, 198.00000
2016.00000, 198.00000
2039.00000, 197.00000
2064.00000, 195.00000
2087.00000, 196.00000
2111.00000, 197.00000
2135.00000, 199.00000
2159.00000, 198.00000
2183.00000, 198.00000
2207.00000, 196.00000
2231.00000, 196.00000
2254.00000, 198.00000
2279.00000, 198.00000
2302.00000, 198.00000
2326.00000, 197.00000
2350.00000, 197.00000
2374.00000, 197.00000
2399.00000, 197.00000
2422.00000, 197.00000
2446.00000, 197.00000
2470.00000, 196.00000
2494.00000, 197.00000
2517.00000, 196.00000
2542.00000, 197.00000
2566.00000, 198.00000
2589.00000, 196.00000
2614.00000, 198.00000
2637.00000, 197.00000
2662.00000, 196.00000
2685.00000, 197.00000
2709.00000, 196.00000
2733.00000, 197.00000
2757.00000, 196.00000
2781.00000, 197.00000
2805.00000, 197.00000
2829.00000, 196.00000
2852.00000, 196.00000
2877.00000, 195.00000
2900.00000, 196.00000
2924.00000, 195.00000
2949.00000, 196.00000
2972.00000, 196.00000
2997.00000, 197.00000
3020.00000, 195.00000
3044.00000, 197.00000
3068.00000, 196.00000
3092.00000, 197.00000
3115.00000, 196.00000
3140.00000, 197.00000
3164.00000, 195.00000
3187.00000, 197.00000
3212.00000, 197.00000
3235.00000, 197.00000
3259.00000, 197.00000
3283.00000, 196.00000
3307.00000, 196.00000
3331.00000, 197.00000
3355.00000, 196.00000
3379.00000, 196.00000
3403.00000, 197.00000
3427.00000, 197.00000
3450.00000, 197.00000
3475.00000, 196.00000
3498.00000, 196.00000
3522.00000, 195.00000
3547.00000, 196.00000
3570.00000, 197.00000
3595.00000, 197.00000
3618.00000, 196.00000
3642.00000, 197.00000
3666.00000, 197.00000
3690.00000, 197.00000
3713.00000, 196.00000
3738.00000, 197.00000
3762.00000, 196.00000
3785.00000, 196.00000
3810.00000, 196.00000
3833.00000, 196.00000
3857.00000, 196.00000
3881.00000, 197.00000
3905.00000, 196.00000
3929.00000, 197.00000
3953.00000, 196.00000
3977.00000, 196.00000
4001.00000, 196.00000
4025.00000, 196.00000
4048.00000, 196.00000
4073.00000, 196.00000
4096.00000, 196.00000
4120.00000, 196.00000
4145.00000, 195.00000
4168.00000, 196.00000
4193.00000, 196.00000
4216.00000, 195.00000
4240.00000, 196.00000
4264.00000, 196.00000
4288.00000, 196.00000
4311.00000, 195.00000
4336.00000, 197.00000
4360.00000, 195.00000
4383.00000, 196.00000
4408.00000, 196.00000
4431.00000, 196.00000
4455.00000, 195.00000
4479.00000, 196.00000
4503.00000, 195.00000
4528.00000, 196.00000
4551.00000, 196.00000
4575.00000, 195.00000
4599.00000, 196.00000
4623.00000, 196.00000
4646.00000, 195.00000
4671.00000, 197.00000
4694.00000, 196.00000
4718.00000, 196.00000
4743.00000, 196.00000
4766.00000, 196.00000
4790.00000, 196.00000
4814.00000, 195.00000
4838.00000, 196.00000
4862.00000, 196.00000
4886.00000, 196.00000
4909.00000, 195.00000
4934.00000, 196.00000
4958.00000, 196.00000
4981.00000, 196.00000
5006.00000, 196.00000
5029.00000, 195.00000
5053.00000, 196.00000
5077.00000, 196.00000
5101.00000, 195.00000
5126.00000, 196.00000
5149.00000, 196.00000
5173.00000, 196.00000
5197.00000, 196.00000
5221.00000, 195.00000
5244.00000, 195.00000
5269.00000, 196.00000
5292.00000, 195.00000
5316.00000, 195.00000
5341.00000, 196.00000
5364.00000, 195.00000
5388.00000, 195.00000
5412.00000, 196.00000
5436.00000, 195.00000
5460.00000, 196.00000
5484.00000, 196.00000
5507.00000, 195.00000
5532.00000, 195.00000
5556.00000, 196.00000
5579.00000, 195.00000
5604.00000, 195.00000
5627.00000, 196.00000
5651.00000, 195.00000
5675.00000, 195.00000
5699.00000, 195.00000
5724.00000, 195.00000
5747.00000, 195.00000
5771.00000, 195.00000
5795.00000, 195.00000
5819.00000, 195.00000
5842.00000, 195.00000
5867.00000, 196.00000
5890.00000, 195.00000
5914.00000, 195.00000
5939.00000, 195.00000
5962.00000, 195.00000
5986.00000, 196.00000
6010.00000, 195.00000
6034.00000, 195.00000
6058.00000, 195.00000
6082.00000, 195.00000
6105.00000, 195.00000
6130.00000, 195.00000
6154.00000, 195.00000
6177.00000, 195.00000
6202.00000, 196.00000
6225.00000, 195.00000
6249.00000, 195.00000
6273.00000, 195.00000
6297.00000, 195.00000
6321.00000, 195.00000
6345.00000, 195.00000
6369.00000, 195.00000
6393.00000, 195.00000
6417.00000, 195.00000
6440.00000, 195.00000
6465.00000, 195.00000
6488.00000, 195.00000
6512.00000, 195.00000
6537.00000, 194.00000
6560.00000, 195.00000
6584.00000, 195.00000
6608.00000, 194.00000
6632.00000, 194.00000
6655.00000, 195.00000
6680.00000, 195.00000
6704.00000, 195.00000
6728.00000, 195.00000
6752.00000, 195.00000
6775.00000, 195.00000
6800.00000, 195.00000
6823.00000, 194.00000
6847.00000, 194.00000
6871.00000, 194.00000
6895.00000, 195.00000
6919.00000, 195.00000
6943.00000, 194.00000
6967.00000, 195.00000
6991.00000, 194.00000
7015.00000, 194.00000
7038.00000, 195.00000
7063.00000, 195.00000
7086.00000, 195.00000
7110.00000, 193.00000
7135.00000, 194.00000
7158.00000, 195.00000
7182.00000, 195.00000
7206.00000, 194.00000
7230.00000, 195.00000
7254.00000, 195.00000
7278.00000, 195.00000
7302.00000, 193.00000
7326.00000, 194.00000
7350.00000, 194.00000
7373.00000, 195.00000
7398.00000, 194.00000
7421.00000, 194.00000
7445.00000, 195.00000
7469.00000, 195.00000
7493.00000, 194.00000
7517.00000, 194.00000
7541.00000, 194.00000
7565.00000, 195.00000
7589.00000, 194.00000
7613.00000, 194.00000
7636.00000, 194.00000
7661.00000, 194.00000
7685.00000, 194.00000
7708.00000, 195.00000
7733.00000, 194.00000
7756.00000, 194.00000
7780.00000, 194.00000
7804.00000, 194.00000
7828.00000, 194.00000
7851.00000, 194.00000
7876.00000, 194.00000
7900.00000, 194.00000
7924.00000, 194.00000
7948.00000, 194.00000
7971.00000, 195.00000
7996.00000, 194.00000
8019.00000, 194.00000
8043.00000, 194.00000
8067.00000, 195.00000
8091.00000, 194.00000
8115.00000, 194.00000
8139.00000, 194.00000
8163.00000, 195.00000
8187.00000, 193.00000
8211.00000, 194.00000
8234.00000, 194.00000
8259.00000, 194.00000
8283.00000, 193.00000
8306.00000, 194.00000
8331.00000, 194.00000
8354.00000, 193.00000
8378.00000, 195.00000
8402.00000, 194.00000
8426.00000, 194.00000
8449.00000, 194.00000
8474.00000, 194.00000
8498.00000, 194.00000
8522.00000, 193.00000
8546.00000, 194.00000
8569.00000, 194.00000
8594.00000, 193.00000
8617.00000, 193.00000
8641.00000, 194.00000
8665.00000, 194.00000
8689.00000, 194.00000
8713.00000, 194.00000
8737.00000, 193.00000
8761.00000, 194.00000
8785.00000, 193.00000
8809.00000, 194.00000
8832.00000, 193.00000
8857.00000, 194.00000
8881.00000, 193.00000
8904.00000, 194.00000
8929.00000, 193.00000
8952.00000, 193.00000
