,
Time, v, b, c, g, gy, y, o, r, cl, nir
10215.00000, 20.75195, 78.88794, 88.19580, 145.72144, 55.84717, 28.07617, 37.99438, 58.13599, 201.11084, 8.85010
10336.00000, 19.98901, 77.20947, 89.56909, 153.96118, 55.99976, 26.85547, 37.53662, 56.45752, 205.84106, 9.46045
10453.00000, 18.61572, 71.25854, 90.33203, 160.82764, 57.83081, 25.32959, 36.77368, 55.99976, 214.08081, 9.76563
10574.00000, 17.08984, 64.08691, 90.48462, 166.62598, 58.59375, 24.71924, 34.63745, 53.71094, 217.13257, 9.76563
10694.00000, 18.46313, 67.44385, 102.84424, 206.45142, 67.59644, 26.39771, 36.01074, 56.76270, 235.29053, 10.68115
10816.00000, 18.61572, 68.66455, 106.20117, 225.83008, 72.78442, 27.46582, 37.53662, 58.13599, 250.70190, 10.98633
10939.00000, 17.70020, 66.37573, 108.33740, 235.44312, 70.64819, 25.78735, 36.01074, 53.86353, 240.93628, 10.68115
11060.00000, 18.31055, 66.22314, 112.30469, 244.29321, 80.26123, 28.38135, 38.60474, 59.96704, 273.59009, 12.20703
11182.00000, 19.37866, 70.95337, 120.23926, 269.31763, 87.58545, 30.82275, 41.35132, 62.71362, 295.41016, 13.12256
11302.00000, 18.92090, 68.05420, 117.95044, 272.21680, 84.83887, 28.68652, 39.82544, 58.74634, 277.09961, 12.51221
11424.00000, 18.61572, 65.46021, 117.34009, 271.30127, 86.66992, 29.29688, 40.58838, 60.42480, 289.30664, 12.81738
11546.00000, 18.92090, 68.05420, 119.62891, 274.04785, 86.05957, 29.75464, 41.80908, 61.34033, 278.47290, 12.81738
11669.00000, 17.39502, 64.69727, 100.86060, 221.40503, 69.73267, 26.24512, 36.62109, 54.93164, 217.89551, 10.07080
11791.00000, 16.78467, 62.40845, 101.62354, 220.03174, 79.34570, 28.68652, 39.97803, 60.88257, 245.97168, 11.29150
11913.00000, 16.93726, 61.03516, 102.38647, 236.96899, 84.07593, 31.73828, 41.35132, 58.13599, 267.48657, 11.90186
12034.00000, 20.59937, 77.36206, 120.54443, 281.52466, 105.43823, 39.82544, 50.35400, 66.83350, 319.67163, 13.73291
12157.00000, 23.04077, 83.92334, 130.31006, 311.88965, 109.25293, 40.43579, 49.89624, 66.07056, 321.19751, 14.03809
12280.00000, 22.43042, 81.17676, 125.27466, 320.28198, 121.76514, 45.01343, 54.47388, 70.49561, 337.52441, 14.95361
12403.00000, 24.56665, 89.41650, 137.02393, 346.67969, 126.34277, 46.99707, 56.30493, 70.64819, 343.62793, 15.25879
12525.00000, 22.88818, 82.70264, 128.17383, 322.72339, 127.25830, 45.16602, 56.30493, 69.42749, 354.30908, 16.78467
12649.00000, 25.17700, 89.11133, 137.78687, 341.33911, 126.19019, 47.91260, 56.91528, 73.08960, 327.45361, 14.64844
12772.00000, 24.56665, 89.56909, 134.12476, 332.64160, 128.78418, 51.57471, 60.42480, 75.37842, 332.48901, 15.25879
12895.00000, 22.73560, 83.31299, 120.54443, 303.49731, 119.32373, 45.16602, 57.06787, 68.20679, 307.92236, 14.95361
13019.00000, 24.10889, 87.28027, 130.61523, 318.45093, 119.93408, 46.69189, 57.06787, 69.42749, 316.77246, 14.64844
13141.00000, 22.27783, 79.19312, 126.19019, 314.78882, 121.45996, 45.31860, 55.38940, 69.88525, 334.01489, 15.25879
13263.00000, 20.14160, 75.83618, 119.17114, 312.95776, 112.76245, 42.11426, 51.26953, 66.37573, 311.58447, 14.34326
13387.00000, 20.14160, 72.93701, 117.34009, 302.58179, 113.06763, 43.48755, 51.87988, 68.35938, 300.44556, 14.03809
13510.00000, 18.46313, 65.76538, 109.71069, 278.77808, 105.74341, 39.52026, 50.04883, 62.10327, 302.27661, 13.73291
13633.00000, 19.22607, 71.25854, 115.50903, 297.85156, 114.13574, 43.48755, 53.40576, 68.05420, 309.29565, 14.03809
13757.00000, 19.22607, 70.19043, 115.05127, 300.44556, 114.89868, 43.48755, 54.47388, 67.13867, 310.05859, 14.03809
13880.00000, 19.68384, 70.49561, 118.71338, 309.60083, 117.64526, 44.40308, 55.08423, 69.42749, 315.24658, 14.34326
14003.00000, 19.37866, 69.27490, 115.96680, 308.53271, 118.71338, 45.31860, 54.16870, 70.80078, 308.38013, 14.34326
14123.00000, 19.53125, 70.03784, 118.56079, 313.11035, 122.22290, 46.38672, 56.61011, 71.41113, 312.19482, 14.34326
14247.00000, 19.68384, 73.08960, 121.76514, 324.24927, 126.64795, 47.91260, 59.50928, 74.00513, 322.26563, 14.95361
14371.00000, 19.37866, 73.39478, 120.08667, 324.24927, 124.35913, 47.30225, 58.59375, 74.00513, 315.55176, 14.49585
14494.00000, 18.92090, 69.88525, 119.17114, 316.46729, 121.00220, 45.77637, 56.91528, 71.10596, 322.87598, 14.95361
14616.00000, 17.85278, 66.07056, 114.59351, 300.90332, 117.03491, 45.16602, 55.23682, 70.64819, 315.24658, 14.34326
14740.00000, 17.85278, 65.30762, 113.22021, 304.56543, 115.81421, 43.64014, 55.38940, 69.73267, 332.79419, 15.25879
14863.00000, 17.08984, 58.89893, 110.62622, 278.01514, 110.01587, 41.35132, 51.87988, 65.91797, 302.73438, 14.03809
14985.00000, 16.47949, 62.10327, 108.33740, 296.93604, 111.84692, 44.09790, 52.94800, 71.56372, 274.81079, 13.27515
15107.00000, 16.17432, 59.20410, 105.89600, 290.67993, 107.42188, 42.26685, 51.11694, 68.20679, 306.24390, 14.34326
15228.00000, 15.86914, 57.52563, 104.06494, 278.47290, 109.25293, 42.11426, 52.18506, 66.52832, 297.08862, 13.73291
15351.00000, 16.63208, 61.49292, 107.11670, 296.63086, 115.66162, 45.92896, 56.30493, 72.17407, 308.99048, 14.34326
15473.00000, 16.63208, 59.50928, 107.11670, 285.33936, 116.42456, 46.69189, 55.99976, 71.56372, 287.17041, 13.58032
15596.00000, 17.24243, 62.10327, 110.62622, 300.90332, 119.01855, 47.45483, 57.06787, 73.54736, 296.47827, 14.34326
15720.00000, 16.02173, 57.37305, 102.23389, 278.77808, 113.37280, 43.64014, 55.23682, 66.68091, 287.62817, 14.03809
15842.00000, 15.71655, 55.99976, 100.25024, 270.23315, 111.23657, 43.79272, 53.40576, 68.35938, 275.26855, 13.12256
15963.00000, 15.86914, 55.99976, 100.40283, 281.21948, 113.52539, 45.77637, 55.69458, 69.73267, 285.49194, 14.03809
16086.00000, 15.56396, 56.15234, 100.55542, 283.66089, 117.49268, 46.53931, 57.22046, 71.10596, 294.79980, 14.34326
16208.00000, 16.47949, 58.59375, 104.52271, 292.81616, 124.66431, 50.04883, 60.42480, 75.22583, 303.80249, 14.34326
16331.00000, 17.08984, 61.03516, 107.42188, 300.59814, 126.95313, 51.26953, 61.64551, 75.98877, 310.21118, 14.95361
16454.00000, 16.78467, 59.81445, 105.89600, 293.27393, 125.57983, 50.96436, 61.34033, 74.61548, 299.68262, 14.64844
16575.00000, 16.47949, 57.98340, 102.99683, 288.08594, 123.74878, 50.50659, 60.57739, 73.39478, 304.41284, 14.95361
16700.00000, 16.47949, 58.44116, 102.99683, 288.69629, 124.96948, 52.03247, 61.79810, 74.31030, 303.80249, 14.64844
16823.00000, 16.78467, 59.35669, 104.52271, 293.88428, 128.63159, 53.55835, 63.62915, 76.14136, 316.16211, 15.25879
16946.00000, 16.78467, 59.81445, 104.52271, 296.78345, 129.24194, 54.32129, 64.39209, 76.29395, 319.97681, 15.56396
17070.00000, 16.63208, 58.89893, 103.14941, 292.35840, 130.61523, 55.23682, 65.00244, 77.36206, 313.11035, 15.25879
17191.00000, 16.63208, 59.20410, 102.84424, 295.86792, 132.59888, 55.38940, 66.68091, 77.05688, 319.36646, 15.56396
17313.00000, 16.47949, 57.83081, 102.23389, 289.45923, 132.44629, 55.54199, 65.91797, 76.75171, 309.75342, 15.25879
17434.00000, 16.32690, 56.76270, 100.70801, 284.42383, 130.31006, 55.69458, 64.23950, 76.44653, 299.53003, 14.95361
17558.00000, 16.32690, 58.13599, 101.47095, 292.66357, 132.59888, 57.98340, 66.22314, 78.58276, 304.71802, 15.56396
17681.00000, 16.17432, 57.37305, 99.63989, 286.40747, 131.98853, 57.06787, 66.37573, 76.59912, 306.85425, 15.25879
17803.00000, 16.32690, 56.91528, 100.25024, 287.78076, 134.58252, 58.59375, 67.74902, 77.97241, 307.76978, 15.25879
17927.00000, 16.17432, 56.15234, 98.41919, 283.96606, 131.37817, 58.13599, 66.83350, 77.66724, 304.87061, 14.95361
18048.00000, 16.02173, 55.38940, 97.19849, 281.98242, 130.61523, 57.83081, 66.37573, 77.36206, 301.36108, 14.95361
18168.00000, 15.41138, 53.40576, 94.75708, 273.43750, 129.39453, 57.06787, 66.07056, 75.53101, 298.15674, 14.95361
18291.00000, 15.41138, 53.86353, 94.14673, 277.55737, 131.07300, 58.89893, 67.29126, 76.90430, 305.93872, 15.25879
18412.00000, 15.56396, 55.23682, 95.97778, 282.59277, 136.87134, 59.96704, 70.03784, 78.88794, 309.60083, 15.25879
18535.00000, 15.71655, 55.99976, 96.89331, 288.84888, 136.41357, 61.34033, 70.80078, 78.73535, 306.39648, 15.56396
18657.00000, 15.71655, 54.32129, 94.90967, 281.67725, 133.20923, 61.18774, 69.73267, 77.51465, 303.03955, 15.25879
18776.00000, 15.41138, 54.01611, 93.84155, 280.60913, 135.19287, 61.49292, 70.19043, 78.27759, 303.19214, 14.95361
18898.00000, 15.56396, 53.86353, 94.29932, 277.55737, 137.63428, 62.56104, 71.41113, 79.04053, 305.63354, 15.25879
19018.00000, 15.86914, 55.84717, 96.13037, 287.01782, 142.36450, 65.30762, 74.31030, 81.32935, 314.02588, 15.86914
19141.00000, 16.02173, 56.45752, 96.74072, 289.30664, 145.11108, 66.83350, 75.68359, 82.09229, 320.58716, 16.17432
19262.00000, 16.32690, 57.52563, 98.26660, 292.81616, 148.16284, 68.81714, 77.51465, 83.46558, 326.23291, 16.47949
19381.00000, 16.32690, 57.06787, 97.19849, 291.29028, 148.46802, 69.27490, 77.97241, 83.46558, 322.41821, 16.17432
19505.00000, 16.32690, 57.22046, 97.04590, 291.44287, 150.45166, 70.34302, 79.49829, 84.07593, 325.62256, 16.17432
19623.00000, 16.32690, 57.06787, 96.43555, 289.30664, 149.38354, 71.25854, 79.19312, 83.61816, 321.19751, 16.17432
19747.00000, 16.32690, 56.61011, 95.67261, 287.32300, 150.60425, 72.32666, 79.80347, 84.22852, 319.97681, 16.32690
19869.00000, 16.32690, 56.61011, 95.82520, 291.13770, 153.35083, 73.08960, 81.48193, 84.68628, 329.58984, 17.08984
19992.00000, 16.32690, 56.76270, 95.36743, 292.96875, 153.96118, 74.00513, 82.24487, 85.29663, 329.13208, 17.08984
20113.00000, 16.02173, 55.69458, 94.29932, 284.42383, 152.13013, 73.39478, 81.32935, 84.07593, 322.26563, 16.47949
20234.00000, 15.86914, 55.08423, 93.23120, 284.11865, 151.67236, 73.54736, 81.32935, 84.83887, 323.02856, 16.47949
20355.00000, 15.56396, 53.55835, 91.24756, 283.05054, 151.97754, 73.39478, 81.78711, 84.07593, 324.09668, 16.47949
20474.00000, 15.71655, 54.62646, 92.16309, 285.49194, 153.35083, 74.61548, 83.46558, 84.99146, 325.77515, 16.78467
20595.00000, 15.71655, 53.86353, 91.40015, 283.35571, 152.13013, 75.53101, 82.55005, 84.83887, 322.57080, 16.47949
20718.00000, 15.56396, 53.86353, 91.70532, 282.74536, 155.48706, 76.29395, 84.83887, 86.05957, 326.84326, 16.78467
20837.00000, 15.56396, 54.16870, 91.55273, 284.42383, 157.92847, 77.05688, 85.44922, 85.90698, 326.69067, 17.08984
20961.00000, 15.56396, 53.25317, 90.33203, 285.49194, 158.99658, 78.58276, 87.12769, 84.68628, 333.40454, 17.08984
21082.00000, 15.71655, 53.10059, 89.72168, 281.98242, 156.86035, 79.19312, 87.12769, 85.14404, 336.30371, 17.39502
21202.00000, 15.86914, 53.55835, 91.24756, 278.77808, 161.13281, 80.10864, 88.65356, 87.43286, 336.45630, 17.39502
21324.00000, 15.86914, 53.86353, 90.78979, 282.44019, 161.59058, 81.63452, 89.56909, 88.50098, 334.16748, 17.39502
21446.00000, 15.86914, 54.62646, 91.40015, 287.47559, 163.57422, 83.16040, 90.33203, 89.56909, 335.23560, 17.39502
21569.00000, 15.86914, 54.16870, 90.94238, 286.10229, 164.64233, 83.61816, 90.63721, 89.56909, 338.13477, 17.70020
21691.00000, 15.86914, 53.71094, 90.48462, 284.42383, 163.87939, 84.22852, 91.24756, 88.65356, 337.37183, 17.70020
21813.00000, 15.86914, 53.10059, 89.56909, 282.89795, 164.03198, 84.68628, 91.40015, 88.95874, 335.23560, 17.70020
21934.00000, 15.86914, 53.40576, 89.72168, 284.11865, 164.79492, 86.21216, 92.16309, 89.87427, 340.27100, 17.70020
22055.00000, 15.86914, 53.40576, 89.41650, 284.57642, 165.25269, 87.12769, 93.23120, 90.33203, 339.81323, 17.70020
22178.00000, 15.71655, 52.79541, 88.50098, 281.52466, 165.40527, 86.21216, 93.38379, 89.26392, 336.76147, 17.70020
