Time, Value
16854.00000, 1004.00000
16879.00000, 1004.00000
16906.00000, 1004.00000
16932.00000, 1004.00000
16958.00000, 1003.00000
16984.00000, 1004.00000
17010.00000, 1003.00000
17036.00000, 1004.00000
17062.00000, 1004.00000
17087.00000, 1004.00000
17114.00000, 1004.00000
17140.00000, 1004.00000
17166.00000, 1004.00000
17192.00000, 1004.00000
17217.00000, 1004.00000
17244.00000, 1004.00000
17270.00000, 1004.00000
17296.00000, 1004.00000
17322.00000, 1004.00000
17347.00000, 1004.00000
17374.00000, 1003.00000
17400.00000, 1004.00000
17426.00000, 1004.00000
17452.00000, 1004.00000
17477.00000, 1004.00000
17504.00000, 1004.00000
17530.00000, 1004.00000
17556.00000, 1004.00000
17582.00000, 1004.00000
17608.00000, 1004.00000
17634.00000, 1004.00000
17660.00000, 1004.00000
17685.00000, 1004.00000
17712.00000, 1004.00000
17738.00000, 1004.00000
17764.00000, 1004.00000
17790.00000, 1003.00000
17815.00000, 1003.00000
17842.00000, 1004.00000
17868.00000, 1004.00000
17894.00000, 1004.00000
17920.00000, 1004.00000
17945.00000, 1004.00000
17972.00000, 1004.00000
17998.00000, 1004.00000
18024.00000, 1004.00000
18050.00000, 1004.00000
18075.00000, 1004.00000
18102.00000, 1004.00000
18128.00000, 1003.00000
18154.00000, 1004.00000
18180.00000, 1004.00000
18206.00000, 1004.00000
18232.00000, 1004.00000
18258.00000, 1004.00000
18283.00000, 1004.00000
18310.00000, 1004.00000
18336.00000, 1004.00000
18362.00000, 1004.00000
18388.00000, 1004.00000
18413.00000, 1004.00000
18440.00000, 1004.00000
18466.00000, 1004.00000
18492.00000, 1004.00000
18518.00000, 1004.00000
18543.00000, 1004.00000
18570.00000, 1004.00000
18596.00000, 1004.00000
18622.00000, 1004.00000
18648.00000, 1004.00000
18674.00000, 1003.00000
18700.00000, 1004.00000
18726.00000, 1004.00000
18751.00000, 1004.00000
18778.00000, 1004.00000
18804.00000, 1004.00000
18830.00000, 1004.00000
18856.00000, 1004.00000
18881.00000, 1004.00000
18908.00000, 1004.00000
18934.00000, 1004.00000
18960.00000, 1004.00000
18986.00000, 1004.00000
19011.00000, 1003.00000
19038.00000, 1003.00000
19064.00000, 1004.00000
19090.00000, 1004.00000
19116.00000, 1004.00000
19141.00000, 1004.00000
19168.00000, 1004.00000
19194.00000, 1004.00000
19220.00000, 1004.00000
19246.00000, 1004.00000
19272.00000, 1004.00000
19298.00000, 1004.00000
19324.00000, 1004.00000
19349.00000, 1004.00000
19376.00000, 1004.00000
19402.00000, 1004.00000
19428.00000, 1004.00000
19454.00000, 1004.00000
19479.00000, 1003.00000
19506.00000, 1004.00000
19532.00000, 1004.00000
19558.00000, 1003.00000
19584.00000, 1004.00000
19609.00000, 1004.00000
19636.00000, 1004.00000
19662.00000, 1003.00000
19688.00000, 1004.00000
19714.00000, 1004.00000
19739.00000, 1004.00000
19766.00000, 1004.00000
19792.00000, 1004.00000
19818.00000, 1004.00000
19844.00000, 1004.00000
19870.00000, 1004.00000
19896.00000, 1004.00000
19922.00000, 1004.00000
19947.00000, 1004.00000
19974.00000, 1004.00000
20000.00000, 1004.00000
20026.00000, 1003.00000
20052.00000, 1004.00000
20077.00000, 1004.00000
20104.00000, 1004.00000
20130.00000, 1003.00000
20156.00000, 1004.00000
20182.00000, 1004.00000
20207.00000, 1004.00000
20234.00000, 1004.00000
20260.00000, 1004.00000
20286.00000, 1004.00000
20312.00000, 1003.00000
20338.00000, 1003.00000
20364.00000, 1004.00000
20390.00000, 1004.00000
20415.00000, 1004.00000
20442.00000, 1004.00000
20468.00000, 1004.00000
20494.00000, 1004.00000
20520.00000, 1004.00000
20545.00000, 1004.00000
20572.00000, 1004.00000
20598.00000, 1004.00000
20624.00000, 1004.00000
20650.00000, 1004.00000
20675.00000, 1004.00000
20702.00000, 1004.00000
20728.00000, 1004.00000
20754.00000, 1004.00000
20780.00000, 1003.00000
20805.00000, 1004.00000
20832.00000, 1004.00000
20858.00000, 1004.00000
20884.00000, 1004.00000
20910.00000, 1004.00000
20936.00000, 1004.00000
20962.00000, 1004.00000
20988.00000, 1004.00000
21013.00000, 1004.00000
21040.00000, 1004.00000
21066.00000, 1004.00000
21092.00000, 1004.00000
21118.00000, 1004.00000
21143.00000, 1004.00000
21170.00000, 1004.00000
21196.00000, 1004.00000
21222.00000, 1004.00000
21248.00000, 1004.00000
21273.00000, 1004.00000
21300.00000, 1004.00000
21326.00000, 1004.00000
21352.00000, 1004.00000
21378.00000, 1004.00000
21403.00000, 1003.00000
21430.00000, 1004.00000
21456.00000, 1004.00000
21482.00000, 1004.00000
21508.00000, 1004.00000
21534.00000, 1004.00000
21560.00000, 1004.00000
21586.00000, 1004.00000
21611.00000, 1004.00000
21638.00000, 1003.00000
21664.00000, 1004.00000
21690.00000, 1004.00000
21716.00000, 1004.00000
21741.00000, 1004.00000
21768.00000, 1004.00000
21794.00000, 1004.00000
21820.00000, 1004.00000
21846.00000, 1004.00000
21871.00000, 1004.00000
21898.00000, 1004.00000
21924.00000, 1003.00000
21950.00000, 1004.00000
21976.00000, 1004.00000
22002.00000, 1003.00000
22028.00000, 1004.00000
22054.00000, 1004.00000
22079.00000, 1004.00000
22106.00000, 1004.00000
22132.00000, 1004.00000
22158.00000, 1003.00000
22184.00000, 1004.00000
22209.00000, 1004.00000
22236.00000, 1004.00000
22262.00000, 1004.00000
22288.00000, 1004.00000
22314.00000, 1004.00000
22339.00000, 1004.00000
22366.00000, 1004.00000
22392.00000, 1004.00000
22418.00000, 1004.00000
22444.00000, 1004.00000
22469.00000, 1004.00000
22496.00000, 1004.00000
22522.00000, 1004.00000
22548.00000, 1003.00000
22574.00000, 1004.00000
22600.00000, 1004.00000
22626.00000, 1004.00000
22652.00000, 1004.00000
22677.00000, 1004.00000
22704.00000, 1004.00000
22730.00000, 1004.00000
22756.00000, 1004.00000
22782.00000, 1004.00000
22807.00000, 1004.00000
22834.00000, 1004.00000
22860.00000, 1004.00000
22886.00000, 1004.00000
22912.00000, 1004.00000
22937.00000, 1004.00000
22964.00000, 1003.00000
22990.00000, 1004.00000
23016.00000, 1004.00000
23042.00000, 1004.00000
23067.00000, 1004.00000
23094.00000, 1003.00000
23120.00000, 1004.00000
23146.00000, 1004.00000
23172.00000, 1004.00000
23198.00000, 1004.00000
23224.00000, 1004.00000
23250.00000, 1004.00000
23275.00000, 1004.00000
23302.00000, 1004.00000
23328.00000, 1004.00000
23354.00000, 1004.00000
23380.00000, 1004.00000
23405.00000, 1004.00000
23432.00000, 1004.00000
23458.00000, 1004.00000
23484.00000, 1004.00000
23510.00000, 1004.00000
23535.00000, 1004.00000
23562.00000, 1004.00000
23588.00000, 1004.00000
23614.00000, 1004.00000
23640.00000, 1004.00000
23666.00000, 1004.00000
23692.00000, 1004.00000
23718.00000, 1004.00000
23743.00000, 1004.00000
23770.00000, 1004.00000
23796.00000, 1004.00000
23822.00000, 1004.00000
23848.00000, 1003.00000
23873.00000, 1004.00000
23900.00000, 1004.00000
23926.00000, 1004.00000
23952.00000, 1004.00000
23978.00000, 1004.00000
24003.00000, 1004.00000
24030.00000, 1003.00000
24056.00000, 1004.00000
24082.00000, 1004.00000
24108.00000, 1003.00000
24133.00000, 1004.00000
24160.00000, 1004.00000
24186.00000, 1003.00000
24212.00000, 1003.00000
24238.00000, 1004.00000
24264.00000, 1003.00000
24290.00000, 1004.00000
24316.00000, 1004.00000
24341.00000, 1004.00000
24368.00000, 1004.00000
24394.00000, 1004.00000
24420.00000, 1004.00000
24446.00000, 1004.00000
24471.00000, 1004.00000
24498.00000, 1003.00000
24524.00000, 1004.00000
24550.00000, 1004.00000
24576.00000, 1003.00000
24601.00000, 1004.00000
24628.00000, 1004.00000
24654.00000, 1004.00000
24680.00000, 1004.00000
24706.00000, 1004.00000
24731.00000, 1004.00000
24758.00000, 1004.00000
24784.00000, 1004.00000
24810.00000, 1004.00000
24836.00000, 1004.00000
24862.00000, 1004.00000
24888.00000, 1004.00000
24914.00000, 1003.00000
24939.00000, 1004.00000
24966.00000, 1004.00000
24992.00000, 1003.00000
25018.00000, 1004.00000
25044.00000, 1004.00000
25069.00000, 1003.00000
25096.00000, 1004.00000
25122.00000, 1004.00000
25148.00000, 1004.00000
25174.00000, 1004.00000
25199.00000, 1003.00000
25226.00000, 1004.00000
25252.00000, 1004.00000
25278.00000, 1004.00000
25304.00000, 1004.00000
25330.00000, 1003.00000
25356.00000, 1004.00000
25382.00000, 1004.00000
25407.00000, 1004.00000
25434.00000, 1004.00000
25460.00000, 1004.00000
25486.00000, 1004.00000
25512.00000, 1004.00000
25537.00000, 1003.00000
25564.00000, 1003.00000
25590.00000, 1004.00000
25616.00000, 1004.00000
25642.00000, 1004.00000
25667.00000, 1004.00000
25694.00000, 1004.00000
25720.00000, 1004.00000
25746.00000, 1004.00000
25772.00000, 1004.00000
25797.00000, 1004.00000
25824.00000, 1004.00000
25850.00000, 1004.00000
25876.00000, 1004.00000
25902.00000, 1004.00000
25928.00000, 1004.00000
25954.00000, 1004.00000
25980.00000, 1004.00000
26005.00000, 1004.00000
26032.00000, 1004.00000
26058.00000, 1004.00000
26084.00000, 1004.00000
26110.00000, 1004.00000
26135.00000, 1004.00000
26162.00000, 1004.00000
26188.00000, 1004.00000
26214.00000, 1004.00000
26240.00000, 1004.00000
26265.00000, 1004.00000
26292.00000, 1004.00000
26318.00000, 1004.00000
26344.00000, 1004.00000
26370.00000, 1004.00000
26395.00000, 1004.00000
26422.00000, 1004.00000
26448.00000, 1004.00000
26474.00000, 1004.00000
26500.00000, 1004.00000
26526.00000, 1004.00000
26552.00000, 1004.00000
26578.00000, 1004.00000
26603.00000, 1004.00000
26630.00000, 1004.00000
26656.00000, 1004.00000
26682.00000, 1004.00000
26708.00000, 1004.00000
26733.00000, 1004.00000
26760.00000, 1004.00000
26786.00000, 1004.00000
26812.00000, 1004.00000
26838.00000, 1004.00000
26863.00000, 1004.00000
26890.00000, 1003.00000
26916.00000, 1004.00000
26942.00000, 1004.00000
26968.00000, 1004.00000
26994.00000, 1004.00000
27020.00000, 1004.00000
27046.00000, 1003.00000
27071.00000, 1004.00000
27098.00000, 1004.00000
27124.00000, 1003.00000
27150.00000, 1003.00000
27176.00000, 1004.00000
27201.00000, 1004.00000
27228.00000, 1004.00000
27254.00000, 1004.00000
27280.00000, 1004.00000
27306.00000, 1004.00000
27331.00000, 1004.00000
27358.00000, 1003.00000
27384.00000, 1004.00000
27410.00000, 1004.00000
27436.00000, 1004.00000
27461.00000, 1004.00000
27488.00000, 1004.00000
27514.00000, 1004.00000
27540.00000, 1004.00000
