Time, Value
16174.00000, 897.00000
16198.00000, 896.00000
16223.00000, 896.00000
16249.00000, 896.00000
16273.00000, 896.00000
16298.00000, 896.00000
16323.00000, 895.00000
16348.00000, 895.00000
16374.00000, 895.00000
16398.00000, 895.00000
16423.00000, 895.00000
16448.00000, 894.00000
16473.00000, 894.00000
16497.00000, 894.00000
16523.00000, 894.00000
16548.00000, 894.00000
16573.00000, 893.00000
16598.00000, 893.00000
16622.00000, 893.00000
16648.00000, 893.00000
16673.00000, 893.00000
16697.00000, 892.00000
16723.00000, 892.00000
16747.00000, 892.00000
16773.00000, 892.00000
16797.00000, 891.00000
16822.00000, 891.00000
16848.00000, 891.00000
16872.00000, 891.00000
16897.00000, 891.00000
16922.00000, 891.00000
16947.00000, 890.00000
16973.00000, 890.00000
16997.00000, 890.00000
17022.00000, 890.00000
17047.00000, 889.00000
17072.00000, 889.00000
17096.00000, 889.00000
17122.00000, 889.00000
17147.00000, 888.00000
17172.00000, 888.00000
17197.00000, 888.00000
17221.00000, 888.00000
17247.00000, 887.00000
17272.00000, 887.00000
17296.00000, 887.00000
17322.00000, 887.00000
17346.00000, 886.00000
17372.00000, 886.00000
17397.00000, 886.00000
17421.00000, 886.00000
17447.00000, 886.00000
17471.00000, 886.00000
17496.00000, 885.00000
17521.00000, 885.00000
17546.00000, 885.00000
17572.00000, 885.00000
17596.00000, 884.00000
17621.00000, 884.00000
17646.00000, 884.00000
17671.00000, 884.00000
17696.00000, 884.00000
17721.00000, 883.00000
17746.00000, 883.00000
17771.00000, 883.00000
17796.00000, 883.00000
17820.00000, 882.00000
17846.00000, 882.00000
17871.00000, 882.00000
17895.00000, 882.00000
17921.00000, 881.00000
17945.00000, 881.00000
17971.00000, 881.00000
17996.00000, 881.00000
18020.00000, 881.00000
18046.00000, 880.00000
18070.00000, 880.00000
18095.00000, 880.00000
18120.00000, 880.00000
18145.00000, 879.00000
18171.00000, 879.00000
18195.00000, 879.00000
18220.00000, 879.00000
18245.00000, 879.00000
18270.00000, 879.00000
18295.00000, 878.00000
18320.00000, 878.00000
18345.00000, 878.00000
18370.00000, 878.00000
18395.00000, 877.00000
18420.00000, 877.00000
18445.00000, 877.00000
18470.00000, 877.00000
18494.00000, 876.00000
18520.00000, 876.00000
18544.00000, 876.00000
18570.00000, 876.00000
18595.00000, 876.00000
18619.00000, 875.00000
18645.00000, 875.00000
18669.00000, 875.00000
18694.00000, 875.00000
18720.00000, 874.00000
18744.00000, 874.00000
18770.00000, 874.00000
18794.00000, 874.00000
18819.00000, 873.00000
18844.00000, 873.00000
18869.00000, 873.00000
18894.00000, 872.00000
18919.00000, 872.00000
18944.00000, 872.00000
18969.00000, 872.00000
18994.00000, 871.00000
19019.00000, 871.00000
19044.00000, 871.00000
19069.00000, 871.00000
19093.00000, 870.00000
19119.00000, 870.00000
19143.00000, 870.00000
19169.00000, 870.00000
19194.00000, 869.00000
19218.00000, 869.00000
19244.00000, 869.00000
19268.00000, 869.00000
19293.00000, 868.00000
19319.00000, 868.00000
19343.00000, 868.00000
19369.00000, 868.00000
19393.00000, 867.00000
19418.00000, 867.00000
19444.00000, 867.00000
19468.00000, 866.00000
19493.00000, 866.00000
19518.00000, 866.00000
19543.00000, 866.00000
19568.00000, 865.00000
19593.00000, 865.00000
19618.00000, 865.00000
19643.00000, 865.00000
19668.00000, 865.00000
19692.00000, 864.00000
19718.00000, 864.00000
19743.00000, 864.00000
19768.00000, 863.00000
19793.00000, 863.00000
19817.00000, 863.00000
19843.00000, 863.00000
19867.00000, 862.00000
19892.00000, 862.00000
19918.00000, 862.00000
19942.00000, 862.00000
19968.00000, 861.00000
19992.00000, 861.00000
20017.00000, 861.00000
20043.00000, 861.00000
20067.00000, 860.00000
20092.00000, 860.00000
20117.00000, 860.00000
20142.00000, 860.00000
20167.00000, 859.00000
20192.00000, 859.00000
20217.00000, 859.00000
20242.00000, 859.00000
20267.00000, 858.00000
20291.00000, 858.00000
20317.00000, 858.00000
20342.00000, 858.00000
20367.00000, 857.00000
20392.00000, 857.00000
20416.00000, 857.00000
20442.00000, 857.00000
20466.00000, 856.00000
20491.00000, 856.00000
20517.00000, 856.00000
20541.00000, 856.00000
20567.00000, 855.00000
20591.00000, 855.00000
20616.00000, 855.00000
20642.00000, 854.00000
20666.00000, 854.00000
20691.00000, 854.00000
20716.00000, 854.00000
20741.00000, 853.00000
20767.00000, 853.00000
20791.00000, 853.00000
20816.00000, 853.00000
20841.00000, 853.00000
20866.00000, 852.00000
20890.00000, 852.00000
20916.00000, 852.00000
20941.00000, 852.00000
20966.00000, 851.00000
20991.00000, 851.00000
21015.00000, 851.00000
21041.00000, 851.00000
21066.00000, 850.00000
21090.00000, 850.00000
21116.00000, 850.00000
21140.00000, 850.00000
21166.00000, 849.00000
21190.00000, 849.00000
21215.00000, 849.00000
21241.00000, 848.00000
21265.00000, 848.00000
21290.00000, 848.00000
21315.00000, 848.00000
21340.00000, 848.00000
21366.00000, 847.00000
21390.00000, 847.00000
21415.00000, 847.00000
21440.00000, 847.00000
21465.00000, 846.00000
21489.00000, 846.00000
21515.00000, 846.00000
21540.00000, 846.00000
21565.00000, 845.00000
21590.00000, 845.00000
21614.00000, 845.00000
21640.00000, 845.00000
21665.00000, 844.00000
21689.00000, 844.00000
21715.00000, 844.00000
21739.00000, 844.00000
21765.00000, 844.00000
21789.00000, 843.00000
21814.00000, 843.00000
21840.00000, 843.00000
21864.00000, 842.00000
21889.00000, 842.00000
21914.00000, 842.00000
21939.00000, 842.00000
21965.00000, 841.00000
21989.00000, 841.00000
22014.00000, 841.00000
22039.00000, 841.00000
22064.00000, 840.00000
22088.00000, 840.00000
22114.00000, 840.00000
22139.00000, 840.00000
22164.00000, 839.00000
22189.00000, 839.00000
22213.00000, 839.00000
22239.00000, 839.00000
22264.00000, 838.00000
22288.00000, 838.00000
22314.00000, 838.00000
22338.00000, 838.00000
22364.00000, 837.00000
22389.00000, 837.00000
22413.00000, 837.00000
22439.00000, 837.00000
22463.00000, 836.00000
22488.00000, 836.00000
22513.00000, 836.00000
22538.00000, 836.00000
22564.00000, 835.00000
22588.00000, 835.00000
22613.00000, 835.00000
22638.00000, 835.00000
22663.00000, 834.00000
22688.00000, 834.00000
22713.00000, 834.00000
22738.00000, 834.00000
22763.00000, 833.00000
22788.00000, 833.00000
22812.00000, 833.00000
22838.00000, 833.00000
22863.00000, 832.00000
