Time, v, b, c, g, gy, y, o, r, cl, nir
6751.00000, 0.45776, 0.61035, 0.91553, 2.13623, 3.50952, 5.95093, 8.39233, 3.96729, 15.71655, 1.22070
6858.00000, 0.45776, 0.61035, 1.06812, 1.98364, 3.50952, 5.95093, 8.39233, 4.11987, 15.86914, 1.22070
6967.00000, 0.45776, 0.61035, 0.91553, 2.13623, 3.50952, 6.10352, 8.39233, 4.11987, 15.86914, 1.22070
7148.00000, 0.45776, 0.76294, 0.91553, 2.13623, 3.50952, 6.10352, 8.23975, 4.11987, 15.86914, 1.22070
7257.00000, 0.45776, 0.61035, 0.91553, 2.13623, 3.50952, 6.25610, 8.23975, 4.11987, 16.02173, 1.22070
7365.00000, 0.45776, 0.61035, 1.06812, 2.13623, 3.66211, 6.25610, 8.23975, 4.11987, 16.02173, 1.22070
7474.00000, 0.45776, 0.61035, 0.91553, 2.13623, 3.66211, 6.25610, 8.39233, 4.11987, 16.02173, 1.22070
7582.00000, 0.45776, 0.76294, 0.91553, 2.28882, 3.81470, 6.40869, 8.39233, 4.11987, 16.17432, 1.22070
7691.00000, 0.45776, 0.76294, 1.06812, 2.44141, 3.96729, 6.56128, 8.39233, 4.27246, 16.32690, 1.22070
7798.00000, 0.45776, 0.76294, 1.06812, 2.44141, 3.96729, 6.56128, 8.39233, 4.11987, 16.32690, 1.22070
7978.00000, 0.45776, 0.76294, 1.06812, 2.44141, 4.11987, 6.56128, 8.54492, 4.27246, 16.32690, 1.22070
8085.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 6.56128, 8.54492, 4.27246, 16.32690, 1.22070
8195.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.27246, 6.71387, 8.54492, 4.11987, 16.32690, 1.22070
8303.00000, 0.45776, 0.76294, 1.06812, 2.74658, 4.27246, 6.71387, 8.54492, 4.11987, 16.17432, 1.22070
8412.00000, 0.45776, 0.91553, 1.06812, 2.74658, 4.27246, 6.56128, 8.54492, 4.11987, 16.02173, 1.22070
8520.00000, 0.45776, 0.91553, 1.22070, 2.74658, 4.42505, 6.56128, 8.54492, 4.11987, 15.86914, 1.22070
8629.00000, 0.45776, 0.76294, 1.06812, 2.74658, 4.42505, 6.56128, 8.39233, 4.11987, 15.41138, 0.91553
8737.00000, 0.45776, 0.91553, 1.06812, 2.74658, 4.42505, 6.56128, 8.39233, 4.11987, 15.41138, 1.22070
8846.00000, 0.45776, 0.91553, 1.22070, 2.74658, 4.42505, 6.40869, 8.39233, 4.11987, 15.41138, 1.22070
8954.00000, 0.45776, 0.76294, 1.06812, 2.74658, 4.27246, 6.25610, 8.23975, 3.96729, 14.95361, 0.91553
9063.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.27246, 6.10352, 8.08716, 3.96729, 14.64844, 0.91553
9171.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.27246, 6.10352, 8.08716, 3.96729, 14.49585, 0.91553
9279.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 6.10352, 7.93457, 3.96729, 14.49585, 0.91553
9387.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.78198, 3.81470, 14.19067, 0.91553
9496.00000, 0.45776, 0.76294, 0.91553, 2.59399, 4.11987, 5.95093, 7.62939, 3.81470, 14.19067, 0.91553
9605.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.62939, 3.81470, 14.19067, 0.91553
9712.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.62939, 3.81470, 14.03809, 0.91553
9821.00000, 0.45776, 0.76294, 0.91553, 2.59399, 4.11987, 5.79834, 7.62939, 3.81470, 14.03809, 0.91553
9929.00000, 0.45776, 0.76294, 0.91553, 2.59399, 3.96729, 5.95093, 7.62939, 3.81470, 14.03809, 0.91553
10039.00000, 0.45776, 0.76294, 0.91553, 2.59399, 3.96729, 5.79834, 7.62939, 3.81470, 13.73291, 0.91553
10148.00000, 0.45776, 0.76294, 1.06812, 2.74658, 3.96729, 5.95093, 7.62939, 3.81470, 13.88550, 0.91553
10258.00000, 0.45776, 0.76294, 0.91553, 2.59399, 4.11987, 5.79834, 7.62939, 3.81470, 14.03809, 0.91553
10366.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.11987, 6.10352, 7.93457, 3.96729, 14.64844, 0.91553
10476.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.27246, 6.40869, 8.39233, 4.11987, 15.71655, 1.22070
10586.00000, 0.45776, 0.76294, 1.06812, 2.74658, 4.27246, 6.56128, 8.54492, 4.11987, 16.32690, 1.22070
10695.00000, 0.45776, 0.76294, 1.06812, 2.59399, 3.96729, 6.56128, 8.54492, 4.27246, 16.63208, 1.22070
10804.00000, 0.45776, 0.76294, 1.06812, 2.13623, 3.66211, 6.40869, 8.85010, 4.27246, 16.78467, 1.22070
10913.00000, 0.45776, 0.61035, 0.91553, 2.28882, 3.81470, 6.40869, 9.30786, 4.27246, 18.00537, 1.22070
11023.00000, 0.45776, 0.61035, 0.91553, 2.44141, 3.96729, 6.40869, 10.07080, 4.42505, 19.37866, 1.52588
11133.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.27246, 6.56128, 10.68115, 4.42505, 20.59937, 1.52588
11244.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.42505, 6.56128, 10.98633, 4.57764, 21.66748, 1.83105
11355.00000, 0.61035, 0.76294, 1.06812, 2.74658, 4.88281, 6.86646, 11.90186, 4.73022, 24.10889, 2.13623
11466.00000, 0.61035, 1.06812, 1.22070, 3.35693, 5.79834, 7.47681, 14.34326, 5.34058, 29.44946, 2.44141
11577.00000, 0.61035, 1.22070, 1.37329, 3.96729, 6.25610, 7.62939, 15.25879, 5.49316, 32.04346, 2.74658
11686.00000, 0.61035, 1.22070, 1.37329, 4.11987, 6.40869, 7.78198, 15.86914, 5.49316, 33.41675, 3.05176
11797.00000, 0.61035, 1.22070, 1.37329, 4.27246, 6.71387, 7.78198, 16.17432, 5.49316, 34.33228, 3.05176
11906.00000, 0.61035, 1.22070, 1.37329, 4.27246, 6.71387, 7.93457, 16.17432, 5.49316, 34.79004, 3.05176
12015.00000, 0.61035, 1.22070, 1.37329, 4.27246, 6.71387, 7.93457, 16.17432, 5.49316, 34.79004, 3.35693
12125.00000, 0.61035, 1.22070, 1.52588, 4.27246, 6.86646, 7.93457, 16.32690, 5.49316, 35.09521, 3.20435
12235.00000, 0.61035, 1.22070, 1.67847, 4.42505, 7.47681, 8.54492, 16.93726, 5.95093, 38.60474, 3.66211
12346.00000, 1.06812, 1.52588, 2.89917, 5.34058, 11.90186, 13.73291, 19.83643, 8.39233, 63.93433, 6.40869
12458.00000, 1.37329, 1.83105, 4.42505, 5.95093, 13.88550, 15.25879, 21.82007, 9.15527, 75.68359, 7.93457
12572.00000, 1.52588, 2.13623, 4.73022, 6.71387, 15.10620, 16.17432, 24.10889, 9.91821, 81.93970, 8.54492
12685.00000, 1.52588, 2.44141, 5.18799, 7.47681, 16.78467, 17.54761, 27.16064, 11.29150, 93.84155, 9.46045
12797.00000, 1.67847, 2.74658, 5.64575, 8.39233, 17.85278, 18.61572, 29.75464, 12.20703, 106.96411, 10.68115
12912.00000, 1.67847, 2.89917, 5.79834, 8.69751, 18.61572, 19.22607, 31.73828, 12.81738, 117.18750, 11.90186
13026.00000, 1.67847, 2.89917, 5.95093, 9.00269, 18.76831, 19.37866, 32.34863, 12.96997, 120.69702, 12.51221
13142.00000, 1.67847, 3.20435, 5.95093, 9.00269, 19.07349, 19.83643, 32.95898, 13.27515, 122.68066, 12.81738
13256.00000, 1.67847, 3.05176, 5.95093, 9.15527, 19.07349, 19.98901, 33.11157, 13.42773, 123.44360, 12.81738
13373.00000, 1.67847, 3.20435, 6.10352, 9.15527, 19.37866, 20.44678, 33.56934, 13.58032, 125.57983, 13.12256
13488.00000, 1.83105, 3.20435, 6.10352, 9.30786, 19.68384, 20.75195, 34.02710, 13.88550, 127.56348, 13.12256
13603.00000, 1.83105, 3.20435, 6.25610, 9.46045, 20.14160, 21.51489, 34.63745, 14.34326, 130.31006, 13.42773
13719.00000, 1.83105, 3.35693, 6.56128, 9.61304, 20.59937, 22.43042, 34.94263, 14.64844, 133.51440, 14.03809
13835.00000, 1.98364, 3.35693, 6.86646, 9.76563, 21.36230, 23.65112, 35.40039, 15.41138, 138.09204, 14.64844
13951.00000, 2.13623, 3.35693, 7.01904, 9.76563, 21.20972, 23.80371, 34.79004, 15.25879, 138.39722, 14.64844
14067.00000, 1.98364, 3.20435, 7.01904, 9.46045, 20.75195, 23.04077, 34.33228, 14.64844, 136.26099, 14.64844
14183.00000, 1.98364, 3.20435, 6.86646, 9.30786, 20.44678, 22.58301, 34.17969, 14.64844, 134.58252, 14.34326
14299.00000, 1.83105, 3.05176, 6.40869, 9.15527, 19.98901, 21.66748, 34.02710, 14.34326, 132.29370, 13.73291
14413.00000, 1.83105, 3.05176, 6.25610, 9.15527, 19.68384, 21.20972, 34.17969, 14.03809, 130.76782, 13.42773
14528.00000, 1.67847, 3.20435, 6.10352, 9.15527, 19.68384, 21.36230, 35.09521, 14.34326, 131.53076, 13.42773
14643.00000, 1.67847, 3.35693, 5.95093, 9.46045, 19.68384, 21.51489, 36.16333, 14.64844, 131.68335, 13.73291
14756.00000, 1.52588, 3.35693, 5.64575, 9.61304, 18.61572, 19.98901, 36.01074, 13.73291, 124.05396, 12.81738
14873.00000, 1.37329, 3.35693, 5.03540, 9.76563, 17.70020, 18.31055, 35.85815, 12.96997, 115.81421, 11.90186
14989.00000, 1.22070, 3.50952, 4.73022, 9.91821, 17.54761, 17.85278, 36.01074, 12.96997, 113.37280, 11.59668
15103.00000, 1.22070, 3.50952, 4.57764, 9.91821, 17.24243, 17.70020, 36.01074, 12.81738, 111.54175, 11.29150
15219.00000, 1.22070, 3.50952, 4.57764, 9.91821, 17.24243, 17.54761, 36.01074, 12.81738, 110.93140, 11.29150
15335.00000, 1.22070, 3.50952, 4.57764, 9.91821, 17.39502, 17.70020, 35.85815, 12.81738, 111.08398, 11.29150
15450.00000, 1.22070, 3.50952, 4.57764, 10.07080, 17.24243, 17.54761, 35.85815, 12.81738, 110.16846, 11.29150
15566.00000, 1.22070, 3.66211, 4.88281, 10.22339, 18.31055, 19.37866, 35.85815, 13.73291, 118.10303, 11.90186
15683.00000, 1.67847, 3.66211, 5.95093, 10.22339, 19.68384, 21.20972, 36.01074, 14.49585, 127.56348, 12.81738
15801.00000, 1.52588, 3.66211, 5.79834, 9.91821, 18.76831, 20.44678, 33.56934, 14.19067, 117.34009, 11.29150
15917.00000, 1.52588, 3.50952, 5.49316, 9.61304, 17.85278, 19.68384, 30.82275, 13.42773, 104.21753, 9.46045
16031.00000, 1.37329, 3.05176, 5.03540, 8.69751, 16.02173, 17.54761, 27.46582, 11.59668, 88.04321, 8.23975
16144.00000, 1.22070, 2.74658, 4.42505, 7.78198, 14.34326, 16.02173, 24.56665, 10.22339, 75.53101, 7.17163
16255.00000, 1.22070, 2.44141, 4.11987, 7.17163, 13.73291, 15.56396, 23.19336, 9.76563, 71.56372, 6.71387
16369.00000, 1.22070, 2.44141, 3.96729, 7.17163, 13.73291, 15.41138, 23.34595, 9.91821, 69.88525, 6.71387
16482.00000, 1.06812, 2.59399, 3.96729, 7.32422, 13.58032, 15.25879, 23.49854, 9.91821, 69.42749, 6.40869
16594.00000, 1.06812, 2.44141, 3.96729, 7.17163, 13.42773, 14.95361, 23.49854, 9.76563, 68.35938, 6.40869
16706.00000, 1.06812, 2.44141, 3.35693, 7.17163, 12.05444, 13.12256, 23.19336, 8.85010, 60.27222, 5.49316
16819.00000, 0.76294, 2.28882, 2.59399, 6.86646, 10.52856, 10.98633, 22.43042, 7.47681, 49.43848, 4.57764
16931.00000, 0.76294, 2.28882, 2.59399, 6.71387, 10.22339, 10.83374, 22.12524, 7.32422, 48.37036, 4.57764
17044.00000, 0.76294, 2.13623, 2.44141, 6.71387, 10.22339, 10.83374, 22.12524, 7.32422, 48.21777, 4.57764
17158.00000, 0.76294, 2.13623, 2.44141, 6.56128, 9.91821, 10.52856, 21.66748, 7.32422, 46.99707, 4.27246
17269.00000, 0.76294, 1.98364, 2.28882, 5.95093, 9.46045, 10.22339, 21.05713, 7.01904, 45.01343, 4.27246
17381.00000, 0.61035, 1.22070, 1.67847, 3.66211, 4.57764, 7.17163, 11.90186, 5.03540, 23.19336, 1.83105
17491.00000, 0.45776, 0.76294, 1.22070, 2.28882, 4.27246, 6.86646, 9.00269, 4.42505, 18.00537, 1.22070
17601.00000, 0.45776, 0.91553, 1.22070, 2.74658, 4.42505, 6.56128, 8.69751, 4.27246, 16.02173, 1.22070
17710.00000, 0.45776, 0.91553, 1.22070, 2.59399, 4.27246, 6.10352, 8.23975, 4.11987, 15.10620, 1.22070
17819.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.93457, 3.96729, 14.80103, 0.91553
17928.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.11987, 5.95093, 7.93457, 3.96729, 14.64844, 1.22070
18037.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.93457, 3.96729, 14.80103, 0.91553
18147.00000, 0.45776, 0.76294, 1.22070, 2.59399, 4.11987, 5.95093, 7.93457, 3.96729, 14.80103, 0.91553
18256.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.11987, 5.95093, 7.93457, 3.96729, 14.64844, 0.91553
18366.00000, 0.45776, 0.76294, 1.06812, 2.59399, 4.27246, 6.25610, 8.23975, 3.96729, 15.25879, 1.22070
18475.00000, 0.45776, 0.91553, 1.06812, 2.59399, 3.81470, 6.71387, 9.15527, 4.57764, 17.85278, 1.22070
18584.00000, 0.91553, 1.98364, 2.59399, 6.25610, 14.03809, 15.56396, 23.34595, 9.91821, 73.39478, 7.01904
18697.00000, 1.52588, 3.05176, 5.34058, 8.85010, 17.85278, 19.98901, 30.36499, 13.42773, 103.30200, 9.46045
18811.00000, 1.67847, 3.50952, 5.79834, 9.76563, 18.92090, 21.20972, 32.34863, 14.34326, 112.91504, 10.68115
18926.00000, 1.67847, 3.50952, 5.95093, 9.76563, 19.07349, 21.51489, 32.65381, 14.34326, 114.89868, 10.98633
19042.00000, 1.67847, 3.50952, 5.95093, 9.91821, 19.37866, 21.82007, 32.95898, 14.64844, 116.72974, 10.98633
19157.00000, 1.83105, 3.66211, 6.40869, 10.07080, 20.59937, 23.65112, 34.48486, 15.56396, 126.49536, 12.20703
19275.00000, 1.98364, 3.81470, 6.86646, 10.37598, 21.05713, 24.87183, 34.94263, 16.02173, 136.10840, 14.03809
19392.00000, 2.13623, 3.35693, 7.01904, 9.61304, 22.43042, 25.78735, 36.62109, 16.63208, 145.72144, 15.56396
19508.00000, 2.28882, 3.81470, 7.78198, 10.83374, 23.04077, 27.16064, 37.23145, 17.39502, 149.84131, 15.86914
19624.00000, 2.28882, 3.81470, 7.93457, 10.83374, 22.88818, 26.85547, 36.77368, 17.08984, 148.92578, 15.86914
19742.00000, 2.28882, 3.66211, 7.78198, 10.37598, 22.58301, 26.55029, 36.46851, 16.63208, 147.70508, 15.86914
19857.00000, 2.28882, 3.66211, 7.93457, 10.52856, 22.88818, 27.16064, 36.92627, 17.08984, 149.99390, 15.86914
19975.00000, 2.28882, 3.96729, 7.93457, 10.98633, 23.49854, 28.07617, 37.99438, 17.70020, 152.89307, 16.17432
